Protein	LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003521330.1	30.1286915202807	30.3259536117612	29.8803532971518	29.5504128865704	30.431576797269	30.7431425878168	29.7117948604666	30.4689346358323	30.5285494313323	30.6932376084907	30.6003604719371	30.7213633027402	30.7913412792331	31.0127186212628	30.8760470452198	30.9998190826872
WP_003512006.1	21.0495448673736	0	0	0	0	0	21.824666512301	0	0	21.3863870838606	0	27.0619381393053	0	0	0	0
WP_003517276.1	22.5243761256759	0	0	0	0	0	0	0	0	0	0	23.0217626755229	0	21.5099239637112	0	0
WP_003514583.1	22.9134458245122	22.0990332766183	21.9421324601428	22.6737409262316	22.3194476543192	23.3907986036382	0	22.3043558780308	21.2702358753574	23.5694792255718	23.1594200090836	22.2404563126856	22.6832628512494	23.4010459617949	23.4201394229773	21.7760259397997
WP_003516128.1	21.5541929124045	19.6021357121028	21.5876994049508	0	21.0477881924583	19.8055079922498	0	0	20.2924870848168	0	0	0	0	0	0	0
WP_003517274.1	27.131433669276	26.0896158445666	26.7707058527268	24.8761590231113	26.1335861226373	25.6141274730511	23.8104040468925	26.1791858396782	24.5536285624235	26.3018392021471	24.3487114367999	24.8147047797566	26.7898899519432	23.123089544925	26.2880062267462	27.1969791609067
WP_003520766.1	26.8635703578708	26.6299503156157	26.4779262849696	26.2842706162227	27.5655494953492	27.5729218994923	27.1342478331575	27.5884490006791	27.7349700598047	27.6162579012372	27.1377948854878	27.9417289779897	28.201459828285	27.4830107916688	27.6453846808086	28.0569478320841
WP_003516312.1	30.2142416835887	30.0563204879304	30.830686788776	30.5989705264374	30.3844611718602	29.8173500322442	30.3755377786385	30.3529041816697	30.644365749888	30.7438966649252	29.9029979664822	30.3076529923389	31.0861605227098	30.9938597564532	30.5173098235204	31.0628602714783
WP_003519009.1	26.8699150894649	27.6601246272294	26.9606727724602	26.6596472573872	26.9755110102282	26.2989943715964	26.7199189602292	27.4180745804125	25.3717336111981	26.1778811878504	25.9052916237727	26.2417290492064	25.2250721865146	25.1640575112416	24.9218736817636	25.8671121891263
WP_003513356.1	26.5049343586228	26.4896202447175	26.6836037145283	24.6168853435718	25.7378798232562	25.2951243779711	27.1258000541254	25.9633043381213	25.3289456216949	25.5114601759912	25.650535923438	25.9939869819126	23.183921849047	24.6425027747282	23.6257372250072	23.1877492049933
WP_003517251.1	23.0449755405754	24.1516244868562	24.2771626810667	22.8715570893407	22.7381296502798	23.580799852357	23.4930355889805	23.5181877801239	23.1849682083679	23.8739660794329	24.0849896278487	24.4568892738116	0	23.1874610504157	24.4104894732243	24.2983160595406
WP_003517278.1	26.6144809105416	25.7437983077964	26.0734466104423	25.9163616518849	26.5318885162067	26.5731439668199	25.7956957953588	26.1547087447004	27.6553180316027	25.9488055515189	26.2475893083508	26.0863079302816	25.3753529381122	25.6060748742251	24.6627636369136	25.099341062546
ADU73753.1	29.8938673203285	30.0101453061253	29.8850199499803	29.795650441907	30.2566960902819	30.5844026205925	29.8222729912288	29.9639202747734	30.3312292133366	30.0798272003932	29.8919835519637	30.0529642260075	29.5583256421439	29.5493805588242	29.5927511985219	29.5294268034836
WP_003512581.1	26.5577802616807	26.3691906960222	27.9904831163569	27.6618150251245	26.0873154534338	28.1648293210014	28.5604853664335	25.3533976496923	23.6841272826079	25.1857733932854	25.3358133236858	25.9458682246486	24.229672897637	26.4313155521136	25.8282502351034	24.5582638187167
WP_003513261.1	22.4466217452109	24.59903999526	22.8204112088916	23.2149849427404	22.8272539719785	23.1796475973628	0	23.319508090974	22.6716755692099	23.7224347096867	22.5730593065498	22.4100260555427	22.8787004085487	21.8559831565435	0	23.3504332152018
WP_004463784.1	28.9363637608465	28.7129091278882	28.6914942521252	29.1536165195228	28.4954248777923	28.5000353650966	29.0083363265143	28.573923214064	30.1331999365698	29.5364793456159	29.0944120660684	29.117024140565	29.2574095656858	29.2921779118987	29.3904766004157	29.1649177458424
WP_003517255.1	0	0	26.6163754368907	25.6451406122054	26.3430470287088	23.9940775455566	27.0185069283607	26.1558412483046	26.0917626156299	26.3219608572206	26.2638468138112	26.9455789872725	0	23.7146984174115	26.5326317446771	26.1674806300675
WP_003517824.1	28.1650434759664	27.007300053654	27.852464884567	27.9417030371834	28.2865568451659	28.4694866258678	27.7011400619986	27.8615760576674	27.1323920295402	27.991684744296	27.8622108575205	28.042618649195	27.9818558088052	28.1228995668392	27.8613974387425	27.1806147091846
WP_003514917.1	28.4554197522659	27.8659028271672	28.1538351039422	27.6188218618294	28.8730941918698	28.8557393021645	27.9688324256131	28.1583892453589	28.412366740231	27.7293373706963	28.4937772692698	28.7409669882211	28.8658211583479	28.379069014296	29.1514152893137	28.8688732643069
WP_003518187.1	21.6060731676895	21.366554914584	22.2702760501979	21.0029529778031	22.0815702986744	21.5981667347679	21.6147462101399	21.6106765967697	21.181895968295	20.4718043714449	20.3481115759156	20.934969010043	21.1742898345721	21.5124072869302	0	21.8937783480841
WP_003518528.1	24.9306796938674	27.2195250874785	0	23.4448543699431	25.706253550937	0	0	24.3075187759551	0	0	23.745972107061	0	26.9513863945312	0	0	22.9464093512693
WP_003512715.1	24.3557546874808	23.395963239073	25.1968748532651	0	21.4812931611436	0	23.5630130610486	22.7233132862893	0	0	0	22.4822335407577	0	0	0	0
WP_003512577.1	27.872323049365	28.412807719923	27.6847425179146	27.2992260694284	27.7644825739343	27.6456113272421	28.1877106072142	27.8135534369972	28.1348486774632	28.3388779935066	28.4852045932598	28.2413318400258	28.1888744791071	28.5732170169424	28.3710111984162	28.3529680754573
WP_003519665.1	23.2153231863006	21.7073016821891	22.1295140431219	21.7733103176556	21.5113145773039	21.6764135475518	21.3066767118845	0	23.2181266832661	22.1162602869809	22.2782833949926	22.3802854109194	23.6619113886024	23.3027454033683	22.7590078923706	24.1926857749459
WP_003512950.1	20.760931813161	21.1441213287599	0	20.0120036709248	0	19.9624729408681	21.8354401795851	0	20.8217982774263	20.4130433140026	23.118983653571	20.8524763533913	0	0	20.2253710601849	0
WP_003512871.1	0	0	0	0	23.6755104267542	23.6259531471597	0	0	0	0	0	0	0	0	0	0
WP_003521254.1	23.950169188374	23.5115973357439	23.7987088688097	24.4744651604694	24.4985265990883	23.8547027815382	23.2613098109668	24.4307092585765	23.8854762922873	23.8780554063382	23.8509994845918	24.5763750149776	23.644826860885	24.3020356950369	24.5606441209663	23.6478560123603
WP_003517223.1	0	0	0	0	0	26.3923264036276	0	0	0	0	0	0	0	0	0	0
WP_003512952.1	21.2995248002596	24.1895695396673	23.938821694445	23.7553778822116	23.6186235286168	23.6743523056787	22.186386920752	23.8820719837037	20.2830857686499	20.8626867615208	24.4514089905525	21.2964573832762	0	20.366758951715	23.8712537310976	21.0891222395782
WP_003517648.1	26.7250223581293	28.4157106865104	27.9176030790077	28.3345935822116	28.2710116243174	28.6486854206327	28.2823664726969	28.1507553790927	28.0445651610748	28.1814109486526	28.1433669452584	28.1423384756002	27.7231930928738	28.0224315703548	27.6374789948587	27.9478410573556
WP_003513246.1	24.0507395679958	0	20.6366553434455	20.9855022934599	21.3141950587105	20.8244794838967	21.6059709956966	21.4216525610514	23.2324401788398	21.3480763107475	21.0856424249067	21.0050191094832	23.3290986235428	21.2654023474584	20.4409186758943	20.7480485326356
WP_003518938.1	0	0	0	0	0	0	0	0	0	27.3339688679862	0	0	0	0	0	24.7782994156484
WP_003514478.1	24.622560411459	0	24.7698002253702	22.721925617455	0	0	23.5841912067569	24.0983591885013	0	24.2542209527594	0	0	24.7707302773066	24.31376689121	24.1289081661149	22.115601713072
WP_003514025.1	26.162933522375	0	26.2440369517268	0	0	0	26.0690198670396	0	0	0	0	0	0	0	0	0
WP_003518706.1	26.5513027346595	26.2475556443628	25.7315146605424	25.8668491673318	26.0417772414479	24.9884004442425	27.1283466286447	27.0130783049695	26.2194837255956	26.2791488814782	27.1364312350103	27.5791470237653	25.717476154246	25.5260311608983	0	26.2624433891168
WP_003512565.1	24.3737569748815	24.2872272052403	23.9265580047261	25.0452571256368	23.157891273914	23.1014952686497	23.9819961872513	23.9795051476511	22.6472153802825	22.7866482416285	23.4143583857601	22.7772394014667	24.2028503512658	24.5604741504484	22.7950548984144	23.7858902995103
WP_003515445.1	27.9463056396154	29.4995702573931	28.048217549035	29.4694599255309	28.2599354967356	28.5832011723101	28.0796266627009	28.1224662311804	29.1861648894386	28.4766018552251	27.9026730293637	27.8325097118899	27.901541158277	27.6346404381866	28.1579067011809	28.287011113624
WP_003516833.1	24.5870145221656	24.3236686400929	22.7713088794953	0	0	0	24.009099697577	23.6303305440583	26.1865132905595	0	25.6796066060468	0	0	0	0	0
WP_003516973.1	24.3134852209932	24.5256714057894	24.1529050287311	24.3964491285165	24.5024432626821	24.1241810757025	23.5309017312176	23.9857043926027	24.2239082802279	23.6315965447561	24.7486083848365	24.0821206853068	23.7963999183592	23.619169360351	23.5762133522855	23.1743614550217
ADU74051.1	27.6764243469402	28.4540284771243	28.0527587396997	28.808178973747	28.2510142318302	28.355174080579	28.5836956148243	28.2431175089159	27.21175185119	28.0128408178523	28.4060396161334	28.2926093929717	28.0696043867004	28.9948717678799	28.2241804369719	28.8481171743354
WP_003513987.1	21.6965225392514	0	0	21.5147404654032	21.6403904391784	21.4539878572084	21.3969054978863	20.760368362918	21.8593412823433	0	22.7275487677332	21.4571391929375	21.7401402006721	22.8187462064869	21.6582941856287	21.2801925520426
WP_003515461.1	29.1830111551462	29.5176711290464	29.6072277680666	29.3121617175702	29.5606452711012	29.7337472086112	29.8097679122169	29.621773804925	29.7968499526216	29.068996119374	29.7166115539335	29.1779616481795	29.2932178092578	29.7655661858474	29.2104312001212	29.9038817570227
WP_003512267.1	27.1698016396639	26.0963430767822	28.0694676012148	28.0171883707024	27.9923673035506	28.2247449075825	26.9512147096845	28.2041001665072	27.4150560255043	28.0306305645588	28.0188975862254	26.1560791871879	27.7765000648087	27.8245409689409	27.7711225611719	28.0111329013532
WP_003515443.1	21.8872609835583	22.2032856641501	21.7000861540662	21.0635983486365	21.1216633155563	24.9619791639387	21.2059114397052	22.0433749410266	21.9228211025683	21.1003117390386	21.4199109561893	21.4987064632933	21.775366976687	19.6887268107067	20.922128066638	20.2924512857945
WP_003516971.1	26.6380172972769	27.0182029483953	27.0625626434803	26.9605246963639	26.8815560759588	27.1224520318831	26.8611552484901	26.7811506228909	25.8309464306089	26.565552507242	26.6717417674404	26.8894900363499	25.5944689730009	26.6377318806223	26.7427310154338	25.7454070350372
WP_003517674.1	22.5356704088591	21.3226766560931	20.8340469954927	20.6776166077219	0	0	0	21.8983673627406	0	0	21.6701104833755	21.1662745026392	0	21.0819747558047	0	20.9037774558292
WP_003516556.1	25.8921859200995	27.363364378672	25.010928236583	25.2862795820247	25.709325634705	25.5321275455774	24.3050206495432	25.7145311527	25.5424089020093	25.539554729117	26.0562447372207	27.345534368961	25.5501052956104	25.2210823207769	26.1385709584498	25.0161995674137
WP_003512265.1	28.5314487724617	28.3167479769141	27.8809279494353	27.6873320791606	28.1731368600471	28.392760417722	27.761347114772	28.8080888971035	28.3876121227067	28.6003804567637	28.4748861141545	28.1822167031532	28.4796408788355	28.7691902149312	28.8248906209316	28.9151357623013
WP_003521240.1	26.2440017636073	27.6965013767791	27.0021466161404	27.3278048425395	26.9987555271317	27.1504443990882	27.1056020446179	27.5536221671179	26.2828956502485	25.9519143555956	27.6746798847745	27.4758413059628	25.9995944581281	27.1072504722416	26.8076456853321	27.3388529942533
WP_003512571.1	24.4706891797122	0	0	24.6420635089771	0	22.1514819335831	0	0	0	0	0	0	0	24.1325482701646	0	24.6205618182599
WP_003516977.1	0	25.5243348548481	23.6064164639623	25.6647597768573	25.8969462259011	25.9134507635078	0	25.7687500688772	25.6877302874938	25.9241388068508	0	25.9503074671698	0	26.3564627990901	26.1272263032557	0
WP_003519571.1	25.6552363865745	0	0	0	25.6875108059673	25.7177915553044	25.5474195434283	25.6345374612617	0	0	25.6184155174236	0	0	0	0	0
WP_003518165.1	25.823748843314	25.473541570384	26.0272836309244	25.5262999590474	22.3340247060914	27.2952032255335	26.1577805406116	26.9136289036867	26.4655963051797	26.82098515904	27.0856451886171	26.9237442820656	26.8470373122928	21.8029673325884	23.4315665208485	24.1400802305036
WP_003512269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP_003517343.1	0	0	0	0	0	0	22.3819559734384	0	23.8015290180914	24.0187935531526	0	0	21.8095942399168	0	0	24.4678571817213
WP_003518681.1	22.2918157875348	22.6463995904356	22.3793066340559	22.3870928556161	22.3247514194311	22.6345146798126	21.9694764297414	22.6090484433623	0	22.4489385948489	22.6956835269045	22.6122659315603	21.8737308346945	22.0907741733281	24.1526879157756	21.8961370304515
WP_003517341.1	25.3386969837152	25.8408142922016	24.4801021815475	26.6316975002791	25.1196916347097	25.3259340191788	25.2171141037733	24.6318520395491	25.6580541694182	26.7269803944844	25.7372716162052	26.7598901959917	26.610980122718	25.5553652833006	25.5534240736083	25.7684905400782
WP_003514804.1	22.2595952075597	0	21.0193721525859	21.1577767374918	20.3967458154306	23.6777782409234	21.2629914098915	23.4864513317669	21.874800756284	22.767369977321	21.798900568971	22.2797581863186	22.057161483237	20.6673466878574	21.4264234429244	22.2524242513515
WP_003512799.1	0	23.4130975184761	23.6961969580503	23.7648526214331	23.5766709627584	23.3454804508139	23.9641267741368	23.347126594203	24.7339214416572	23.6451839572625	23.478421889523	23.9426509822229	23.7475458516153	23.6091073012257	24.2967998978641	24.0348168680522
WP_003518046.1	23.1632103304	0	22.8616621271276	0	0	0	22.8426320738852	0	0	22.7523323066293	0	23.6067570709676	0	0	22.7250933033905	23.3417080578669
WP_003512783.1	25.238452687289	24.6950924393066	0	0	0	25.4169010899558	0	24.8200416455937	0	24.6359392905617	24.9362196643134	0	0	0	0	0
WP_003515898.1	23.3589002977445	22.722514880129	0	23.6555051547709	0	0	0	0	0	0	22.375617431386	0	0	0	0	0
WP_003513828.1	28.7914348282205	28.9553644827359	28.6448446754856	28.1663152357767	28.9946010737935	29.1647008991079	28.2389789880136	28.3035239384965	28.5855235971808	28.9130784763035	29.3361656186801	28.8399637433192	28.8058649695284	29.0382953475048	28.8428597872823	29.1533178001074
WP_003518339.1	0	0	0	0	20.7757099571572	0	0	0	0	0	0	0	0	0	0	0
ADU74726.1	27.2122561573078	27.4455370622061	27.3344021315607	27.4118855247242	27.0042268701861	27.6230605110652	27.3602917440206	27.1554886688331	26.370476047645	27.4495631723599	27.4031799341801	27.1928070907354	27.0663599659762	26.922980510294	27.353416793295	27.3528246901928
WP_003514291.1	26.5899796848467	26.4664992887858	25.923209381958	24.4806303158627	25.3288527002726	25.5323344903901	25.8192743906315	26.0768143894415	24.8944372760687	26.4342775248249	26.7414238726164	25.6059629948594	24.8763376129345	26.0210283073343	25.0309142852201	26.248595830081
ADU74284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	26.372648586471	0	26.5121988417424
WP_003516238.1	29.4403645379771	29.4519465064333	29.6965438033583	30.016710329385	29.9697782858647	29.8487621697167	30.1597402701924	29.4709331261446	29.6551180797016	30.1451187302349	29.3464285810548	29.5855987452176	28.5218284873123	29.3461645309578	28.7328128524134	28.7669819413094
WP_003517353.1	27.1496961097177	27.2720463656605	27.0688615432944	26.9534208750255	27.974503997191	28.4448135558234	29.0390882285452	28.1644174551631	29.115482534714	28.6531015331604	28.7935320377085	28.5726939845192	28.2869193223786	29.0459066455527	28.7093723429537	28.1125984249214
WP_003514293.1	24.7043839185433	24.7940330980842	24.4614054612679	24.222265005852	24.379955949292	24.4092965344358	24.3027810504913	24.4897908062105	23.5695680691305	22.5440124179618	23.8099182019275	23.3349538475854	22.9338379522749	23.4028838857003	22.7366091178954	23.3581777676175
WP_003512610.1	21.2589067245399	0	0	0	0	0	0	0	0	21.3502919833548	21.3471088697443	0	21.7748554557861	0	0	0
WP_003517370.1	22.7110234394454	22.0976126555528	23.0554626417355	0	22.8239319953614	0	23.4354425524567	22.6648391235551	21.7765329544059	24.5845973624965	23.421772338457	23.9346357300128	21.5809562616493	23.3579467652452	24.4565693113733	0
WP_003519238.1	23.8276272868754	22.6236644701294	26.8688450192614	22.3305888490632	23.0260023251176	0	21.188318106947	23.0743911554705	23.4389405851189	22.21034504367	23.0529536019237	22.9035275208591	0	23.1959036567423	27.5029738014904	26.8948995538882
WP_003518486.1	27.5669351283261	28.3634633706886	27.6069344713627	26.9088797068915	27.9339468699975	27.5846402161906	27.5915445922752	28.0346932385889	27.6012463555263	27.915896232833	27.5240303465294	27.2816230146639	27.6106601350045	28.1543251495028	27.9263176937332	28.1875413008759
WP_003513339.1	27.0731120355787	29.0859506900532	26.9349106110533	26.8297136157255	26.470216542464	27.3534258333114	27.061146277005	26.907194148592	27.1683146137931	27.4143052777774	27.3326650382866	27.1484674961577	27.0963425910456	27.1959364846553	26.9189696669315	27.5613088623619
WP_003513857.1	22.9270948297373	22.1509532961361	24.0802980791451	23.3444461295899	22.8423193436171	22.2846574961635	23.9544193234831	23.2681705772691	21.3052843668107	23.9483909460463	22.2499872253653	23.8530201817938	20.7948779621942	20.1330796717019	20.8960955620851	21.1175395164303
WP_003511548.1	25.7108394857696	25.4554081134116	25.8959647394169	25.4601832410809	24.131145600921	20.4224631639408	25.5596573011297	25.755894948271	23.4929049929515	24.3000003082196	21.3544734757458	24.3086201084892	25.0818924372761	0	25.4014672311837	25.0461669905912
WP_003517713.1	24.0122858025869	0	0	0	0	0	21.2954569277748	21.5126451188865	0	0	0	24.6491108434579	0	0	0	0
WP_003517008.1	28.2417159537488	26.6552985185449	27.204140873945	27.4073336020457	26.9539701275793	28.1962439963757	27.3328153012345	27.5255635897811	27.934706421863	27.5003868652834	27.3890161407049	27.9353816401178	27.0427784054116	26.9578457334208	26.8893551238418	27.230884184356
WP_003512248.1	28.0173696852477	28.0081907024273	27.9670257296839	27.5439499769866	28.0289486608724	28.1885688792611	27.9543326648176	27.9907136645439	28.062551351037	28.2070210193537	28.1402834933297	27.8789790920354	27.8217438727492	27.8049995817031	27.8766686199449	27.8776145416036
WP_003518554.1	30.8016594310646	30.7613829978545	30.2747528883991	30.0852857774964	29.8973693565802	30.2910964316778	30.3448634451916	30.3270880072778	30.3406719439432	30.4043148059869	30.1065465989763	30.5512180781544	30.7867977305519	30.4070703686278	30.2642582880583	30.8188503767175
ADU74165.1	23.1533587628422	0	21.9161353918411	22.7734830137533	23.112690547746	23.5176514748255	25.9645593115144	23.1327204847005	24.3080581912598	24.6623221256978	23.1742446631908	23.2590620574246	22.7197463061972	25.5868235470702	23.1128531701964	25.348438548124
WP_003512200.1	30.5784899171014	29.9409690909004	29.7147336123261	28.8521936042342	30.4447970402795	29.6400078566962	29.967000268868	29.6320409919142	29.6778957836527	31.1044039053859	30.4818378415666	31.1215895010512	29.8673295277974	29.8851845319683	29.9086307892727	29.5102478336711
WP_003519138.1	21.160072109102	24.3127044797266	23.8428281467967	24.1076520797518	23.1701458116113	21.9603749146495	22.5981496851154	22.2236135942583	26.4470817732812	23.048206038622	22.2575546865479	23.6212125521383	24.6421282586886	24.3964350176756	24.6336956974736	23.9407275394192
WP_003520409.1	23.1597154927965	22.7649615605809	23.96088620994	22.2755648883579	22.6876511161724	24.2006926903968	23.4315132029459	23.884137131034	22.3942388234786	22.0529288376666	24.5659936735029	22.4120473160681	21.446761445015	22.6857671884411	20.9848635822676	22.3505502391821
WP_003513333.1	26.7808868520722	24.9632460254151	27.0174068829339	27.4570197424142	26.7368988134053	26.283599208835	26.7543794032021	27.0031326028918	26.4770965470215	26.7041389696018	27.4584860463323	25.2476927960763	25.4841135257528	26.2497255500722	26.254555470839	26.630290838247
WP_003514705.1	26.0748378387784	26.8637692480401	25.9336666361462	26.2539363947915	26.9209090453777	25.15082570861	26.4010178291591	26.8474926364913	25.9101234591489	25.4939343997198	26.906508686448	25.6311624650509	26.0782473039811	25.9578522738537	26.5107378995662	25.191096196786
WP_003513331.1	26.6095692035373	25.6662387937766	26.3092532648608	26.5976209701294	26.103149434131	26.0997957873296	26.7022064446441	25.6777445676016	25.8915642885589	25.9077565713521	26.1821940435483	26.152378859449	26.1101859981177	25.7023497469025	25.5728928591349	26.3931122595195
WP_003514703.1	0	21.9134717243636	0	0	23.2880689976715	21.234085295734	0	0	25.2083478257731	22.8651711457545	0	0	0	21.2938613176225	22.2466520558809	21.4087861071815
WP_003515554.1	23.985295286511	25.5171572244723	24.8347842865437	23.8314788524287	24.9746790894075	24.7895314159868	24.7341105052718	25.2313840085843	24.4786246823966	24.5168783468886	24.5278486104214	24.035522541329	23.8452724682089	25.2301476174722	24.2382578578671	24.8772792191096
WP_003517362.1	27.3918398013449	28.033935809159	26.5616193937423	26.3423378360606	28.3687710121763	28.3057943497877	28.3502466013057	28.2659804465187	28.8400185694752	29.0880829741748	28.883198497272	28.7598253077289	28.6637892778268	29.0639692548393	29.1747933502219	28.5575393011306
WP_003516177.1	25.6772849835016	24.4832443002221	26.1554404116984	25.6894979912974	24.6553184989563	25.0120606021784	24.3923264394247	25.2197547726366	23.4578514030592	24.6984926890577	24.8415720540242	25.3527729578746	25.9218819645115	24.6947531902552	25.688455191133	25.7102667491778
WP_003516915.1	0	0	20.3443268696554	21.1075900562293	20.356730377206	0	0	21.0455853712804	21.5304356594339	0	21.3758108733972	0	0	0	0	0
WP_003515979.1	24.4811739208892	0	23.7684524815676	23.379698682242	23.7295701376433	0	0	23.5452981375982	24.2046439932113	24.0019120298803	24.392752859429	24.1981985886111	23.2709397617272	0	23.5950642082595	24.6274924633048
WP_003513337.1	0	0	0	0	26.1420625361639	0	28.6228910406651	26.2593247112527	0	24.8275088604453	0	27.9456924432923	28.5348058851241	25.726156491083	28.4099521761654	0
WP_003513683.1	28.0215435584009	28.405436797714	28.0836035512179	28.3016997320109	27.69931652993	27.9871924148985	28.7913778455564	28.3205657596644	26.836141982046	27.6982016278408	28.3840587010035	27.4481588603614	28.391985234363	28.0477746257452	27.6788741143261	27.9747130634177
WP_003516175.1	28.5727259096797	29.066646898884	28.8899460935045	28.7587439506296	28.2220797783417	28.3572329413984	28.5474968646825	28.6006422828326	28.7505837484558	28.9010850767403	28.3448855954529	28.3756501074937	29.1480502325704	28.8351248781691	28.5989689703729	29.2507960044213
WP_003515310.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP_003518455.1	27.5969365156481	28.0421562558198	27.8790632483789	26.9552531914537	28.2310194501758	28.2607654640227	28.9851941781606	28.5308375706285	27.8963732051428	29.154800134523	27.946840594382	28.4446439953571	27.992934358735	29.0648287881202	29.5420473502827	28.1861332571862
WP_003513449.1	28.4241825394077	27.9823079821261	28.518140521454	28.4287692357008	28.0971772325747	28.7980245858446	28.2031332816783	28.9784719908969	28.2841034635683	28.6938943919128	29.8415745647848	29.1717094937229	26.8043219159371	28.1477532310582	28.958594424927	29.0711860565326
WP_003515915.1	26.8212106436697	27.2064449545109	25.3706587543926	26.4341507981229	26.600502139154	26.6523286962541	26.9144787446044	27.2161643894148	26.5152144036751	26.4046860018371	26.821401475778	26.5468212738096	26.7016179390737	26.7831338424353	26.5750597748629	26.4055811101683
WP_003516163.1	28.7015633686111	27.71103491193	28.0418505912711	27.6852334477637	27.4266650551452	27.4116147323321	27.1855324981104	27.5856152980383	27.9046343773032	27.7509877397588	27.7128113532384	28.1199372515494	27.8715824919259	27.87084719208	27.385736645632	27.9117130204
WP_003515542.1	27.5916976211312	27.1014707698574	27.1847383143159	26.3092017591658	26.7819053535162	0	25.9725940580978	27.2958320845681	0	27.2195928960862	27.1033869922306	25.1151824622041	25.9422436763502	25.5079153779028	24.972858832984	25.7121247289621
WP_014522638.1	26.4886321702441	0	21.4686760749271	0	20.8741321036186	21.9431436980537	24.1824595862547	0	0	0	24.9710072177327	24.6197824914183	0	0	0	0
WP_003514209.1	0	0	0	0	21.2094277567054	20.985582440686	0	21.3319571736657	0	0	0	20.9536570944367	0	20.8406567199879	0	0
WP_003518738.1	25.9182356415972	25.700678390615	25.5550530534386	25.3890994855832	25.3257679235404	25.0257163196781	26.4703487346244	24.5737888958111	22.8089549512474	23.8628990981262	24.6196654764072	25.3963798030504	24.2217673476163	24.9233947009138	24.1790990829747	23.8069221912963
WP_003515569.1	25.0498203435657	25.2518996564496	24.9531803762801	25.3849530379791	25.6677954757251	23.0651937249846	24.6324333358138	23.1541969040741	26.3079516489865	25.42903110999	25.8116980340334	25.8176951456888	23.3111563532159	22.7311294248157	24.4028767179589	23.6152323371385
