Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003521330.1	29.7809995863476	29.5694874395576	29.584358398606	29.5844721750596	29.8569895810948	29.226384082881	30.3648089567837	30.0811623326772	31.2051535430067	29.9344037752628	30.6922000984679	30.96976009882
WP_003512006.1	0	0	24.2089846600083	0	27.6033449942301	0	21.6839871325683	23.0167351156664	0	25.5600689626107	28.3663029706286	0
WP_003517276.1	22.9217957774072	22.2027940469088	22.9861804679236	22.4163404980233	26.4302223262461	0	23.3401500691373	0	0	22.9608535282393	0	0
WP_003514583.1	23.0272847560776	0	22.5912859850062	23.2655099919386	22.6390133510114	22.7282976191165	22.8782531220501	23.0070728300707	22.2929333982347	23.9393475722978	0	0
WP_003516128.1	0	0	0	0	0	0	0	0	0	0	0	0
WP_003517274.1	24.8849772516002	24.5582259979261	25.6471439310516	26.2188652406993	23.1449764490843	22.9289583819125	27.336397178646	27.6745238681025	23.9085898168654	24.508920572803	21.9841805744588	27.1963822993871
WP_003520766.1	25.1270946597807	24.6133102996396	24.029612388334	24.4848303133697	25.4334411781264	25.27929135327	25.2195933006926	25.9214961464825	26.1885103946781	25.5537594051198	23.9426973405208	25.7320465044718
WP_003516312.1	31.2161122280329	31.945819666918	30.6752534151896	31.4465301709031	29.4218644294959	30.402199404668	30.885085660147	30.2070231438097	31.3579937096572	30.480018229554	30.8984391340263	31.2949353918166
WP_003519009.1	26.4006094499553	27.6765597097674	26.7019200061628	26.0616159016064	26.4606877794259	26.4966236503375	26.4866130035741	27.0208491747997	26.2579748023862	27.8329136862714	25.7249208573764	25.7357204235375
WP_003513356.1	26.7311910366577	26.8937045499624	26.3806925202355	26.8118733756407	26.727397001266	25.2607369358243	26.6006541402851	25.8877475731432	0	26.4821672177031	25.8831730870803	25.8147226715423
WP_003517251.1	25.3749477313466	24.5958981233663	25.669853466005	25.8083293979885	23.7118940571484	24.2147722721909	25.6452623906148	26.0195056274119	23.141616510076	25.3579888750614	25.5105684352552	24.6927373024817
WP_003517278.1	25.8489929575309	25.5263343534492	25.7824857327396	25.9511308887222	25.2649428006626	26.15772827527	26.6807591027908	26.2722899249404	24.7000523780625	24.3944791425098	24.2761603205971	25.3484636017916
ADU73753.1	29.2020782264765	28.9835065922028	29.2032782968775	29.0012996362665	29.1483673593725	28.7859077504644	29.0862735079007	29.1304579623929	29.0237561488276	29.5870288867681	29.0320453764613	29.1097921894106
WP_003512581.1	24.6319351198963	25.0639657526514	24.8200008245917	24.5427135022258	30.3383622407955	25.6657175043535	24.822142460396	24.566169965866	26.0764975857258	23.8945052625973	24.4611835118564	24.2423739296384
WP_003513261.1	24.2552112092732	23.8861001933797	24.2917997786563	24.7300418239439	24.3259076292708	23.1704639082521	22.3887671025791	23.8940656605146	22.3893746758002	23.7100858207048	22.7685778680138	0
WP_004463784.1	28.7877208524886	28.7090791477436	29.2035635790326	29.0184670150941	28.3831647346922	29.1376265649451	28.9587914412566	29.1465960880216	29.3780844918811	28.8659500013654	28.4114974262143	29.1617916514067
WP_003517255.1	24.3917873807154	23.5938123850734	27.1768116273578	27.6677373151312	25.1758401124999	0	0	23.3335489322288	0	22.7718669595265	23.6467510731932	0
WP_003517824.1	27.5096117220085	27.3570603485288	27.4618837469538	26.9394022915065	26.774000080507	27.7376492763806	27.4472148988191	27.5606262724973	0	28.0577161637593	26.6753268266731	26.2579693222038
WP_003514917.1	20.4242155202226	0	0	0	0	22.9574151790928	0	21.3003258137194	22.6273885784819	21.9864732621426	0	0
WP_003518187.1	21.223040650654	20.9290594017742	21.7066288585271	22.0041023836516	22.6929816884165	22.3172779140045	21.9666621469923	21.0549472156783	21.8456824743503	20.2861042875828	0	20.9495826290324
WP_003518528.1	0	0	26.0642953490109	0	24.2602580972224	0	25.0099345239362	24.3385300307075	0	24.349106920535	20.3265637837947	26.9381741033078
WP_003512715.1	26.9821466370807	26.6056223340734	26.3537850952677	26.6049983006456	26.9250662382103	26.624901120059	26.1974916447633	26.9679447713606	26.3608769394253	26.8254907448645	26.340262423965	26.6540594576274
WP_003512577.1	27.3693944977879	28.348797905236	27.4401048948321	27.6707217781188	28.0296506144758	27.5805627460355	27.8898934380138	28.0600345677135	28.6473967738331	27.7931443492246	26.7581503427222	29.2494953176586
WP_003519665.1	0	0	0	21.2189241414289	22.660723959937	21.1198808568512	23.7826765152204	22.874470023334	22.8714102883103	23.7317295110102	0	0
WP_003512950.1	24.5699620536579	24.3889253835278	24.2982500922913	24.5178883977775	24.1434173966763	23.923243274722	24.7120169584454	24.3834066755574	24.6652021952314	24.3645899319863	24.9604481040672	23.1970373482752
WP_003512871.1	0	0	0	0	0	0	0	0	0	0	0	0
WP_003521254.1	24.1547546077922	24.9270108884591	24.3016869324982	23.4437326689191	23.8366423805597	24.7046402598401	23.7917716846872	23.8062531119714	0	23.9519792746026	22.9068894876712	24.269991111373
WP_003517223.1	0	22.8057062783163	0	0	0	23.5787171385096	23.3388722415591	24.1445991230435	22.9350341656803	25.6017207229588	0	22.1980779617031
WP_003512952.1	23.9958871940268	24.1600594316177	24.2680621921581	24.3712116683235	24.0907696830163	24.7309433678943	24.3159427389546	24.8840175848736	24.5409906954392	25.2783288626359	23.0045752028496	24.3284900708891
WP_003517648.1	26.5418959298169	25.7301216863608	24.8391195526656	26.2626506285148	25.9230308781773	25.9198961229648	26.1017572517467	27.5506590514874	27.9237543604371	26.8533607055222	26.4806885848149	26.41510075546
WP_003513246.1	0	0	0	23.625584714075	19.2897322759703	20.9098896839913	0	0	20.7411493871413	20.8545368972959	0	0
WP_003518938.1	26.1730039318956	26.8599582221992	0	0	0	0	0	0	22.8238796331558	0	0	0
WP_003514478.1	22.4266263305611	22.1160869482505	22.3544433273131	25.5535413912238	25.0863411597164	0	24.307743453374	23.3994336908456	24.471235001948	23.0403673598823	21.0715841347779	22.9515128870252
WP_003514025.1	0	0	24.6992696462567	0	0	24.9369509694358	0	25.4275279615242	0	0	0	0
WP_003518706.1	28.2237560523154	28.5476876591716	28.30959697267	28.1736470688744	27.9138874004835	28.4767018383924	27.4590695344743	27.1087909454082	27.8706750572542	27.9781126825514	27.9998843445551	28.2731476824601
WP_003512565.1	25.7346466373358	25.3606117514295	24.6510949011143	25.8039859607378	25.7478565779696	26.0680406995446	26.0386237163062	25.0749042255237	23.753610802392	25.4922216994147	23.4757277568531	25.586784738774
WP_003515445.1	27.001844013373	28.2573211029263	28.5192915559012	28.1198623093598	27.5171595773691	27.8297162347615	29.1819738179931	28.0002152659174	27.0159664180913	28.2621825079095	28.1606918268238	29.3455581174797
WP_003516833.1	22.8311141589108	0	25.3608146648022	25.4289411691226	25.8010149901293	22.3248993133403	22.3932599330281	0	0	25.1477889316015	24.6786036967322	26.0880567694234
WP_003516973.1	24.120526387743	26.1233760015817	24.7234547600767	24.7543515680957	24.6107616628026	24.7267539187918	24.1237646870584	23.1421138083235	22.8331803445339	25.3589412084721	23.6709037176263	24.8696857981826
ADU74051.1	28.8351274060362	28.5051157712055	28.6189133246692	27.8724369255	28.8610648451585	29.5949608087953	28.5091909839859	28.8132792853089	29.1369341596008	28.8628287300078	28.9731562330979	28.8200350742131
WP_003513987.1	0	0	0	0	22.1145524380253	22.1737282401338	0	0	0	0	0	0
WP_003515461.1	29.7263581818578	29.9924653802567	29.6299112047119	29.8120316782565	29.9433843259456	29.6702484756174	28.9518307094129	29.2198440343427	27.7547713179305	29.6219733547934	29.0882507501911	30.3476108115556
WP_003512267.1	27.6644261808928	27.843058505571	26.9183260088374	26.7513176809784	26.4863298819313	28.296533645532	26.2674653082582	26.5364723338076	27.5788180305831	27.4863904751347	26.9763494753248	27.4192896258873
WP_003515443.1	23.5029369436019	23.6852101838681	23.2011377684152	23.4804912454534	21.0110658388195	22.9543943827875	21.3055557345962	20.6615980519205	23.9572131936753	23.1226616966259	0	20.7112247734971
WP_003516971.1	26.19253901351	27.0845442461345	26.1850763548764	26.9982588999661	25.9797174253712	27.2261872821016	26.6626467758969	27.1904464219008	27.322206076125	27.0741058537843	25.4263571276564	27.1642877621737
WP_003517674.1	0	0	0	0	0	0	20.7305460989598	0	0	0	0	0
WP_003516556.1	24.8159547695168	24.2812088795778	25.649693792265	24.8351041931952	25.4441683500964	25.6971694847729	25.4473666762349	27.9583113177907	24.5880183225759	26.0500673341161	24.5055934590787	24.8956862976346
WP_003512265.1	28.2734210865197	27.3847590280288	28.2193061947358	28.111521773688	28.2451778020392	28.523168011726	28.247813509102	28.2598252944838	28.6610576942979	28.3030787145424	28.1813427132131	28.1786882172343
WP_003521240.1	27.2934963633764	27.4836505373545	26.9509862287888	26.8699896562887	27.2538238356537	26.8191685130483	27.2369584001576	27.3693048137636	26.7047045528716	27.5500553721631	25.6235490605911	26.6032263509586
WP_003512571.1	23.1030051991525	24.5777354533569	25.4897418102506	23.3312050193652	25.447479103778	26.7137800352303	0	25.7440859113468	24.9876713229003	0	0	22.6707204496326
WP_003516977.1	27.5247404949764	27.1682943204586	26.4012200474919	25.7931454805437	0	0	25.9597877790259	25.0774116981042	0	26.3289934598598	25.8161268010553	24.5644296402953
WP_003519571.1	24.7903077765675	24.7601664256768	0	25.1885538885016	0	0	0	25.4582392063058	0	22.0314860869825	24.9096272320272	0
WP_003518165.1	24.4033949394355	25.6920827816644	25.9937546185214	25.5109528017944	24.9515177063796	26.1278848361967	25.6508969578081	24.9671355235758	25.5218861741194	25.727401455529	24.4931598863478	26.4439220497202
WP_003512269.1	0	0	20.3371680044698	0	0	21.428387067766	0	19.9568780114817	0	0	0	0
WP_003517343.1	0	21.5956437864495	24.7026023885163	0	0	0	0	0	0	0	0	0
WP_003518681.1	23.1251520580843	23.8363813142594	23.9252574063609	24.6402248853591	24.2413032958126	24.6027511814398	22.8474690903897	23.4461168312124	0	23.3597846594391	22.0694823294419	23.4579506041762
WP_003517341.1	25.0300717938376	27.0743441250933	25.3388872257983	25.6752335681337	24.8961775786516	24.0059272194046	23.9484205350764	27.1330573079522	27.3468554675518	26.2068028307656	23.7046839173258	27.161288656726
WP_003514804.1	25.5335544124844	23.4909189101215	23.9505289055556	24.4105843211811	23.3336185870077	24.9931972722933	24.8841593814516	23.7259553983249	24.6237543359904	24.5593156910702	23.7865836630815	22.4697650901742
WP_003512799.1	24.5178304450059	23.2002042219204	24.5261309317043	24.2550488288868	22.8170738806663	0	22.6013938054951	0	23.053498215325	23.2024438650284	0	22.8165319953489
WP_003518046.1	0	24.6814408922034	0	24.4196520094019	24.2448722989649	0	24.0939430225115	23.7344343348849	0	0	0	0
WP_003512783.1	0	25.3463197903521	25.6770940798753	25.2272269780826	25.9894424633635	25.0512549563122	25.6179041617519	25.6848627346181	0	0	0	25.6415760138815
WP_003515898.1	0	0	22.7472804083659	0	0	0	0	0	0	0	0	0
WP_003513828.1	28.8449743763677	28.9369083388549	29.3245113172592	29.0409541185052	29.1557400191774	28.9453937945952	29.1053130552662	29.0175284365241	28.8720525247931	29.5897267752475	29.389185248723	29.6460339778771
WP_003518339.1	25.8958716365789	25.4724752139198	25.0271071614494	26.0490704417493	25.2043874269486	25.3661638617187	25.3685647218435	24.586666042426	0	24.2741163267241	25.7689824247292	24.3446889939272
ADU74726.1	27.2248952213478	26.4697249020933	26.8806520616488	27.0276709202695	27.0883043979588	26.4378876643515	26.879501137279	27.5095405325703	25.8597476708519	26.7423918218236	26.4791935610893	26.5237241194462
WP_003514291.1	26.5992767823104	26.4423667313425	26.3432181494122	26.4410462044472	26.4328254772296	26.2107640228701	26.5872838257613	26.7956397524978	25.6677168672412	26.4625366019963	23.2790653701687	26.8510761488544
ADU74284.1	0	0	0	25.0540231902824	0	0	0	0	0	0	0	0
WP_003516238.1	28.6528489239776	28.8000387689051	29.384276247014	29.4955563857361	28.4725813842873	29.0699419701675	30.2388687973248	28.9351274079777	29.7601188994013	29.8227348278025	30.2991422198216	30.5706837902755
WP_003517353.1	24.0836229170681	24.5882321225583	24.5181318686301	24.9147742012858	27.9129345010465	27.1764038453588	27.3593273916831	27.5300118117676	27.0402751470462	27.1992072596471	28.313649302218	27.9825245619378
WP_003514293.1	24.2938739512564	23.9848853333251	24.4723717160038	24.6942633378721	24.5283127420941	24.0752655187096	24.3053423463304	24.1937968236879	23.4602334368468	24.5001559122065	22.3942702555819	24.123211162083
WP_003512610.1	0	21.4124497913019	21.8722801617824	0	21.5593243867987	22.1072861482953	22.1352223456178	22.3092461305031	0	0	0	0
WP_003517370.1	21.6803602281033	0	0	0	20.6733394374	0	0	22.8068502168331	0	0	0	0
WP_003519238.1	0	22.7884605765786	23.2998515672365	22.2039592061195	27.6472781104033	27.4634693122694	22.7614421797729	27.3780649609636	26.7751501378843	27.5190316780414	0	0
WP_003518486.1	28.7380731247273	28.5857132167379	28.5905875610827	28.8222426250601	28.5861807404569	27.6848050837954	28.7374502702554	28.5661951636587	28.1116836641389	28.7056974666612	28.0131450340807	28.7646686012146
WP_003513339.1	26.3589396704434	27.6242767221389	27.5534054592285	27.537999277621	27.3446126850853	27.2840662476931	27.4484620520742	28.0653665068136	27.7978970482911	27.0966469857151	27.070614792491	27.959531720689
WP_003513857.1	24.4273450236958	24.5198602184816	21.7181491464034	24.5988833383603	24.1603608217295	23.0204279896546	20.9413625620932	22.9672560310678	23.6425964341734	22.9135353119565	0	21.1508726292731
WP_003511548.1	25.557874911776	25.8744811895191	25.0507118230012	25.1083001774393	25.3350673783586	24.6932742679995	24.0027832676543	25.2873263680275	20.4510206444242	23.8969744954647	21.3352978169124	25.2841414999391
WP_003517713.1	0	0	24.7824893891036	0	0	22.7630509657648	23.9854133264318	0	0	0	0	0
WP_003517008.1	27.1530269305823	26.8850628003648	26.876243307049	28.5258592799034	27.367033008055	26.6534134081676	27.7614727368499	27.818970078213	27.7909455132347	26.5221027037165	27.1803982717424	26.853107618391
WP_003512248.1	27.8113097422376	27.9107670438393	28.2003086043523	27.8270336280295	28.3611947587554	28.3146405601214	27.9199127567738	28.0351831689907	27.8559368899599	28.2840045988889	27.319153386715	28.1387542352769
WP_003518554.1	31.3692396505872	30.9464413848494	30.8537350949325	30.8758345289076	31.3933920157348	31.6517694185532	31.4023439142631	31.157729228685	30.4448807119182	31.375293373371	31.1337780508081	31.4046528490545
ADU74165.1	26.9787113292141	22.7736371026172	27.6539532619045	23.1204900382695	27.5307949594656	27.2130245722027	26.3099123129763	22.9235364122421	25.0312167820281	22.0022809283289	0	21.7500607034294
WP_003512200.1	30.5520044051752	30.7102179160647	30.5612394983531	30.2767969096214	29.778187040297	29.3357410378769	29.9590474989888	28.5236850066079	30.3417204029756	30.7438356322245	31.2378253993556	31.288748017711
WP_003519138.1	0	22.6273232969287	0	23.0676550809112	22.6883787545933	21.8841415796947	23.3164310769669	25.321064068605	24.9520947952522	25.0074384667426	0	23.8283051086113
WP_003520409.1	23.9690248743562	24.5540538375612	23.9260425226267	24.0045714356285	24.1028031431259	24.3885301933828	24.0320329020354	23.7060537296734	22.7089375587632	24.4098146647549	23.4670065335484	23.4588298952181
WP_003513333.1	26.8425563315482	26.8660136817845	26.8648252374197	27.7919624231543	27.2061738058773	27.133913378231	27.1504904727478	26.9059761115339	0	28.1338858658425	26.6612848856512	27.9428192606101
WP_003514705.1	0	26.3695413064699	25.2721988840653	25.1894173188553	25.8839709743827	26.8699882639857	26.5319303726145	26.1496170254696	25.0416606891464	25.3292090201166	26.1629453104864	25.1874642663388
WP_003513331.1	26.3533363203996	26.340593182052	26.620106925876	26.2212676728118	26.1361062328542	26.9076896947647	26.4031110607125	26.7547895983102	26.3453159616347	26.5840041186481	25.7661783579704	26.2857990128463
WP_003514703.1	20.4078199625436	24.4946628150231	23.9656163904704	22.3422851675469	24.978325859129	0	0	23.3463985701067	19.505427636349	23.9344735032515	0	0
WP_003515554.1	25.2028365334501	25.1297384356935	25.3802187316324	25.1443701274722	25.7073477010855	24.3412363297795	24.8505586822638	24.8495546690906	24.762390188115	24.9317477091509	23.87986673434	25.077927911008
WP_003517362.1	21.9058316321793	21.8320308510446	0	21.3889733292978	26.4588963846767	24.5493693739601	26.0705421696217	26.287855361473	24.6393972662839	25.7806268488898	24.4697759248639	24.9181954415049
WP_003516177.1	25.7881496420226	25.19903449973	24.4269364730548	25.7156186286927	25.5186074927619	24.6052923999152	24.1568354781934	23.8613097101568	26.5090609925616	25.0517499843701	24.0924775496889	24.9958077391689
WP_003516915.1	0	0	0	0	0	0	0	0	0	0	0	0
WP_003515979.1	24.1388795585834	24.2270748104446	23.6845419129831	23.5288669265991	23.5868218793588	23.8264962941961	23.3288133861725	24.7175276664628	0	23.7279663823444	24.1748736123515	25.0925431608328
WP_003513337.1	27.9904905239355	28.061233967653	26.0863129208596	26.4460280473657	27.2918690972718	27.7018153471797	27.8675685826195	27.2249109870552	0	24.6168570861742	0	0
WP_003513683.1	28.7186527885791	27.4325663460088	26.4865690398973	28.2139387857008	29.0038263540784	28.7656778649667	28.7370568560077	27.9656205319389	26.7465283308805	29.1050726506524	26.6315452112337	28.3085976862649
WP_003516175.1	29.3344330920987	29.331692972139	29.6010731194124	29.1999331755688	29.4638333536004	29.1238022441151	28.4077595461254	28.9883009448827	28.7570038978016	29.4069928262096	28.3172581367087	29.4073969234958
WP_003515310.1	0	0	0	0	26.64551174696	0	24.0331080167519	23.4688036414926	25.5073756388235	23.5809271631708	0	23.1078526117455
WP_003518455.1	27.8098373866538	29.154753354048	29.0380265191241	28.5902790914078	28.0327261570978	27.5119101543855	27.7144819269178	28.5691643300871	28.8775186534377	28.9582181841988	28.9473955205246	29.0391495713376
WP_003513449.1	30.103670668491	29.8227302497196	30.3181761426183	29.7158604973516	29.9643106000476	30.6700664048766	31.8601073253879	30.8895093065213	29.821127438086	30.1836184549995	30.8301801157594	30.7493468867757
WP_003515915.1	27.6347942462448	27.3080242181207	25.8705860067776	27.867950855984	27.9021419568305	25.6678452048317	27.7809997854352	27.5143551620429	26.7763866755629	25.4599014259283	25.4383637063499	26.4435293131977
WP_003516163.1	27.2248868857838	27.9468488839002	28.1223544104981	28.4019967332885	28.1796647947178	27.3181752421582	26.9466318610903	28.3210120901318	28.0289325680687	28.0175696188767	27.0864436593472	27.7094720931724
WP_003515542.1	25.393659160747	25.8565376743012	24.0899584970041	26.1574487730867	26.2520167832179	25.8509165075965	25.9956077902232	26.2345688558758	26.3305943161636	24.749547813358	28.2900078796987	26.1249659626771
WP_014522638.1	26.7242406941491	27.3191255593445	27.4056149408411	27.0964076482857	25.1224579125928	26.3389941022263	25.5082071271561	26.4311753373332	24.6981123065972	25.1880234513012	24.5008011929676	24.3685536311639
WP_003514209.1	0	22.1828125479465	0	22.6382337728773	22.3632499475612	23.1651325531297	22.7807437902718	22.1557617168333	0	22.925959914747	0	21.3282492058733
WP_003518738.1	25.014887956345	24.9138476869314	24.802114284614	24.9296322397682	22.8183480388971	24.0347402900475	24.9033319060244	25.6896558250217	24.1542655124781	23.8676199073938	24.588489373039	24.9524915743959
WP_003515569.1	26.0818416915414	25.2012342759199	26.1446022226366	25.130360077173	25.462339091355	26.0681028384056	26.1781052780941	25.3293715236508	25.3425042521523	24.8969603686205	24.66969416722	25.2169706299669
WP_003512162.1	0	0	0	18.8885936886557	0	17.2969636002366	0	0	0	18.7471839165292	0	0
WP_003515540.1	28.8831965184619	28.9050218780705	28.4640441724595	28.4388931231455	28.7326198884227	27.6796527246833	28.5758232815402	28.2186056355951	27.9083603259976	28.5440650329622	28.0578928297656	28.451764554657
WP_003515565.1	31.2156417676804	30.716316966296	30.9800726464072	31.5185512379899	30.3786725692473	31.0236050084326	30.5667031461167	31.0280270152103	31.1436110939156	30.7423260795885	31.0939654144313	30.8891841859216
WP_003513187.1	25.7967115068181	26.1905302207651	27.0071581935099	25.0855364949499	26.8923961632702	26.9039990978165	27.0435906134039	27.103031256451	27.1460017351194	27.0917575660719	27.0785583456953	27.191806524035
WP_003514670.1	29.3888054205221	29.1114052907573	28.9828890596294	28.5277960924006	27.3331102013871	28.7246137043556	29.2740765555113	27.6688854752277	27.3700619653064	28.182628233253	28.6005881592956	29.0202212073234
WP_003513096.1	0	0	24.3831188684951	0	28.276105624508	20.9681343767906	28.4225765866849	28.4709556634067	26.0656826440871	27.6165859155987	26.3279497766217	26.778786329111
WP_003512112.1	29.7487239464191	29.2678152812691	29.256343789134	29.5912294709662	29.5900840559583	29.4163882189268	29.7691173313546	29.2319247896518	28.6046351770569	29.206550816496	29.2225976674669	29.5189826903192
WP_003515567.1	31.3517851855414	31.2991901268335	31.038304626348	31.0692130037648	30.7984677101165	30.4257065473938	30.3579972239869	30.8135283448189	30.0747614702549	30.2627411723261	30.6407041830421	30.8784479001234
WP_003516250.1	24.5815161975792	24.8044630331908	25.1893144217877	25.2527702064456	24.884981805812	25.6263151975172	24.8140687957383	24.1306067485672	24.0829930275687	25.3876247908687	24.0571586544947	24.1721282585882
WP_003512846.1	23.3197401863074	24.9033863820579	24.7268510251548	22.7897932326414	23.4933760600643	23.7986960591642	22.5368118602395	24.2757532255811	22.7477050295707	22.5926819311468	21.0641354317725	23.5315341087163
WP_003511658.1	29.1906138119913	29.4235995150458	28.7442469172251	29.3081643948888	29.4330230661791	29.1455569666824	29.6646466022862	29.7001348956111	29.5557733463269	29.9259986538163	29.2296638764361	29.290231183324
WP_003517412.1	21.8840789625643	0	21.6549450462686	22.3917200155914	22.8536421958137	0	0	0	0	0	0	26.4592993453582
WP_003511662.1	0	0	0	0	0	23.1869724170449	23.3040860760787	0	0	0	0	0
WP_003516517.1	26.6681822450998	25.7971240825986	26.6904582544904	25.9453144108011	25.6986469431222	26.5124338777021	26.6975896359225	26.2544192283183	25.8997213331445	24.6968602296263	25.6561989399363	26.0870861080783
WP_003511604.1	25.3816767656351	24.2438065921648	25.181297449634	24.9833840331517	24.9023124564885	27.8072094810718	25.016299318167	24.8525004744864	24.0343411038756	24.3284107270424	24.2135094274732	24.8545887104282
WP_003520966.1	0	0	27.7961349108471	25.8825263571775	25.8499481237722	26.3924663391066	26.5023834118842	0	26.933462898002	26.5838175397483	24.8834181340895	26.640941068447
WP_003514612.1	24.7437714626543	23.6445298920212	24.830420454889	23.3523931027008	0	24.9761677388998	26.3839156409799	0	26.411407934063	24.5000853445965	24.7885921403926	23.4344551745575
WP_003516370.1	0	0	0	0	0	0	0	0	21.7756096687919	20.9462091112129	0	0
WP_003515370.1	24.9064277671308	24.6535952982289	25.4287950621575	25.1831624848448	26.2585144692969	25.527622134326	25.7251483416964	25.8767690604678	26.4347619632864	26.3520768109107	27.1377339076656	25.2037804910687
WP_003517410.1	0	0	0	0	0	0	0	0	0	0	0	0
WP_003511659.1	0	23.7531316691842	0	22.4310560375313	0	0	0	0	0	0	0	0
WP_003511606.1	23.4407082671772	22.1566071868906	23.6653977933141	23.3084550424189	23.1185583177491	23.074424943189	23.1616855567342	22.810753684493	23.2222656148775	22.8145583021046	21.9835151447609	21.9629519182818
WP_003511546.1	22.418943938271	23.8050077681465	23.6711063596919	0	24.0389034679595	23.135857091528	23.3369369581343	22.6569399361503	22.9207832979213	0	0	22.9112593360015
WP_003513956.1	27.1268333251532	27.1602060077496	27.3530692334489	26.5613739061461	26.5992650783348	26.2234994835129	26.3602791813109	26.2047936461527	26.376078649151	26.6871089586351	26.3292941228567	26.5388421762409
WP_003517046.1	28.4869758395841	0	29.1321784221065	29.3919676583923	28.9218822787133	29.4872054603516	29.0628333863977	0	0	25.6869566237998	28.9720106989661	27.8706227316462
WP_003517976.1	24.3525259930024	23.4783892838523	23.142934479913	24.7484630255875	24.5630880686328	22.7790720203448	23.851117960933	24.3195660380343	24.5100565824746	24.5674492480495	23.6363814190765	24.2433023193503
WP_003514662.1	28.1732874209903	27.9136083213016	28.5995044456641	28.6201438204958	27.9943642815955	27.0847648129465	27.5081550529558	28.3723356542967	28.2142711345315	28.6224913403533	27.5693945681251	26.8012282456636
WP_003516577.1	0	0	0	23.2752949482251	0	0	24.583689888028	24.9153147095559	24.332057149307	24.3506562885197	0	23.8259702412912
WP_003511544.1	25.3760513192334	25.0061858587595	25.0760317999895	24.7646559999465	25.56867204718	23.9989902344361	25.272049176559	25.1544103926856	26.177966479009	25.1109171967902	23.7318919678359	25.0367898432484
WP_003513954.1	25.0224402057212	23.7993671996239	27.6311823291407	24.8206376681391	23.6729150306244	23.4572639522034	26.7155923876082	26.244346898844	28.0915453359171	25.0041095872967	27.7389577970176	25.7116485647978
WP_003514618.1	30.9249097461297	32.0814313262224	31.6771319902294	31.8950012376048	30.2621059635656	31.4042214638862	31.2784536105214	31.5551067006085	31.7124050874429	30.9932216190429	31.6798711456087	32.2321188247789
WP_003519164.1	0	0	24.1403851411396	23.7821059115182	24.545951019752	23.4212448105946	22.6858346451631	24.0489650554328	0	24.087573655514	0	0
WP_003517107.1	24.4158608690236	23.5122014640906	24.2741948924928	0	26.3124632994148	26.1217020825385	26.2413279869251	24.8898817076981	0	0	23.1770924919112	23.1583999664575
WP_003512977.1	27.7191956879244	28.1506388332967	28.0353441269394	27.7934229153038	27.5439347904062	24.9074329089654	27.3231203132168	27.352075415817	0	25.8476182946794	26.1508936258518	26.2593304787895
WP_003516575.1	23.0350744092375	21.1978489476603	23.2131621563506	22.1748513505458	22.7542021289836	23.837633616785	23.0644350137214	0	22.8990673614083	0	0	0
