GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0004536	deoxyribonuclease activity	12	1	0.52	46	0.41303	0.41303	NA	NA
GO:0003678	DNA helicase activity	13	1	0.56	47	0.43865	0.43865	NA	NA
GO:0003690	double-stranded DNA binding	13	1	0.56	48	0.43865	0.43865	NA	NA
GO:0005509	calcium ion binding	13	1	0.56	49	0.43865	0.43865	NA	NA
GO:0016853	isomerase activity	56	3	2.42	51	0.44054	0.44054	NA	NA
GO:0050661	NADP binding	15	1	0.65	54	0.48664	0.48664	NA	NA
GO:0016651	oxidoreductase activity, acting on NAD(P...	16	1	0.69	57	0.50911	0.50911	NA	NA
GO:0010181	FMN binding	16	1	0.69	58	0.50911	0.50911	NA	NA
GO:0008080	N-acetyltransferase activity	16	1	0.69	59	0.50911	0.50911	NA	NA
GO:0016763	transferase activity, transferring pento...	17	1	0.74	63	0.53060	0.53060	NA	NA
GO:0016811	hydrolase activity, acting on carbon-nit...	18	1	0.78	65	0.55117	0.55117	NA	NA
GO:0016831	carboxy-lyase activity	18	1	0.78	66	0.55117	0.55117	NA	NA
GO:0030246	carbohydrate binding	46	5	1.99	9	0.58695	0.04450	NA	NA
GO:0008094	DNA-dependent ATPase activity	20	1	0.86	67	0.58970	0.58970	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	39	3	1.69	27	0.59922	0.23575	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	51	2	2.21	75	0.60986	0.65905	NA	NA
GO:0008483	transaminase activity	22	1	0.95	69	0.62497	0.62497	NA	NA
GO:0003676	nucleic acid binding	308	15	13.32	34	0.64281	0.34394	NA	NA
GO:0016779	nucleotidyltransferase activity	55	2	2.38	76	0.70008	0.70008	NA	NA
GO:0004812	aminoacyl-tRNA ligase activity	27	1	1.17	77	0.70064	0.70064	NA	NA
GO:0030170	pyridoxal phosphate binding	28	1	1.21	79	0.71386	0.71386	NA	NA
GO:0003735	structural constituent of ribosome	57	2	2.46	81	0.71905	0.71905	NA	NA
GO:0004672	protein kinase activity	30	1	1.3	83	0.73861	0.73861	NA	NA
GO:0000287	magnesium ion binding	61	2	2.64	85	0.75404	0.75404	NA	NA
GO:0008233	peptidase activity	66	2	2.85	91	0.79257	0.79257	NA	NA
GO:0016787	hydrolase activity	424	18	18.33	88	0.80261	0.77534	NA	NA
GO:0051539	4 iron, 4 sulfur cluster binding	37	1	1.6	94	0.80978	0.80978	NA	NA
GO:0016829	lyase activity	97	3	4.19	93	0.85738	0.80669	NA	NA
GO:0016740	transferase activity	382	14	16.52	95	0.87710	0.81702	NA	NA
GO:0005524	ATP binding	266	8	11.5	115	0.91756	0.91756	NA	NA
GO:0016301	kinase activity	87	2	3.76	109	0.92528	0.90274	NA	NA
GO:0003723	RNA binding	119	4	5.15	87	0.96916	0.77479	NA	NA
GO:0046914	transition metal ion binding	86	1	3.72	126	0.98050	0.98050	NA	NA
GO:0016491	oxidoreductase activity	160	8	6.92	114	0.98529	0.90826	NA	NA
GO:0005515	protein binding	97	1	4.19	129	0.98846	0.98846	NA	NA
GO:0003674	molecular_function	1272	55	55	130	1.00000	1.00000	NA	NA
GO:0016462	pyrophosphatase activity	149	4	6.44	110	1.00000	0.90385	NA	NA
GO:0008173	RNA methyltransferase activity	17	1	0.74	64	1.00000	0.53060	NA	NA
GO:0140101	catalytic activity, acting on a tRNA	51	1	2.21	108	1.00000	0.89983	NA	NA
GO:0043492	ATPase activity, coupled to movement of ...	39	3	1.69	28	1.00000	0.23575	NA	NA
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.61	52	1.00000	0.46317	NA	NA
GO:0016772	transferase activity, transferring phosp...	143	4	6.18	107	1.00000	0.88481	NA	NA
GO:0044877	protein-containing complex binding	15	1	0.65	55	1.00000	0.48664	NA	NA
GO:0019842	vitamin binding	42	1	1.82	104	1.00000	0.84859	NA	NA
GO:0000166	nucleotide binding	372	14	16.08	118	1.00000	0.94248	NA	NA
GO:0015399	primary active transmembrane transporter...	45	5	1.95	8	1.00000	0.04098	NA	NA
GO:0016887	ATPase activity	101	4	4.37	74	1.00000	0.64999	NA	NA
GO:0043021	ribonucleoprotein complex binding	13	1	0.56	50	1.00000	0.43865	NA	NA
GO:0022853	active ion transmembrane transporter act...	19	2	0.82	20	1.00000	0.19684	NA	NA
GO:0017111	nucleoside-triphosphatase activity	139	4	6.01	106	1.00000	0.87043	NA	NA
GO:0022857	transmembrane transporter activity	70	5	3.03	17	1.00000	0.18051	NA	NA
GO:0015318	inorganic molecular entity transmembrane...	39	2	1.69	61	1.00000	0.51044	NA	NA
GO:0030554	adenyl nucleotide binding	269	8	11.63	117	1.00000	0.92374	NA	NA
GO:0140098	catalytic activity, acting on RNA	90	3	3.89	86	1.00000	0.76257	NA	NA
GO:0016874	ligase activity	88	2	3.81	111	1.00000	0.90633	NA	NA
GO:0016875	ligase activity, forming carbon-oxygen b...	27	1	1.17	78	1.00000	0.70064	NA	NA
GO:0005198	structural molecule activity	68	2	2.94	92	1.00000	0.80646	NA	NA
GO:0015075	ion transmembrane transporter activity	40	2	1.73	62	1.00000	0.52427	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	42	1	1.82	105	1.00000	0.84859	NA	NA
GO:0140110	transcription regulator activity	48	3	2.08	35	1.00000	0.34430	NA	NA
GO:1901265	nucleoside phosphate binding	372	14	16.08	119	1.00000	0.94248	NA	NA
GO:0032553	ribonucleotide binding	323	9	13.97	121	1.00000	0.96351	NA	NA
GO:0051540	metal cluster binding	69	4	2.98	37	1.00000	0.34851	NA	NA
GO:0032555	purine ribonucleotide binding	305	8	13.19	123	1.00000	0.97240	NA	NA
GO:0004518	nuclease activity	51	5	2.21	56	1.00000	0.49842	NA	NA
GO:0032559	adenyl ribonucleotide binding	267	8	11.54	116	1.00000	0.91966	NA	NA
GO:0016407	acetyltransferase activity	22	1	0.95	70	1.00000	0.62497	NA	NA
GO:0022804	active transmembrane transporter activit...	47	5	2.03	10	1.00000	0.04819	NA	NA
GO:0008144	drug binding	320	9	13.84	120	1.00000	0.96027	NA	NA
GO:0097159	organic cyclic compound binding	629	26	27.2	96	1.00000	0.82787	NA	NA
GO:0016741	transferase activity, transferring one-c...	74	2	3.2	102	1.00000	0.84339	NA	NA
