GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0006081	cellular aldehyde metabolic process	11	1	0.49	96	0.395	0.395	NA	NA
GO:0010557	positive regulation of macromolecule bio...	11	1	0.49	97	0.395	0.395	NA	NA
GO:0006310	DNA recombination	31	2	1.38	104	0.405	0.405	NA	NA
GO:0072330	monocarboxylic acid biosynthetic process	31	2	1.38	105	0.405	0.405	NA	NA
GO:0006810	transport	121	4	5.37	293	0.407	0.805	NA	NA
GO:0010629	negative regulation of gene expression	24	3	1.07	18	0.412	0.087	NA	NA
GO:0009266	response to temperature stimulus	12	1	0.53	109	0.422	0.422	NA	NA
GO:0006526	arginine biosynthetic process	12	1	0.53	110	0.422	0.422	NA	NA
GO:0046677	response to antibiotic	12	1	0.53	111	0.422	0.422	NA	NA
GO:2000142	regulation of DNA-templated transcriptio...	12	1	0.53	112	0.422	0.422	NA	NA
GO:0044267	cellular protein metabolic process	200	6	8.88	321	0.446	0.904	NA	NA
GO:0051173	positive regulation of nitrogen compound...	13	1	0.58	121	0.448	0.448	NA	NA
GO:0051604	protein maturation	13	1	0.58	122	0.448	0.448	NA	NA
GO:0033692	cellular polysaccharide biosynthetic pro...	13	1	0.58	123	0.448	0.448	NA	NA
GO:0006417	regulation of translation	14	1	0.62	132	0.472	0.472	NA	NA
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.62	133	0.472	0.472	NA	NA
GO:0006541	glutamine metabolic process	14	1	0.62	134	0.472	0.472	NA	NA
GO:0010628	positive regulation of gene expression	14	1	0.62	135	0.472	0.472	NA	NA
GO:0033554	cellular response to stress	71	3	3.15	199	0.476	0.623	NA	NA
GO:0008654	phospholipid biosynthetic process	15	1	0.67	146	0.496	0.496	NA	NA
GO:0046039	GTP metabolic process	15	1	0.67	147	0.496	0.496	NA	NA
GO:0006935	chemotaxis	38	2	1.69	150	0.511	0.511	NA	NA
GO:0000154	rRNA modification	16	1	0.71	153	0.519	0.519	NA	NA
GO:0018106	peptidyl-histidine phosphorylation	16	1	0.71	154	0.519	0.519	NA	NA
GO:0008360	regulation of cell shape	16	1	0.71	155	0.519	0.519	NA	NA
GO:0007049	cell cycle	37	3	1.64	60	0.533	0.224	NA	NA
GO:0034654	nucleobase-containing compound biosynthe...	266	10	11.81	281	0.538	0.780	NA	NA
GO:0015980	energy derivation by oxidation of organi...	17	1	0.75	160	0.541	0.541	NA	NA
GO:0051260	protein homooligomerization	17	1	0.75	161	0.541	0.541	NA	NA
GO:0009252	peptidoglycan biosynthetic process	18	1	0.8	166	0.561	0.561	NA	NA
GO:0009154	purine ribonucleotide catabolic process	42	2	1.87	173	0.566	0.566	NA	NA
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	1.87	174	0.566	0.566	NA	NA
GO:0009636	response to toxic substance	19	1	0.84	180	0.581	0.581	NA	NA
GO:0071555	cell wall organization	21	1	0.93	195	0.618	0.618	NA	NA
GO:0006281	DNA repair	47	2	2.09	200	0.629	0.629	NA	NA
GO:0006073	cellular glucan metabolic process	22	1	0.98	201	0.635	0.635	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	24	1	1.07	215	0.668	0.668	NA	NA
GO:0006400	tRNA modification	24	1	1.07	216	0.668	0.668	NA	NA
GO:0071103	DNA conformation change	24	1	1.07	217	0.668	0.668	NA	NA
GO:0006090	pyruvate metabolic process	27	1	1.2	240	0.711	0.711	NA	NA
GO:0006464	cellular protein modification process	69	2	3.06	298	0.717	0.826	NA	NA
GO:0006508	proteolysis	83	3	3.69	251	0.729	0.729	NA	NA
GO:0046130	purine ribonucleoside catabolic process	43	2	1.91	178	0.734	0.579	NA	NA
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	1.29	255	0.736	0.736	NA	NA
GO:0006950	response to stress	101	4	4.49	225	0.750	0.672	NA	NA
GO:0006259	DNA metabolic process	88	3	3.91	274	0.764	0.766	NA	NA
GO:0046034	ATP metabolic process	62	2	2.75	279	0.793	0.776	NA	NA
GO:0044260	cellular macromolecule metabolic process	458	19	20.34	236	0.811	0.701	NA	NA
GO:0006355	regulation of transcription, DNA-templat...	94	5	4.17	106	0.821	0.407	NA	NA
GO:0000272	polysaccharide catabolic process	40	1	1.78	303	0.843	0.843	NA	NA
GO:0055085	transmembrane transport	86	3	3.82	266	0.843	0.752	NA	NA
GO:0016310	phosphorylation	106	3	4.71	308	0.853	0.867	NA	NA
GO:0040007	growth	138	4	6.13	316	0.881	0.881	NA	NA
GO:0000160	phosphorelay signal transduction system	53	1	2.35	327	0.915	0.915	NA	NA
GO:0055114	oxidation-reduction process	177	5	7.86	328	0.940	0.915	NA	NA
GO:0032259	methylation	62	1	2.75	348	0.945	0.945	NA	NA
GO:0006412	translation	120	3	5.33	329	0.980	0.917	NA	NA
GO:0046700	heterocycle catabolic process	76	3	3.37	221	1.000	0.670	NA	NA
GO:0034404	nucleobase-containing small molecule bio...	91	2	4.04	336	1.000	0.924	NA	NA
