GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0008810	cellulase activity	13	2	0.73	16	0.1612	0.1612	NA	NA
GO:0016787	hydrolase activity	424	26	23.67	31	0.1697	0.3140	NA	NA
GO:0008237	metallopeptidase activity	17	2	0.95	22	0.2048	0.2445	NA	NA
GO:0010181	FMN binding	16	2	0.89	18	0.2233	0.2233	NA	NA
GO:0042802	identical protein binding	16	2	0.89	19	0.2233	0.2233	NA	NA
GO:0008144	drug binding	320	19	17.86	52	0.2306	0.4209	NA	NA
GO:0004252	serine-type endopeptidase activity	17	2	0.95	23	0.2445	0.2445	NA	NA
GO:0000155	phosphorelay sensor kinase activity	17	2	0.95	24	0.2445	0.2445	NA	NA
GO:0000287	magnesium ion binding	61	5	3.4	26	0.2503	0.2503	NA	NA
GO:0003824	catalytic activity	997	58	55.65	51	0.2520	0.4196	NA	NA
GO:0008173	RNA methyltransferase activity	17	2	0.95	25	0.2906	0.2445	NA	NA
GO:0032550	purine ribonucleoside binding	56	4	3.13	43	0.3083	0.3820	NA	NA
GO:0016835	carbon-oxygen lyase activity	27	4	1.51	5	0.3242	0.0591	NA	NA
GO:0030246	carbohydrate binding	46	4	2.57	27	0.3255	0.2521	NA	NA
GO:0016887	ATPase activity	101	4	5.64	126	0.3319	0.8327	NA	NA
GO:0051539	4 iron, 4 sulfur cluster binding	37	3	2.07	34	0.3414	0.3414	NA	NA
GO:0030248	cellulose binding	22	2	1.23	36	0.3503	0.3503	NA	NA
GO:0015318	inorganic molecular entity transmembrane...	39	2	2.18	98	0.3724	0.6525	NA	NA
GO:0015075	ion transmembrane transporter activity	40	2	2.23	101	0.3726	0.6664	NA	NA
GO:0003924	GTPase activity	24	2	1.34	46	0.3915	0.3915	NA	NA
GO:0016301	kinase activity	87	6	4.86	39	0.3916	0.3567	NA	NA
GO:0140101	catalytic activity, acting on a tRNA	51	3	2.85	81	0.3951	0.5513	NA	NA
GO:0016765	transferase activity, transferring alkyl...	25	2	1.4	47	0.4117	0.4117	NA	NA
GO:0048037	cofactor binding	173	11	9.66	40	0.4334	0.3687	NA	NA
GO:0016798	hydrolase activity, acting on glycosyl b...	55	4	3.07	41	0.4358	0.3689	NA	NA
GO:0016854	racemase and epimerase activity	10	1	0.56	57	0.4381	0.4381	NA	NA
GO:0004540	ribonuclease activity	11	1	0.61	60	0.4697	0.4697	NA	NA
GO:0008649	rRNA methyltransferase activity	11	1	0.61	61	0.4697	0.4697	NA	NA
GO:0035438	cyclic-di-GMP binding	11	1	0.61	62	0.4697	0.4697	NA	NA
GO:0016881	acid-amino acid ligase activity	11	1	0.61	63	0.4697	0.4697	NA	NA
GO:0008757	S-adenosylmethionine-dependent methyltra...	23	2	1.28	42	0.4976	0.3710	NA	NA
GO:0004536	deoxyribonuclease activity	12	1	0.67	66	0.4996	0.4996	NA	NA
GO:0004519	endonuclease activity	30	2	1.67	68	0.5073	0.5073	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	1	0.73	73	0.5278	0.5278	NA	NA
GO:0004222	metalloendopeptidase activity	13	1	0.73	74	0.5278	0.5278	NA	NA
GO:0003690	double-stranded DNA binding	13	1	0.73	75	0.5278	0.5278	NA	NA
GO:0140096	catalytic activity, acting on a protein	127	8	7.09	50	0.5370	0.4150	NA	NA
GO:0050660	flavin adenine dinucleotide binding	14	1	0.78	83	0.5544	0.5544	NA	NA
GO:0046872	metal ion binding	279	14	15.57	111	0.5650	0.7243	NA	NA
GO:0050661	NADP binding	15	1	0.84	88	0.5796	0.5796	NA	NA
GO:0016758	transferase activity, transferring hexos...	16	1	0.89	89	0.6033	0.6033	NA	NA
GO:1901681	sulfur compound binding	16	1	0.89	90	0.6033	0.6033	NA	NA
GO:0015078	proton transmembrane transporter activit...	16	1	0.89	91	0.6033	0.6033	NA	NA
GO:0005525	GTP binding	36	2	2.01	93	0.6081	0.6081	NA	NA
GO:0016763	transferase activity, transferring pento...	17	1	0.95	94	0.6257	0.6257	NA	NA
GO:0016831	carboxy-lyase activity	18	1	1	96	0.6469	0.6469	NA	NA
GO:0005524	ATP binding	266	14	14.85	97	0.6488	0.6488	NA	NA
GO:0016874	ligase activity	88	3	4.91	137	0.6773	0.8839	NA	NA
GO:0019843	rRNA binding	41	2	2.29	104	0.6799	0.6799	NA	NA
GO:0009055	electron transfer activity	20	1	1.12	105	0.6858	0.6858	NA	NA
GO:0008135	translation factor activity, RNA binding	20	1	1.12	106	0.6858	0.6858	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	51	3	2.85	82	0.7019	0.5513	NA	NA
GO:0043565	sequence-specific DNA binding	21	1	1.17	107	0.7036	0.7036	NA	NA
GO:0008483	transaminase activity	22	1	1.23	109	0.7204	0.7204	NA	NA
GO:0003723	RNA binding	119	7	6.64	67	0.7228	0.5032	NA	NA
GO:0140097	catalytic activity, acting on DNA	57	3	3.18	95	0.7269	0.6290	NA	NA
GO:0003700	DNA-binding transcription factor activit...	45	2	2.51	114	0.7294	0.7294	NA	NA
GO:0016788	hydrolase activity, acting on ester bond...	86	7	4.8	17	0.7377	0.1980	NA	NA
GO:0004812	aminoacyl-tRNA ligase activity	27	1	1.51	121	0.7914	0.7914	NA	NA
GO:0036094	small molecule binding	422	21	23.56	119	0.7921	0.7844	NA	NA
GO:0016616	oxidoreductase activity, acting on the C...	31	1	1.73	127	0.8351	0.8351	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	45	3	2.51	59	0.8391	0.4651	NA	NA
GO:0051536	iron-sulfur cluster binding	69	4	3.85	78	0.8406	0.5466	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	39	1	2.18	138	0.8972	0.8972	NA	NA
GO:0016746	transferase activity, transferring acyl ...	41	1	2.29	141	0.9087	0.9087	NA	NA
GO:0016829	lyase activity	97	7	5.41	29	0.9094	0.2936	NA	NA
GO:0003677	DNA binding	173	7	9.66	136	0.9196	0.8726	NA	NA
GO:0008270	zinc ion binding	50	1	2.79	147	0.9466	0.9466	NA	NA
GO:0050662	coenzyme binding	96	4	5.36	124	0.9542	0.8008	NA	NA
GO:0003735	structural constituent of ribosome	57	1	3.18	149	0.9649	0.9649	NA	NA
GO:0016491	oxidoreductase activity	160	6	8.93	140	0.9805	0.9026	NA	NA
GO:0043167	ion binding	559	26	31.2	144	1.0000	0.9206	NA	NA
GO:0043168	anion binding	385	19	21.49	120	1.0000	0.7849	NA	NA
GO:0016757	transferase activity, transferring glyco...	43	2	2.4	108	1.0000	0.7055	NA	NA
GO:0043169	cation binding	284	14	15.85	115	1.0000	0.7507	NA	NA
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	43	1	2.4	143	1.0000	0.9190	NA	NA
GO:0016875	ligase activity, forming carbon-oxygen b...	27	1	1.51	122	1.0000	0.7914	NA	NA
GO:1901363	heterocyclic compound binding	629	31	35.11	134	1.0000	0.8700	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	42	1	2.34	142	1.0000	0.9140	NA	NA
GO:0032549	ribonucleoside binding	59	4	3.29	53	1.0000	0.4213	NA	NA
GO:0008233	peptidase activity	66	4	3.68	70	1.0000	0.5102	NA	NA
GO:0008236	serine-type peptidase activity	26	2	1.45	55	1.0000	0.4316	NA	NA
GO:0140102	catalytic activity, acting on a rRNA	14	1	0.78	84	1.0000	0.5544	NA	NA
GO:0042623	ATPase activity, coupled	66	1	3.68	150	1.0000	0.9796	NA	NA
GO:0022857	transmembrane transporter activity	70	3	3.91	117	1.0000	0.7645	NA	NA
