GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0046914	transition metal ion binding	86	6	4.73	20	0.4293	0.3337	NA	NA
GO:0098772	molecular function regulator	10	1	0.55	29	0.4334	0.4334	NA	NA
GO:0030145	manganese ion binding	10	1	0.55	30	0.4334	0.4334	NA	NA
GO:0048037	cofactor binding	173	10	9.52	38	0.4334	0.4872	NA	NA
GO:0016741	transferase activity, transferring one-c...	74	3	4.07	99	0.4410	0.7891	NA	NA
GO:0016462	pyrophosphatase activity	149	6	8.2	109	0.4475	0.8504	NA	NA
GO:0046933	proton-transporting ATP synthase activit...	11	1	0.61	33	0.4648	0.4648	NA	NA
GO:0016987	sigma factor activity	11	1	0.61	34	0.4648	0.4648	NA	NA
GO:0016814	hydrolase activity, acting on carbon-nit...	11	1	0.61	35	0.4648	0.4648	NA	NA
GO:0052689	carboxylic ester hydrolase activity	11	1	0.61	36	0.4648	0.4648	NA	NA
GO:0016627	oxidoreductase activity, acting on the C...	11	1	0.61	37	0.4648	0.4648	NA	NA
GO:0016874	ligase activity	88	4	4.84	86	0.4835	0.7297	NA	NA
GO:0016782	transferase activity, transferring sulfu...	12	1	0.66	39	0.4945	0.4945	NA	NA
GO:0020037	heme binding	12	1	0.66	40	0.4945	0.4945	NA	NA
GO:0016491	oxidoreductase activity	160	10	8.81	27	0.5033	0.3836	NA	NA
GO:0008233	peptidase activity	66	4	3.63	42	0.5222	0.4987	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	1	0.72	44	0.5226	0.5226	NA	NA
GO:0016791	phosphatase activity	13	1	0.72	45	0.5226	0.5226	NA	NA
GO:0008810	cellulase activity	13	1	0.72	46	0.5226	0.5226	NA	NA
GO:0004222	metalloendopeptidase activity	13	1	0.72	47	0.5226	0.5226	NA	NA
GO:0008270	zinc ion binding	50	3	2.75	50	0.5275	0.5275	NA	NA
GO:0036094	small molecule binding	422	17	23.22	127	0.5709	0.9633	NA	NA
GO:0050661	NADP binding	15	1	0.83	55	0.5742	0.5742	NA	NA
GO:1901681	sulfur compound binding	16	1	0.88	56	0.5980	0.5980	NA	NA
GO:0008080	N-acetyltransferase activity	16	1	0.88	57	0.5980	0.5980	NA	NA
GO:0016884	carbon-nitrogen ligase activity, with gl...	16	1	0.88	58	0.5980	0.5980	NA	NA
GO:0016887	ATPase activity	101	4	5.56	101	0.5983	0.8241	NA	NA
GO:0005525	GTP binding	36	2	1.98	61	0.6002	0.6002	NA	NA
GO:0004252	serine-type endopeptidase activity	17	1	0.94	63	0.6204	0.6204	NA	NA
GO:0016866	intramolecular transferase activity	17	1	0.94	64	0.6204	0.6204	NA	NA
GO:0003677	DNA binding	173	9	9.52	65	0.6297	0.6297	NA	NA
GO:0016811	hydrolase activity, acting on carbon-nit...	18	1	0.99	66	0.6415	0.6415	NA	NA
GO:0005506	iron ion binding	18	1	0.99	67	0.6415	0.6415	NA	NA
GO:0008135	translation factor activity, RNA binding	20	1	1.1	78	0.6805	0.6805	NA	NA
GO:0051287	NAD binding	20	1	1.1	79	0.6805	0.6805	NA	NA
GO:0016836	hydro-lyase activity	20	1	1.1	80	0.6805	0.6805	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	39	2	2.15	70	0.6983	0.6446	NA	NA
GO:0030248	cellulose binding	22	1	1.21	82	0.7152	0.7152	NA	NA
GO:0000166	nucleotide binding	372	11	20.47	136	0.7264	0.9978	NA	NA
GO:0008757	S-adenosylmethionine-dependent methyltra...	23	1	1.27	87	0.7312	0.7312	NA	NA
GO:0003924	GTPase activity	24	1	1.32	89	0.7462	0.7462	NA	NA
GO:0016787	hydrolase activity	424	22	23.33	77	0.7481	0.6800	NA	NA
GO:0003676	nucleic acid binding	308	15	16.95	93	0.7577	0.7554	NA	NA
GO:0140098	catalytic activity, acting on RNA	90	3	4.95	114	0.7819	0.8874	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	51	2	2.81	98	0.7848	0.7848	NA	NA
GO:0016853	isomerase activity	56	4	3.08	25	0.8027	0.3717	NA	NA
GO:0003723	RNA binding	119	5	6.55	100	0.8127	0.8031	NA	NA
GO:0016616	oxidoreductase activity, acting on the C...	31	1	1.71	104	0.8307	0.8307	NA	NA
GO:0043168	anion binding	385	16	21.19	123	0.8325	0.9391	NA	NA
GO:0003824	catalytic activity	997	54	54.87	92	0.9016	0.7516	NA	NA
GO:0008168	methyltransferase activity	64	2	3.52	113	0.9064	0.8802	NA	NA
GO:0016757	transferase activity, transferring glyco...	43	1	2.37	118	0.9159	0.9159	NA	NA
GO:0005515	protein binding	97	3	5.34	119	0.9160	0.9160	NA	NA
GO:0140101	catalytic activity, acting on a tRNA	51	1	2.81	124	0.9475	0.9475	NA	NA
GO:0016301	kinase activity	87	2	4.79	126	0.9608	0.9608	NA	NA
GO:0046872	metal ion binding	279	10	15.35	128	0.9677	0.9643	NA	NA
GO:0140096	catalytic activity, acting on a protein	127	5	6.99	106	0.9705	0.8477	NA	NA
GO:0000287	magnesium ion binding	61	1	3.36	131	0.9710	0.9710	NA	NA
GO:0005524	ATP binding	266	6	14.64	139	0.9988	0.9988	NA	NA
GO:0043167	ion binding	559	24	30.76	129	1.0000	0.9652	NA	NA
GO:0043169	cation binding	284	10	15.63	130	1.0000	0.9700	NA	NA
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	43	2	2.37	81	1.0000	0.6978	NA	NA
GO:0019842	vitamin binding	42	5	2.31	5	1.0000	0.0760	NA	NA
GO:1901363	heterocyclic compound binding	629	29	34.61	121	1.0000	0.9340	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	42	1	2.31	117	1.0000	0.9109	NA	NA
GO:0032549	ribonucleoside binding	59	2	3.25	107	1.0000	0.8493	NA	NA
GO:0016788	hydrolase activity, acting on ester bond...	86	2	4.73	125	1.0000	0.9588	NA	NA
GO:0008236	serine-type peptidase activity	26	1	1.43	96	1.0000	0.7739	NA	NA
GO:0044769	ATPase activity, coupled to transmembran...	12	1	0.66	41	1.0000	0.4945	NA	NA
GO:0042623	ATPase activity, coupled	66	2	3.63	115	1.0000	0.8909	NA	NA
GO:0022853	active ion transmembrane transporter act...	19	1	1.05	73	1.0000	0.6615	NA	NA
GO:0042625	ATPase coupled ion transmembrane transpo...	18	1	0.99	68	1.0000	0.6415	NA	NA
GO:0008144	drug binding	320	13	17.61	120	1.0000	0.9300	NA	NA
GO:0017111	nucleoside-triphosphatase activity	139	5	7.65	116	1.0000	0.8990	NA	NA
GO:0022804	active transmembrane transporter activit...	47	2	2.59	88	1.0000	0.7444	NA	NA
GO:0042578	phosphoric ester hydrolase activity	19	1	1.05	74	1.0000	0.6615	NA	NA
GO:0016810	hydrolase activity, acting on carbon-nit...	40	2	2.2	72	1.0000	0.6586	NA	NA
GO:0008324	cation transmembrane transporter activit...	32	2	1.76	51	1.0000	0.5348	NA	NA
GO:0030551	cyclic nucleotide binding	11	2	0.61	11	1.0000	0.1191	NA	NA
