GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0046873	metal ion transmembrane transporter acti...	12	3	1.28	17	0.128	0.1283	NA	NA
GO:0036094	small molecule binding	422	49	45.12	32	0.146	0.2559	NA	NA
GO:0019829	cation-transporting ATPase activity	18	6	1.92	1	0.161	0.0084	NA	NA
GO:0003677	DNA binding	173	24	18.5	14	0.168	0.0953	NA	NA
GO:0005525	GTP binding	36	6	3.85	20	0.179	0.1788	NA	NA
GO:0043565	sequence-specific DNA binding	21	4	2.25	21	0.179	0.1791	NA	NA
GO:0030248	cellulose binding	22	4	2.35	22	0.202	0.2019	NA	NA
GO:0008483	transaminase activity	22	4	2.35	23	0.202	0.2019	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	42	8	4.49	12	0.232	0.0708	NA	NA
GO:1901681	sulfur compound binding	16	3	1.71	29	0.240	0.2401	NA	NA
GO:0010181	FMN binding	16	3	1.71	30	0.240	0.2401	NA	NA
GO:0016462	pyrophosphatase activity	149	21	15.93	55	0.276	0.3792	NA	NA
GO:0016854	racemase and epimerase activity	10	2	1.07	41	0.291	0.2907	NA	NA
GO:0005524	ATP binding	266	31	28.44	43	0.318	0.3182	NA	NA
GO:0022857	transmembrane transporter activity	70	10	7.48	144	0.326	0.8069	NA	NA
GO:0004672	protein kinase activity	30	4	3.21	60	0.332	0.4019	NA	NA
GO:0016853	isomerase activity	56	8	5.99	31	0.357	0.2424	NA	NA
GO:0005215	transporter activity	74	11	7.91	120	0.358	0.7079	NA	NA
GO:0009055	electron transfer activity	20	3	2.14	51	0.363	0.3627	NA	NA
GO:0016830	carbon-carbon lyase activity	30	4	3.21	61	0.373	0.4019	NA	NA
GO:0020037	heme binding	12	2	1.28	53	0.373	0.3730	NA	NA
GO:0060089	molecular transducer activity	24	3	2.57	81	0.374	0.4823	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	51	7	5.45	42	0.389	0.2992	NA	NA
GO:0016301	kinase activity	87	11	9.3	44	0.403	0.3215	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	2	1.39	62	0.413	0.4128	NA	NA
GO:0003690	double-stranded DNA binding	13	2	1.39	63	0.413	0.4128	NA	NA
GO:0004222	metalloendopeptidase activity	13	2	1.39	64	0.413	0.4128	NA	NA
GO:0008810	cellulase activity	13	2	1.39	65	0.413	0.4128	NA	NA
GO:0017111	nucleoside-triphosphatase activity	139	19	14.86	82	0.422	0.4920	NA	NA
GO:0043169	cation binding	284	31	30.36	80	0.432	0.4819	NA	NA
GO:0008270	zinc ion binding	50	6	5.35	76	0.449	0.4487	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	45	6	4.81	49	0.449	0.3479	NA	NA
GO:0019842	vitamin binding	42	5	4.49	79	0.451	0.4726	NA	NA
GO:0003824	catalytic activity	997	109	106.6	68	0.453	0.4169	NA	NA
GO:0140097	catalytic activity, acting on DNA	57	6	6.09	102	0.456	0.5830	NA	NA
GO:0016787	hydrolase activity	424	45	45.33	133	0.458	0.7599	NA	NA
GO:0016779	nucleotidyltransferase activity	55	7	5.88	52	0.468	0.3723	NA	NA
GO:0008173	RNA methyltransferase activity	17	5	1.82	7	0.486	0.0278	NA	NA
GO:0004175	endopeptidase activity	36	5	3.85	47	0.491	0.3390	NA	NA
GO:0046872	metal ion binding	279	30	29.83	85	0.512	0.5224	NA	NA
GO:0016740	transferase activity	382	42	40.84	72	0.518	0.4442	NA	NA
GO:0016758	transferase activity, transferring hexos...	16	2	1.71	86	0.524	0.5238	NA	NA
GO:0008080	N-acetyltransferase activity	16	2	1.71	87	0.524	0.5238	NA	NA
GO:0042802	identical protein binding	16	2	1.71	88	0.524	0.5238	NA	NA
GO:0016884	carbon-nitrogen ligase activity, with gl...	16	2	1.71	89	0.524	0.5238	NA	NA
GO:0016746	transferase activity, transferring acyl ...	41	3	4.38	147	0.552	0.8333	NA	NA
GO:0004252	serine-type endopeptidase activity	17	2	1.82	96	0.558	0.5575	NA	NA
GO:0000155	phosphorelay sensor kinase activity	17	2	1.82	97	0.558	0.5575	NA	NA
GO:0016866	intramolecular transferase activity	17	2	1.82	98	0.558	0.5575	NA	NA
GO:0051539	4 iron, 4 sulfur cluster binding	37	4	3.96	100	0.571	0.5712	NA	NA
GO:0008168	methyltransferase activity	64	9	6.84	28	0.579	0.2376	NA	NA
GO:0016831	carboxy-lyase activity	18	2	1.92	104	0.590	0.5896	NA	NA
GO:0005506	iron ion binding	18	2	1.92	105	0.590	0.5896	NA	NA
GO:0030170	pyridoxal phosphate binding	28	3	2.99	106	0.590	0.5904	NA	NA
GO:0004519	endonuclease activity	30	3	3.21	109	0.639	0.6388	NA	NA
GO:0008236	serine-type peptidase activity	26	3	2.78	91	0.639	0.5381	NA	NA
GO:0008135	translation factor activity, RNA binding	20	2	2.14	111	0.649	0.6485	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	39	8	4.17	112	0.658	0.6580	NA	NA
GO:0016741	transferase activity, transferring one-c...	74	10	7.91	33	0.672	0.2600	NA	NA
GO:0046914	transition metal ion binding	86	10	9.19	71	0.676	0.4400	NA	NA
GO:0003954	NADH dehydrogenase activity	10	1	1.07	114	0.679	0.6786	NA	NA
GO:0016860	intramolecular oxidoreductase activity	10	1	1.07	115	0.679	0.6786	NA	NA
GO:0030145	manganese ion binding	10	1	1.07	116	0.679	0.6786	NA	NA
GO:0140096	catalytic activity, acting on a protein	127	14	13.58	83	0.679	0.4967	NA	NA
GO:0048037	cofactor binding	173	16	18.5	139	0.687	0.7834	NA	NA
GO:0016814	hydrolase activity, acting on carbon-nit...	11	1	1.18	121	0.713	0.7132	NA	NA
GO:0004540	ribonuclease activity	11	1	1.18	122	0.713	0.7132	NA	NA
GO:0008408	3'-5' exonuclease activity	11	1	1.18	123	0.713	0.7132	NA	NA
GO:0016987	sigma factor activity	11	1	1.18	124	0.713	0.7132	NA	NA
GO:0035438	cyclic-di-GMP binding	11	1	1.18	125	0.713	0.7132	NA	NA
GO:0004527	exonuclease activity	22	2	2.35	117	0.714	0.7006	NA	NA
GO:0005198	structural molecule activity	68	2	7.27	168	0.728	0.9965	NA	NA
GO:0016782	transferase activity, transferring sulfu...	12	1	1.28	128	0.744	0.7442	NA	NA
GO:0004888	transmembrane signaling receptor activit...	12	1	1.28	129	0.744	0.7442	NA	NA
GO:0004536	deoxyribonuclease activity	12	1	1.28	130	0.744	0.7442	NA	NA
GO:0016765	transferase activity, transferring alkyl...	25	2	2.67	136	0.767	0.7666	NA	NA
GO:0008233	peptidase activity	66	7	7.06	101	0.771	0.5716	NA	NA
GO:0003678	DNA helicase activity	13	1	1.39	137	0.772	0.7718	NA	NA
GO:0005509	calcium ion binding	13	1	1.39	138	0.772	0.7718	NA	NA
GO:0050660	flavin adenine dinucleotide binding	14	1	1.5	142	0.796	0.7964	NA	NA
GO:0000287	magnesium ion binding	61	5	6.52	143	0.801	0.8012	NA	NA
GO:0050662	coenzyme binding	96	10	10.26	103	0.816	0.5893	NA	NA
GO:0008144	drug binding	320	35	34.21	78	0.834	0.4707	NA	NA
GO:0016763	transferase activity, transferring pento...	17	1	1.82	149	0.856	0.8556	NA	NA
GO:0016491	oxidoreductase activity	160	18	17.11	75	0.865	0.4466	NA	NA
GO:0016874	ligase activity	88	11	9.41	46	0.875	0.3357	NA	NA
GO:0032550	purine ribonucleoside binding	56	7	5.99	56	0.894	0.3909	NA	NA
GO:0016836	hydro-lyase activity	20	1	2.14	155	0.898	0.8977	NA	NA
GO:0008094	DNA-dependent ATPase activity	20	1	2.14	156	0.898	0.8977	NA	NA
GO:0016887	ATPase activity	101	11	10.8	163	0.899	0.9461	NA	NA
