GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0019219	regulation of nucleobase-containing comp...	103	10	5.63	7	0.2711	0.0472	NA	NA
GO:0046394	carboxylic acid biosynthetic process	132	11	7.21	14	0.2732	0.0953	NA	NA
GO:0016052	carbohydrate catabolic process	60	6	3.28	21	0.2784	0.1033	NA	NA
GO:0015672	monovalent inorganic cation transport	20	2	1.09	51	0.2859	0.2994	NA	NA
GO:0098655	cation transmembrane transport	28	2	1.53	78	0.2876	0.4592	NA	NA
GO:0044272	sulfur compound biosynthetic process	40	6	2.19	4	0.3190	0.0186	NA	NA
GO:0071555	cell wall organization	21	2	1.15	54	0.3202	0.3202	NA	NA
GO:0017144	drug metabolic process	114	6	6.23	151	0.3304	0.6056	NA	NA
GO:0009116	nucleoside metabolic process	86	2	4.7	297	0.3411	0.9580	NA	NA
GO:0060255	regulation of macromolecule metabolic pr...	123	10	6.72	29	0.3491	0.1243	NA	NA
GO:0044283	small molecule biosynthetic process	227	15	12.41	42	0.3856	0.2430	NA	NA
GO:0051128	regulation of cellular component organiz...	37	3	2.02	59	0.3957	0.3293	NA	NA
GO:0072528	pyrimidine-containing compound biosynthe...	32	2	1.75	114	0.3994	0.5312	NA	NA
GO:1901135	carbohydrate derivative metabolic proces...	198	8	10.82	259	0.4175	0.8755	NA	NA
GO:0043604	amide biosynthetic process	144	3	7.87	319	0.4276	0.9903	NA	NA
GO:0006222	UMP biosynthetic process	10	1	0.55	72	0.4312	0.4312	NA	NA
GO:0015986	ATP synthesis coupled proton transport	10	1	0.55	73	0.4312	0.4312	NA	NA
GO:0008299	isoprenoid biosynthetic process	10	1	0.55	74	0.4312	0.4312	NA	NA
GO:0032506	cytokinetic process	10	1	0.55	75	0.4312	0.4312	NA	NA
GO:0006820	anion transport	10	1	0.55	76	0.4312	0.4312	NA	NA
GO:0006974	cellular response to DNA damage stimulus	57	3	3.12	153	0.4343	0.6148	NA	NA
GO:0006730	one-carbon metabolic process	11	1	0.6	80	0.4626	0.4626	NA	NA
GO:0046112	nucleobase biosynthetic process	11	1	0.6	81	0.4626	0.4626	NA	NA
GO:0006568	tryptophan metabolic process	11	1	0.6	82	0.4626	0.4626	NA	NA
GO:0006396	RNA processing	65	2	3.55	264	0.4735	0.8839	NA	NA
GO:0030245	cellulose catabolic process	12	1	0.66	93	0.4922	0.4922	NA	NA
GO:0006414	translational elongation	12	1	0.66	94	0.4922	0.4922	NA	NA
GO:0042255	ribosome assembly	12	1	0.66	95	0.4922	0.4922	NA	NA
GO:0048583	regulation of response to stimulus	12	1	0.66	96	0.4922	0.4922	NA	NA
GO:2000142	regulation of DNA-templated transcriptio...	12	1	0.66	97	0.4922	0.4922	NA	NA
GO:0055085	transmembrane transport	86	6	4.7	58	0.5115	0.3275	NA	NA
GO:0009086	methionine biosynthetic process	13	1	0.71	108	0.5203	0.5203	NA	NA
GO:0051604	protein maturation	13	1	0.71	109	0.5203	0.5203	NA	NA
GO:0051188	cofactor biosynthetic process	75	3	4.1	226	0.5286	0.7937	NA	NA
GO:0050790	regulation of catalytic activity	14	1	0.77	116	0.5468	0.5468	NA	NA
GO:0006096	glycolytic process	14	1	0.77	117	0.5468	0.5468	NA	NA
GO:0006979	response to oxidative stress	14	1	0.77	118	0.5468	0.5468	NA	NA
GO:0042398	cellular modified amino acid biosyntheti...	14	1	0.77	119	0.5468	0.5468	NA	NA
GO:0042180	cellular ketone metabolic process	14	1	0.77	120	0.5468	0.5468	NA	NA
GO:0006760	folic acid-containing compound metabolic...	14	1	0.77	121	0.5468	0.5468	NA	NA
GO:0033554	cellular response to stress	71	4	3.88	129	0.5476	0.5532	NA	NA
GO:0019438	aromatic compound biosynthetic process	320	18	17.49	92	0.5718	0.4910	NA	NA
GO:0044267	cellular protein metabolic process	200	3	10.93	331	0.5732	0.9995	NA	NA
GO:0000154	rRNA modification	16	1	0.87	144	0.5956	0.5956	NA	NA
GO:0008360	regulation of cell shape	16	1	0.87	145	0.5956	0.5956	NA	NA
GO:0072330	monocarboxylic acid biosynthetic process	31	2	1.69	106	0.6166	0.5138	NA	NA
GO:0030001	metal ion transport	17	1	0.93	154	0.6180	0.6180	NA	NA
GO:0016311	dephosphorylation	17	1	0.93	155	0.6180	0.6180	NA	NA
GO:0007049	cell cycle	37	2	2.02	152	0.6186	0.6119	NA	NA
GO:0022607	cellular component assembly	75	4	4.1	150	0.6192	0.5983	NA	NA
GO:0031668	cellular response to extracellular stimu...	18	1	0.98	165	0.6392	0.6392	NA	NA
GO:0006631	fatty acid metabolic process	18	1	0.98	166	0.6392	0.6392	NA	NA
GO:0065003	protein-containing complex assembly	48	3	2.62	101	0.6567	0.4949	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	248	8	13.55	310	0.6580	0.9772	NA	NA
GO:1901566	organonitrogen compound biosynthetic pro...	353	17	19.29	222	0.6589	0.7810	NA	NA
GO:0044282	small molecule catabolic process	61	3	3.33	179	0.6617	0.6617	NA	NA
GO:0006508	proteolysis	83	4	4.54	189	0.6803	0.6803	NA	NA
GO:0018130	heterocycle biosynthetic process	319	18	17.43	91	0.6861	0.4846	NA	NA
GO:0090407	organophosphate biosynthetic process	121	4	6.61	275	0.7116	0.9141	NA	NA
GO:0051301	cell division	41	2	2.24	182	0.7289	0.6687	NA	NA
GO:0070887	cellular response to chemical stimulus	23	1	1.26	203	0.7289	0.7289	NA	NA
GO:1901137	carbohydrate derivative biosynthetic pro...	127	6	6.94	202	0.7335	0.7132	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic ...	416	20	22.74	231	0.7358	0.8068	NA	NA
GO:0006281	DNA repair	47	2	2.57	211	0.7414	0.7414	NA	NA
GO:0043414	macromolecule methylation	26	1	1.42	217	0.7718	0.7718	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	26	1	1.42	218	0.7718	0.7718	NA	NA
GO:0044260	cellular macromolecule metabolic process	458	19	25.03	299	0.7786	0.9593	NA	NA
GO:0018193	peptidyl-amino acid modification	27	1	1.48	223	0.7846	0.7846	NA	NA
