GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0018130	heterocycle biosynthetic process	319	10	12.8	337	0.4478	0.8668	NA	NA
GO:0005975	carbohydrate metabolic process	120	5	4.82	210	0.4606	0.5376	NA	NA
GO:0023014	signal transduction by protein phosphory...	15	1	0.6	161	0.4611	0.4611	NA	NA
GO:0006261	DNA-dependent DNA replication	15	1	0.6	162	0.4611	0.4611	NA	NA
GO:0046039	GTP metabolic process	15	1	0.6	163	0.4611	0.4611	NA	NA
GO:0044282	small molecule catabolic process	61	3	2.45	158	0.4816	0.4481	NA	NA
GO:0000154	rRNA modification	16	1	0.64	172	0.4830	0.4830	NA	NA
GO:0018106	peptidyl-histidine phosphorylation	16	1	0.64	173	0.4830	0.4830	NA	NA
GO:0000272	polysaccharide catabolic process	40	2	1.61	177	0.4841	0.4841	NA	NA
GO:0040007	growth	138	6	5.54	179	0.4850	0.4850	NA	NA
GO:0051301	cell division	41	2	1.65	183	0.4974	0.4974	NA	NA
GO:0015980	energy derivation by oxidation of organi...	17	1	0.68	185	0.5041	0.5041	NA	NA
GO:0009154	purine ribonucleotide catabolic process	42	2	1.69	191	0.5105	0.5105	NA	NA
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	1.69	192	0.5105	0.5105	NA	NA
GO:0006260	DNA replication	33	2	1.32	115	0.5212	0.3856	NA	NA
GO:0001510	RNA methylation	19	1	0.76	215	0.5436	0.5436	NA	NA
GO:0006412	translation	120	5	4.82	211	0.5476	0.5376	NA	NA
GO:0015672	monovalent inorganic cation transport	20	1	0.8	229	0.5623	0.5623	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	21	1	0.84	233	0.5801	0.5801	NA	NA
GO:0006073	cellular glucan metabolic process	22	1	0.88	245	0.5973	0.5973	NA	NA
GO:0070887	cellular response to chemical stimulus	23	1	0.92	255	0.6138	0.6138	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	24	1	0.96	264	0.6296	0.6296	NA	NA
GO:0065008	regulation of biological quality	41	3	1.65	49	0.6337	0.2246	NA	NA
GO:0090305	nucleic acid phosphodiester bond hydroly...	54	2	2.17	271	0.6501	0.6501	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	26	1	1.04	276	0.6593	0.6593	NA	NA
GO:0055114	oxidation-reduction process	177	8	7.1	139	0.6627	0.4176	NA	NA
GO:0006464	cellular protein modification process	69	3	2.77	204	0.6709	0.5325	NA	NA
GO:0009987	cellular process	926	36	37.17	323	0.6822	0.8173	NA	NA
GO:0046130	purine ribonucleoside catabolic process	43	2	1.73	198	0.6962	0.5233	NA	NA
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	1.16	286	0.6996	0.6996	NA	NA
GO:0009108	coenzyme biosynthetic process	62	2	2.49	300	0.7248	0.7248	NA	NA
GO:0044248	cellular catabolic process	109	4	4.37	273	0.7253	0.6528	NA	NA
GO:0009168	purine ribonucleoside monophosphate bios...	46	2	1.85	224	0.7626	0.5607	NA	NA
