GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0000160	phosphorelay signal transduction system	53	6	3.21	15	0.0956	0.0956	NA	NA
GO:0051716	cellular response to stimulus	170	20	10.31	29	0.1011	0.1295	NA	NA
GO:0009154	purine ribonucleotide catabolic process	42	5	2.55	17	0.1050	0.1050	NA	NA
GO:0009207	purine ribonucleoside triphosphate catab...	42	5	2.55	18	0.1050	0.1050	NA	NA
GO:1901361	organic cyclic compound catabolic proces...	77	8	4.67	9	0.1134	0.0873	NA	NA
GO:0019439	aromatic compound catabolic process	77	8	4.67	10	0.1134	0.0873	NA	NA
GO:0009123	nucleoside monophosphate metabolic proce...	100	7	6.06	116	0.1175	0.4040	NA	NA
GO:0051701	interaction with host	10	2	0.61	25	0.1190	0.1190	NA	NA
GO:0071555	cell wall organization	21	3	1.27	30	0.1298	0.1298	NA	NA
GO:0046417	chorismate metabolic process	11	2	0.67	39	0.1400	0.1400	NA	NA
GO:0006457	protein folding	11	2	0.67	40	0.1400	0.1400	NA	NA
GO:0009073	aromatic amino acid family biosynthetic ...	34	4	2.06	43	0.1458	0.1458	NA	NA
GO:0046034	ATP metabolic process	62	5	3.76	99	0.1496	0.3210	NA	NA
GO:0071897	DNA biosynthetic process	12	2	0.73	48	0.1616	0.1616	NA	NA
GO:0000003	reproduction	13	2	0.79	59	0.1703	0.1839	NA	NA
GO:0042401	cellular biogenic amine biosynthetic pro...	13	2	0.79	60	0.1703	0.1839	NA	NA
GO:0044038	cell wall macromolecule biosynthetic pro...	21	2	1.27	108	0.1714	0.3674	NA	NA
GO:0044036	cell wall macromolecule metabolic proces...	34	4	2.06	44	0.1808	0.1458	NA	NA
GO:0006950	response to stress	101	8	6.12	87	0.1872	0.2630	NA	NA
GO:1901069	guanosine-containing compound catabolic ...	14	2	0.85	67	0.2065	0.2065	NA	NA
GO:0044275	cellular carbohydrate catabolic process	17	2	1.03	88	0.2210	0.2757	NA	NA
GO:0000270	peptidoglycan metabolic process	22	2	1.33	112	0.2219	0.3897	NA	NA
GO:0009273	peptidoglycan-based cell wall biogenesis	22	2	1.33	113	0.2219	0.3897	NA	NA
GO:0015833	peptide transport	26	2	1.58	149	0.2226	0.4752	NA	NA
GO:0046039	GTP metabolic process	15	2	0.91	72	0.2294	0.2294	NA	NA
GO:0005975	carbohydrate metabolic process	120	8	7.28	126	0.2400	0.4453	NA	NA
GO:0046130	purine ribonucleoside catabolic process	43	5	2.61	22	0.2471	0.1134	NA	NA
GO:0018106	peptidyl-histidine phosphorylation	16	2	0.97	80	0.2525	0.2525	NA	NA
GO:0009169	purine ribonucleoside monophosphate cata...	29	3	1.76	82	0.2550	0.2550	NA	NA
GO:0046394	carboxylic acid biosynthetic process	132	6	8	322	0.2790	0.8336	NA	NA
GO:0006281	DNA repair	47	4	2.85	97	0.3170	0.3170	NA	NA
GO:0044237	cellular metabolic process	813	48	49.29	242	0.3378	0.6873	NA	NA
GO:0043414	macromolecule methylation	26	3	1.58	66	0.3518	0.2056	NA	NA
GO:0044264	cellular polysaccharide metabolic proces...	29	2	1.76	179	0.3567	0.5346	NA	NA
GO:0008033	tRNA processing	31	2	1.88	190	0.3572	0.5716	NA	NA
GO:0006928	movement of cell or subcellular componen...	31	2	1.88	191	0.3572	0.5716	NA	NA
GO:0032259	methylation	62	6	3.76	51	0.3620	0.1674	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	21	2	1.27	109	0.3674	0.3674	NA	NA
GO:0051171	regulation of nitrogen compound metaboli...	118	5	7.15	343	0.3677	0.8627	NA	NA
GO:0050794	regulation of cellular process	213	18	12.91	310	0.3699	0.8114	NA	NA
GO:0009165	nucleotide biosynthetic process	98	5	5.94	255	0.3793	0.7269	NA	NA
GO:0001510	RNA methylation	19	2	1.15	100	0.3932	0.3219	NA	NA
GO:0051301	cell division	41	3	2.49	129	0.4124	0.4585	NA	NA
GO:0090305	nucleic acid phosphodiester bond hydroly...	54	4	3.27	121	0.4169	0.4169	NA	NA
GO:1901136	carbohydrate derivative catabolic proces...	54	6	3.27	16	0.4205	0.1026	NA	NA
GO:1901137	carbohydrate derivative biosynthetic pro...	127	7	7.7	232	0.4220	0.6684	NA	NA
GO:0016310	phosphorylation	106	7	6.43	146	0.4322	0.4669	NA	NA
GO:0022900	electron transport chain	24	2	1.46	123	0.4333	0.4333	NA	NA
GO:0006351	transcription, DNA-templated	103	5	6.25	280	0.4403	0.7676	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	75	7	4.55	50	0.4557	0.1624	NA	NA
GO:1990748	cellular detoxification	10	1	0.61	131	0.4663	0.4663	NA	NA
GO:0006413	translational initiation	10	1	0.61	132	0.4663	0.4663	NA	NA
GO:0046219	indolalkylamine biosynthetic process	10	1	0.61	133	0.4663	0.4663	NA	NA
GO:0008299	isoprenoid biosynthetic process	10	1	0.61	134	0.4663	0.4663	NA	NA
GO:0022414	reproductive process	10	1	0.61	135	0.4663	0.4663	NA	NA
GO:0044780	bacterial-type flagellum assembly	10	1	0.61	136	0.4663	0.4663	NA	NA
GO:0009225	nucleotide-sugar metabolic process	10	1	0.61	137	0.4663	0.4663	NA	NA
GO:0006605	protein targeting	10	1	0.61	138	0.4663	0.4663	NA	NA
GO:0032506	cytokinetic process	10	1	0.61	139	0.4663	0.4663	NA	NA
GO:0019692	deoxyribose phosphate metabolic process	10	1	0.61	140	0.4663	0.4663	NA	NA
GO:0006820	anion transport	10	1	0.61	141	0.4663	0.4663	NA	NA
GO:0010468	regulation of gene expression	113	5	6.85	324	0.4783	0.8353	NA	NA
GO:0000272	polysaccharide catabolic process	40	3	2.43	125	0.4939	0.4420	NA	NA
GO:0071705	nitrogen compound transport	37	3	2.24	115	0.4968	0.3917	NA	NA
GO:0070887	cellular response to chemical stimulus	23	2	1.39	118	0.4976	0.4117	NA	NA
GO:0006364	rRNA processing	27	2	1.64	155	0.4988	0.4955	NA	NA
GO:0043094	cellular metabolic compound salvage	11	1	0.67	157	0.4990	0.4990	NA	NA
GO:0046112	nucleobase biosynthetic process	11	1	0.67	158	0.4990	0.4990	NA	NA
GO:0031167	rRNA methylation	11	1	0.67	159	0.4990	0.4990	NA	NA
GO:0009262	deoxyribonucleotide metabolic process	11	1	0.67	160	0.4990	0.4990	NA	NA
GO:0006568	tryptophan metabolic process	11	1	0.67	161	0.4990	0.4990	NA	NA
GO:0044265	cellular macromolecule catabolic process	11	1	0.67	162	0.4990	0.4990	NA	NA
GO:1901700	response to oxygen-containing compound	11	1	0.67	163	0.4990	0.4990	NA	NA
GO:0006464	cellular protein modification process	69	4	4.18	212	0.4999	0.6150	NA	NA
GO:0006396	RNA processing	65	3	3.94	282	0.5057	0.7704	NA	NA
GO:0045892	negative regulation of transcription, DN...	12	1	0.73	171	0.5296	0.5296	NA	NA
GO:0030245	cellulose catabolic process	12	1	0.73	172	0.5296	0.5296	NA	NA
GO:0009266	response to temperature stimulus	12	1	0.73	173	0.5296	0.5296	NA	NA
GO:0006352	DNA-templated transcription, initiation	13	1	0.79	185	0.5584	0.5584	NA	NA
GO:0006508	proteolysis	83	5	5.03	192	0.5773	0.5773	NA	NA
GO:0033554	cellular response to stress	71	5	4.3	124	0.5826	0.4338	NA	NA
GO:0044267	cellular protein metabolic process	200	8	12.13	375	0.5852	0.9402	NA	NA
GO:0006760	folic acid-containing compound metabolic...	14	1	0.85	194	0.5855	0.5855	NA	NA
GO:0042398	cellular modified amino acid biosyntheti...	14	1	0.85	195	0.5855	0.5855	NA	NA
GO:0046903	secretion	14	1	0.85	196	0.5855	0.5855	NA	NA
GO:0006979	response to oxidative stress	14	1	0.85	197	0.5855	0.5855	NA	NA
GO:0006541	glutamine metabolic process	14	1	0.85	198	0.5855	0.5855	NA	NA
GO:0034030	ribonucleoside bisphosphate biosynthetic...	14	1	0.85	199	0.5855	0.5855	NA	NA
GO:0034033	purine nucleoside bisphosphate biosynthe...	14	1	0.85	200	0.5855	0.5855	NA	NA
GO:1902600	proton transmembrane transport	14	1	0.85	201	0.5855	0.5855	NA	NA
