GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0004386	helicase activity	23	4	2.08	47	0.0542	0.1472	NA	NA
GO:0016866	intramolecular transferase activity	17	4	1.54	25	0.0599	0.0599	NA	NA
GO:0016740	transferase activity	382	34	34.54	101	0.0623	0.5831	NA	NA
GO:0005524	ATP binding	266	31	24.05	27	0.0632	0.0632	NA	NA
GO:0016627	oxidoreductase activity, acting on the C...	11	3	0.99	30	0.0694	0.0694	NA	NA
GO:0005506	iron ion binding	18	4	1.63	31	0.0718	0.0718	NA	NA
GO:0035639	purine ribonucleoside triphosphate bindi...	296	33	26.76	38	0.0850	0.0939	NA	NA
GO:0016782	transferase activity, transferring sulfu...	12	3	1.08	34	0.0866	0.0866	NA	NA
GO:0004888	transmembrane signaling receptor activit...	12	3	1.08	35	0.0866	0.0866	NA	NA
GO:0020037	heme binding	12	3	1.08	36	0.0866	0.0866	NA	NA
GO:0044769	ATPase activity, coupled to transmembran...	12	2	1.08	70	0.0904	0.2967	NA	NA
GO:0016651	oxidoreductase activity, acting on NAD(P...	16	4	1.45	21	0.0939	0.0491	NA	NA
GO:0009055	electron transfer activity	20	4	1.81	42	0.0990	0.0990	NA	NA
GO:0008094	DNA-dependent ATPase activity	20	4	1.81	43	0.0990	0.0990	NA	NA
GO:0043168	anion binding	385	44	34.81	12	0.1278	0.0339	NA	NA
GO:0016787	hydrolase activity	424	42	38.33	61	0.1439	0.2540	NA	NA
GO:0140097	catalytic activity, acting on DNA	57	7	5.15	60	0.1569	0.2509	NA	NA
GO:0032553	ribonucleotide binding	323	37	29.2	22	0.1593	0.0529	NA	NA
GO:0030554	adenyl nucleotide binding	269	32	24.32	16	0.1603	0.0457	NA	NA
GO:0016903	oxidoreductase activity, acting on the a...	16	3	1.45	49	0.1700	0.1700	NA	NA
GO:0010181	FMN binding	16	3	1.45	50	0.1700	0.1700	NA	NA
GO:0016491	oxidoreductase activity	160	24	14.47	2	0.1909	0.0058	NA	NA
GO:0004252	serine-type endopeptidase activity	17	3	1.54	52	0.1936	0.1936	NA	NA
GO:0003954	NADH dehydrogenase activity	10	2	0.9	56	0.2267	0.2267	NA	NA
GO:0016854	racemase and epimerase activity	10	2	0.9	57	0.2267	0.2267	NA	NA
GO:0016874	ligase activity	88	8	7.96	98	0.2482	0.5519	NA	NA
GO:0016810	hydrolase activity, acting on carbon-nit...	40	5	3.62	69	0.2604	0.2914	NA	NA
GO:0016757	transferase activity, transferring glyco...	43	5	3.89	75	0.2613	0.3473	NA	NA
GO:0004527	exonuclease activity	22	3	1.99	71	0.2617	0.3197	NA	NA
GO:0016881	acid-amino acid ligase activity	11	2	0.99	62	0.2617	0.2617	NA	NA
GO:0016836	hydro-lyase activity	20	3	1.81	65	0.2682	0.2682	NA	NA
GO:0051287	NAD binding	20	3	1.81	66	0.2682	0.2682	NA	NA
GO:0060089	molecular transducer activity	24	5	2.17	24	0.2896	0.0583	NA	NA
GO:0008233	peptidase activity	66	7	5.97	77	0.3306	0.3874	NA	NA
GO:0003690	double-stranded DNA binding	13	2	1.18	73	0.3314	0.3314	NA	NA
GO:0005509	calcium ion binding	13	2	1.18	74	0.3314	0.3314	NA	NA
GO:0003824	catalytic activity	997	99	90.14	26	0.3488	0.0605	NA	NA
GO:0043169	cation binding	284	34	25.68	13	0.3507	0.0358	NA	NA
GO:0019842	vitamin binding	42	5	3.8	72	0.3637	0.3285	NA	NA
GO:0017111	nucleoside-triphosphatase activity	139	15	12.57	64	0.3722	0.2654	NA	NA
GO:0016887	ATPase activity	101	12	9.13	51	0.3774	0.1925	NA	NA
GO:0015078	proton transmembrane transporter activit...	16	2	1.45	80	0.3778	0.4321	NA	NA
GO:0016301	kinase activity	87	12	7.87	33	0.3840	0.0847	NA	NA
GO:0016758	transferase activity, transferring hexos...	16	2	1.45	81	0.4321	0.4321	NA	NA
GO:0005515	protein binding	97	9	8.77	90	0.4573	0.5224	NA	NA
GO:0016763	transferase activity, transferring pento...	17	2	1.54	82	0.4639	0.4639	NA	NA
GO:0030170	pyridoxal phosphate binding	28	3	2.53	83	0.4719	0.4719	NA	NA
GO:0042623	ATPase activity, coupled	66	8	5.97	58	0.4803	0.2402	NA	NA
GO:0016835	carbon-oxygen lyase activity	27	4	2.44	55	0.4819	0.2225	NA	NA
GO:0019829	cation-transporting ATPase activity	18	2	1.63	85	0.4857	0.4947	NA	NA
GO:0016811	hydrolase activity, acting on carbon-nit...	18	2	1.63	86	0.4947	0.4947	NA	NA
GO:0004519	endonuclease activity	30	3	2.71	89	0.5195	0.5195	NA	NA
GO:0032550	purine ribonucleoside binding	56	4	5.06	130	0.5591	0.7632	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	51	8	4.61	32	0.5631	0.0818	NA	NA
GO:0008236	serine-type peptidase activity	26	4	2.35	53	0.5701	0.2027	NA	NA
GO:0097367	carbohydrate derivative binding	334	38	30.2	23	0.5781	0.0545	NA	NA
GO:0043565	sequence-specific DNA binding	21	2	1.9	100	0.5800	0.5800	NA	NA
GO:0050662	coenzyme binding	96	12	8.68	48	0.5884	0.1484	NA	NA
GO:0016462	pyrophosphatase activity	149	16	13.47	63	0.6046	0.2622	NA	NA
GO:0030248	cellulose binding	22	2	1.99	102	0.6060	0.6060	NA	NA
GO:0008483	transaminase activity	22	2	1.99	103	0.6060	0.6060	NA	NA
GO:0016860	intramolecular oxidoreductase activity	10	1	0.9	105	0.6137	0.6137	NA	NA
GO:0030145	manganese ion binding	10	1	0.9	106	0.6137	0.6137	NA	NA
GO:0098772	molecular function regulator	10	1	0.9	107	0.6137	0.6137	NA	NA
GO:0016741	transferase activity, transferring one-c...	74	3	6.69	165	0.6269	0.9718	NA	NA
GO:0004672	protein kinase activity	30	6	2.71	17	0.6376	0.0469	NA	NA
GO:0016814	hydrolase activity, acting on carbon-nit...	11	1	0.99	108	0.6489	0.6489	NA	NA
GO:0008649	rRNA methyltransferase activity	11	1	0.99	109	0.6489	0.6489	NA	NA
GO:0008408	3'-5' exonuclease activity	11	1	0.99	110	0.6489	0.6489	NA	NA
GO:0046933	proton-transporting ATP synthase activit...	11	1	0.99	111	0.6489	0.6489	NA	NA
GO:0016987	sigma factor activity	11	1	0.99	112	0.6489	0.6489	NA	NA
GO:0035438	cyclic-di-GMP binding	11	1	0.99	113	0.6489	0.6489	NA	NA
GO:0008270	zinc ion binding	50	4	4.52	117	0.6782	0.6782	NA	NA
GO:0008238	exopeptidase activity	12	1	1.08	118	0.6809	0.6809	NA	NA
GO:0046873	metal ion transmembrane transporter acti...	12	1	1.08	119	0.6809	0.6809	NA	NA
GO:0004536	deoxyribonuclease activity	12	1	1.08	120	0.6809	0.6809	NA	NA
GO:0003676	nucleic acid binding	308	21	27.85	162	0.6954	0.9565	NA	NA
GO:0004222	metalloendopeptidase activity	13	1	1.18	124	0.7100	0.7100	NA	NA
GO:0003678	DNA helicase activity	13	1	1.18	125	0.7100	0.7100	NA	NA
GO:0008810	cellulase activity	13	1	1.18	126	0.7100	0.7100	NA	NA
GO:0050660	flavin adenine dinucleotide binding	14	1	1.27	128	0.7365	0.7365	NA	NA
GO:0000166	nucleotide binding	372	42	33.63	18	0.7639	0.0473	NA	NA
GO:0016829	lyase activity	97	9	8.77	91	0.7666	0.5224	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	42	4	3.8	95	0.7805	0.5362	NA	NA
GO:0042802	identical protein binding	16	1	1.45	133	0.7825	0.7825	NA	NA
GO:0016884	carbon-nitrogen ligase activity, with gl...	16	1	1.45	134	0.7825	0.7825	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	45	3	4.07	135	0.8030	0.7906	NA	NA
GO:0000287	magnesium ion binding	61	4	5.51	144	0.8200	0.8200	NA	NA
GO:0008135	translation factor activity, RNA binding	20	1	1.81	147	0.8520	0.8520	NA	NA
GO:0005525	GTP binding	36	2	3.25	148	0.8528	0.8528	NA	NA
