GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0006364	rRNA processing	27	2	1.25	77	0.4049	0.3565	NA	NA
GO:0046417	chorismate metabolic process	11	1	0.51	91	0.4064	0.4064	NA	NA
GO:0031167	rRNA methylation	11	1	0.51	92	0.4064	0.4064	NA	NA
GO:0044265	cellular macromolecule catabolic process	11	1	0.51	93	0.4064	0.4064	NA	NA
GO:0043094	cellular metabolic compound salvage	11	1	0.51	94	0.4064	0.4064	NA	NA
GO:0032269	negative regulation of cellular protein ...	11	1	0.51	95	0.4064	0.4064	NA	NA
GO:0055114	oxidation-reduction process	177	9	8.16	103	0.4119	0.4317	NA	NA
GO:0046677	response to antibiotic	12	1	0.55	104	0.4341	0.4341	NA	NA
GO:0042592	homeostatic process	12	1	0.55	105	0.4341	0.4341	NA	NA
GO:0051604	protein maturation	13	1	0.6	110	0.4604	0.4604	NA	NA
GO:0009086	methionine biosynthetic process	13	1	0.6	111	0.4604	0.4604	NA	NA
GO:0046129	purine ribonucleoside biosynthetic proce...	14	1	0.65	118	0.4856	0.4856	NA	NA
GO:0032508	DNA duplex unwinding	15	1	0.69	128	0.5096	0.5096	NA	NA
GO:0008152	metabolic process	1006	48	46.39	108	0.5218	0.4436	NA	NA
GO:0071702	organic substance transport	42	3	1.94	71	0.5270	0.3052	NA	NA
GO:0009069	serine family amino acid metabolic proce...	16	1	0.74	137	0.5325	0.5325	NA	NA
GO:0055085	transmembrane transport	86	6	3.97	49	0.5399	0.1991	NA	NA
GO:0034622	cellular protein-containing complex asse...	17	1	0.78	141	0.5544	0.5544	NA	NA
GO:0006260	DNA replication	33	3	1.52	47	0.5660	0.1917	NA	NA
GO:1901607	alpha-amino acid biosynthetic process	87	4	4.01	145	0.5674	0.5810	NA	NA
GO:0044255	cellular lipid metabolic process	43	2	1.98	149	0.6006	0.6006	NA	NA
GO:0040007	growth	138	6	6.36	153	0.6285	0.6285	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	21	1	0.97	154	0.6322	0.6322	NA	NA
GO:2000113	negative regulation of cellular macromol...	21	1	0.97	155	0.6322	0.6322	NA	NA
GO:0006355	regulation of transcription, DNA-templat...	94	4	4.33	161	0.6445	0.6445	NA	NA
GO:0072525	pyridine-containing compound biosyntheti...	22	1	1.01	164	0.6495	0.6495	NA	NA
GO:0022900	electron transport chain	24	1	1.11	174	0.6817	0.6817	NA	NA
GO:0010629	negative regulation of gene expression	24	1	1.11	175	0.6817	0.6817	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	24	1	1.11	176	0.6817	0.6817	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	26	1	1.2	187	0.7109	0.7109	NA	NA
GO:0000160	phosphorelay signal transduction system	53	2	2.44	191	0.7152	0.7152	NA	NA
GO:0008033	tRNA processing	31	1	1.43	213	0.7731	0.7731	NA	NA
GO:0006468	protein phosphorylation	33	1	1.52	221	0.7941	0.7941	NA	NA
GO:0009073	aromatic amino acid family biosynthetic ...	34	1	1.57	224	0.8038	0.8038	NA	NA
GO:0032259	methylation	62	2	2.86	220	0.8233	0.7940	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic ...	416	13	19.18	269	0.8239	0.9769	NA	NA
GO:1901362	organic cyclic compound biosynthetic pro...	330	9	15.22	272	0.8287	0.9851	NA	NA
GO:0007049	cell cycle	37	1	1.71	229	0.8305	0.8305	NA	NA
GO:0051301	cell division	41	1	1.89	233	0.8606	0.8606	NA	NA
GO:0051188	cofactor biosynthetic process	75	2	3.46	236	0.8744	0.8744	NA	NA
GO:1901137	carbohydrate derivative biosynthetic pro...	127	5	5.86	192	0.8751	0.7163	NA	NA
GO:0006412	translation	120	5	5.53	169	0.9046	0.6660	NA	NA
GO:0006508	proteolysis	83	2	3.83	242	0.9086	0.9086	NA	NA
GO:1901136	carbohydrate derivative catabolic proces...	54	1	2.49	248	0.9265	0.9265	NA	NA
GO:0032787	monocarboxylic acid metabolic process	58	1	2.67	253	0.9397	0.9397	NA	NA
GO:1901565	organonitrogen compound catabolic proces...	59	1	2.72	255	0.9427	0.9427	NA	NA
GO:0018130	heterocycle biosynthetic process	319	8	14.71	279	0.9427	0.9914	NA	NA
GO:0016310	phosphorylation	106	2	4.89	260	0.9727	0.9650	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	75	1	3.46	262	0.9743	0.9743	NA	NA
GO:0017144	drug metabolic process	114	2	5.26	263	0.9753	0.9753	NA	NA
GO:0071103	DNA conformation change	24	1	1.11	177	1.0000	0.6817	NA	NA
GO:0046903	secretion	14	2	0.65	32	1.0000	0.1333	NA	NA
GO:0044042	glucan metabolic process	23	2	1.06	64	1.0000	0.2870	NA	NA
GO:0019439	aromatic compound catabolic process	77	1	3.55	266	1.0000	0.9768	NA	NA
GO:0046128	purine ribonucleoside metabolic process	59	1	2.72	256	1.0000	0.9427	NA	NA
GO:0046907	intracellular transport	10	1	0.46	86	1.0000	0.3775	NA	NA
GO:0050793	regulation of developmental process	20	3	0.92	15	1.0000	0.0606	NA	NA
GO:0019219	regulation of nucleobase-containing comp...	103	4	4.75	193	1.0000	0.7168	NA	NA
GO:0043412	macromolecule modification	115	8	5.3	40	1.0000	0.1514	NA	NA
GO:0008652	cellular amino acid biosynthetic process	100	5	4.61	123	1.0000	0.4964	NA	NA
GO:0043414	macromolecule methylation	26	1	1.2	188	1.0000	0.7109	NA	NA
GO:0044260	cellular macromolecule metabolic process	458	30	21.12	11	1.0000	0.0478	NA	NA
GO:0006022	aminoglycan metabolic process	23	3	1.06	18	1.0000	0.0855	NA	NA
GO:0044262	cellular carbohydrate metabolic process	34	2	1.57	115	1.0000	0.4716	NA	NA
GO:0006023	aminoglycan biosynthetic process	18	2	0.83	51	1.0000	0.1999	NA	NA
GO:0006024	glycosaminoglycan biosynthetic process	18	2	0.83	52	1.0000	0.1999	NA	NA
GO:0044264	cellular polysaccharide metabolic proces...	29	2	1.34	89	1.0000	0.3904	NA	NA
GO:0034654	nucleobase-containing compound biosynthe...	266	6	12.27	280	1.0000	0.9920	NA	NA
