GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0016836	hydro-lyase activity	21	1	0.76	98	0.544	0.544	NA	NA
GO:0004386	helicase activity	23	1	0.84	104	0.577	0.577	NA	NA
GO:0016765	transferase activity, transferring alkyl...	25	1	0.91	105	0.608	0.608	NA	NA
GO:0004812	aminoacyl-tRNA ligase activity	25	1	0.91	106	0.608	0.608	NA	NA
GO:0004519	endonuclease activity	28	1	1.02	108	0.650	0.650	NA	NA
GO:0016788	hydrolase activity, acting on ester bond...	78	3	2.84	100	0.674	0.550	NA	NA
GO:0003824	catalytic activity	943	35	34.32	91	0.685	0.486	NA	NA
GO:0051536	iron-sulfur cluster binding	64	4	2.33	39	0.694	0.200	NA	NA
GO:0046914	transition metal ion binding	79	3	2.88	101	0.708	0.559	NA	NA
GO:0140098	catalytic activity, acting on RNA	80	2	2.91	112	0.717	0.803	NA	NA
GO:0016853	isomerase activity	56	3	2.04	70	0.750	0.334	NA	NA
GO:0016746	transferase activity, transferring acyl ...	40	1	1.46	111	0.779	0.779	NA	NA
GO:0036094	small molecule binding	407	16	14.81	74	0.820	0.406	NA	NA
GO:0016491	oxidoreductase activity	152	4	5.53	114	0.826	0.826	NA	NA
GO:0016874	ligase activity	81	2	2.95	113	0.880	0.809	NA	NA
GO:0003723	RNA binding	116	5	4.22	79	0.894	0.417	NA	NA
GO:0000287	magnesium ion binding	60	1	2.18	117	0.898	0.898	NA	NA
GO:0016829	lyase activity	91	4	3.31	83	0.899	0.426	NA	NA
GO:0043168	anion binding	370	16	13.47	53	0.903	0.246	NA	NA
GO:0016787	hydrolase activity	399	18	14.52	32	0.948	0.165	NA	NA
GO:0030246	carbohydrate binding	44	2	1.6	90	1.000	0.483	NA	NA
GO:0004518	nuclease activity	48	2	1.75	97	1.000	0.530	NA	NA
GO:0030247	polysaccharide binding	26	2	0.95	51	1.000	0.244	NA	NA
GO:0003674	molecular_function	1209	44	44	119	1.000	1.000	NA	NA
GO:0016740	transferase activity	352	10	12.81	116	1.000	0.870	NA	NA
GO:0008324	cation transmembrane transporter activit...	32	2	1.16	68	1.000	0.326	NA	NA
GO:0030554	adenyl nucleotide binding	257	11	9.35	67	1.000	0.324	NA	NA
GO:0004175	endopeptidase activity	32	2	1.16	69	1.000	0.326	NA	NA
GO:1901265	nucleoside phosphate binding	358	15	13.03	62	1.000	0.305	NA	NA
GO:0019001	guanyl nucleotide binding	45	3	1.64	47	1.000	0.223	NA	NA
GO:0001882	nucleoside binding	57	4	2.07	26	1.000	0.149	NA	NA
GO:0001883	purine nucleoside binding	55	4	2	20	1.000	0.135	NA	NA
GO:0016462	pyrophosphatase activity	144	7	5.24	57	1.000	0.263	NA	NA
GO:1901363	heterocyclic compound binding	616	23	22.42	92	1.000	0.490	NA	NA
GO:0015318	inorganic molecular entity transmembrane...	38	2	1.38	76	1.000	0.407	NA	NA
GO:0016875	ligase activity, forming carbon-oxygen b...	25	1	0.91	107	1.000	0.608	NA	NA
GO:0004672	protein kinase activity	30	2	1.09	61	1.000	0.299	NA	NA
GO:0035639	purine ribonucleoside triphosphate bindi...	284	14	10.34	17	1.000	0.127	NA	NA
GO:0001871	pattern binding	26	2	0.95	52	1.000	0.244	NA	NA
GO:0016757	transferase activity, transferring glyco...	39	2	1.42	80	1.000	0.420	NA	NA
GO:0097159	organic cyclic compound binding	616	23	22.42	93	1.000	0.490	NA	NA
GO:0017076	purine nucleotide binding	292	14	10.63	29	1.000	0.151	NA	NA
GO:0140096	catalytic activity, acting on a protein	116	7	4.22	14	1.000	0.120	NA	NA
GO:0022853	active ion transmembrane transporter act...	19	2	0.69	28	1.000	0.150	NA	NA
GO:0042623	ATPase activity, coupled	65	3	2.37	82	1.000	0.425	NA	NA
GO:0005215	transporter activity	72	2	2.62	110	1.000	0.752	NA	NA
GO:0022857	transmembrane transporter activity	68	2	2.47	109	1.000	0.722	NA	NA
GO:0042625	ATPase coupled ion transmembrane transpo...	18	2	0.66	24	1.000	0.137	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	38	2	1.38	77	1.000	0.407	NA	NA
GO:0070011	peptidase activity, acting on L-amino ac...	46	3	1.67	49	1.000	0.232	NA	NA
GO:0008237	metallopeptidase activity	14	2	0.51	9	1.000	0.089	NA	NA
GO:0000166	nucleotide binding	358	15	13.03	63	1.000	0.305	NA	NA
GO:0032561	guanyl ribonucleotide binding	45	3	1.64	48	1.000	0.223	NA	NA
GO:0005198	structural molecule activity	58	4	2.11	30	1.000	0.156	NA	NA
GO:0051540	metal cluster binding	64	4	2.33	40	1.000	0.200	NA	NA
GO:0016772	transferase activity, transferring phosp...	134	7	4.88	43	1.000	0.207	NA	NA
GO:0032549	ribonucleoside binding	57	4	2.07	27	1.000	0.149	NA	NA
GO:0016817	hydrolase activity, acting on acid anhyd...	144	7	5.24	58	1.000	0.263	NA	NA
GO:0016818	hydrolase activity, acting on acid anhyd...	144	7	5.24	59	1.000	0.263	NA	NA
