GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0006418	tRNA aminoacylation for protein translat...	23	1	0.27	67	0.2402	0.2402	NA	NA
GO:0022900	electron transport chain	24	1	0.28	70	0.2493	0.2493	NA	NA
GO:0006400	tRNA modification	24	1	0.28	71	0.2493	0.2493	NA	NA
GO:0043648	dicarboxylic acid metabolic process	27	1	0.32	86	0.2761	0.2761	NA	NA
GO:0007165	signal transduction	81	2	0.95	68	0.2858	0.2455	NA	NA
GO:0006310	DNA recombination	31	1	0.36	103	0.3104	0.3104	NA	NA
GO:0006935	chemotaxis	31	1	0.36	104	0.3104	0.3104	NA	NA
GO:0005975	carbohydrate metabolic process	114	2	1.34	127	0.3646	0.3942	NA	NA
GO:0017144	drug metabolic process	104	2	1.22	117	0.4114	0.3496	NA	NA
GO:0000160	phosphorelay signal transduction system	48	1	0.56	136	0.4401	0.4401	NA	NA
GO:0044282	small molecule catabolic process	60	1	0.71	154	0.5177	0.5177	NA	NA
GO:0044260	cellular macromolecule metabolic process	435	5	5.11	179	0.5507	0.6292	NA	NA
GO:0006355	regulation of transcription, DNA-templat...	94	2	1.1	99	0.5962	0.3043	NA	NA
GO:0006810	transport	122	1	1.43	204	0.7831	0.7831	NA	NA
GO:0055114	oxidation-reduction process	166	2	1.95	175	0.8169	0.6035	NA	NA
GO:0040007	growth	135	1	1.59	210	0.8177	0.8177	NA	NA
GO:0006399	tRNA metabolic process	59	2	0.69	32	1.0000	0.1497	NA	NA
GO:0019362	pyridine nucleotide metabolic process	21	1	0.25	63	1.0000	0.2217	NA	NA
GO:0050789	regulation of biological process	217	3	2.55	143	1.0000	0.4849	NA	NA
GO:0019363	pyridine nucleotide biosynthetic process	18	1	0.21	51	1.0000	0.1930	NA	NA
GO:0008150	biological_process	1106	13	13	223	1.0000	1.0000	NA	NA
GO:0051234	establishment of localization	123	1	1.45	205	1.0000	0.7859	NA	NA
GO:0008152	metabolic process	955	11	11.23	217	1.0000	0.8815	NA	NA
GO:0009185	ribonucleoside diphosphate metabolic pro...	18	1	0.21	52	1.0000	0.1930	NA	NA
GO:0010467	gene expression	276	4	3.24	133	1.0000	0.4142	NA	NA
GO:0034660	ncRNA metabolic process	81	2	0.95	69	1.0000	0.2455	NA	NA
GO:0010468	regulation of gene expression	113	2	1.33	126	1.0000	0.3898	NA	NA
GO:0008033	tRNA processing	32	1	0.38	110	1.0000	0.3187	NA	NA
GO:0006090	pyruvate metabolic process	25	1	0.29	79	1.0000	0.2583	NA	NA
GO:0006091	generation of precursor metabolites and ...	50	2	0.59	16	1.0000	0.1137	NA	NA
GO:0048522	positive regulation of cellular process	15	1	0.18	40	1.0000	0.1635	NA	NA
GO:0010629	negative regulation of gene expression	27	1	0.32	87	1.0000	0.2761	NA	NA
GO:0048523	negative regulation of cellular process	29	1	0.34	92	1.0000	0.2934	NA	NA
GO:0009605	response to external stimulus	54	1	0.63	142	1.0000	0.4802	NA	NA
GO:0006793	phosphorus metabolic process	242	3	2.84	220	1.0000	0.9264	NA	NA
GO:0019359	nicotinamide nucleotide biosynthetic pro...	18	1	0.21	53	1.0000	0.1930	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	238	3	2.8	219	1.0000	0.9226	NA	NA
GO:0009260	ribonucleotide biosynthetic process	70	3	0.82	10	1.0000	0.0439	NA	NA
GO:0009179	purine ribonucleoside diphosphate metabo...	17	1	0.2	47	1.0000	0.1833	NA	NA
GO:0016052	carbohydrate catabolic process	57	1	0.67	147	1.0000	0.4993	NA	NA
GO:0016053	organic acid biosynthetic process	130	3	1.53	195	1.0000	0.7168	NA	NA
GO:0051716	cellular response to stimulus	154	3	1.81	82	1.0000	0.2670	NA	NA
GO:0034654	nucleobase-containing compound biosynthe...	259	5	3.04	44	1.0000	0.1667	NA	NA
GO:0034404	nucleobase-containing small molecule bio...	87	2	1.02	84	1.0000	0.2726	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	73	1	0.86	166	1.0000	0.5905	NA	NA
GO:0090304	nucleic acid metabolic process	278	5	3.27	58	1.0000	0.2083	NA	NA
GO:0006259	DNA metabolic process	84	1	0.99	184	1.0000	0.6440	NA	NA
GO:0019222	regulation of metabolic process	125	2	1.47	137	1.0000	0.4421	NA	NA
GO:0009123	nucleoside monophosphate metabolic proce...	97	3	1.14	169	1.0000	0.5910	NA	NA
GO:0009124	nucleoside monophosphate biosynthetic pr...	63	3	0.74	9	1.0000	0.0334	NA	NA
GO:0071704	organic substance metabolic process	829	10	9.74	212	1.0000	0.8237	NA	NA
GO:0009126	purine nucleoside monophosphate metaboli...	76	3	0.89	144	1.0000	0.4864	NA	NA
GO:0018130	heterocycle biosynthetic process	307	7	3.61	30	1.0000	0.1475	NA	NA
GO:0009127	purine nucleoside monophosphate biosynth...	44	3	0.52	4	1.0000	0.0127	NA	NA
GO:0048518	positive regulation of biological proces...	20	1	0.24	59	1.0000	0.2122	NA	NA
GO:0048519	negative regulation of biological proces...	32	1	0.38	111	1.0000	0.3187	NA	NA
GO:1901292	nucleoside phosphate catabolic process	60	1	0.71	155	1.0000	0.5177	NA	NA
GO:1901293	nucleoside phosphate biosynthetic proces...	93	3	1.09	13	1.0000	0.0888	NA	NA
GO:0019752	carboxylic acid metabolic process	198	4	2.33	163	1.0000	0.5823	NA	NA
GO:0097659	nucleic acid-templated transcription	104	2	1.22	118	1.0000	0.3496	NA	NA
GO:0032787	monocarboxylic acid metabolic process	57	1	0.67	148	1.0000	0.4993	NA	NA
GO:0006520	cellular amino acid metabolic process	141	2	1.66	224	1.0000	1.0000	NA	NA
GO:2001141	regulation of RNA biosynthetic process	94	2	1.1	100	1.0000	0.3043	NA	NA
GO:2000112	regulation of cellular macromolecule bio...	105	2	1.23	120	1.0000	0.3541	NA	NA
GO:2000113	negative regulation of cellular macromol...	24	1	0.28	72	1.0000	0.2493	NA	NA
GO:0040011	locomotion	43	1	0.51	130	1.0000	0.4045	NA	NA
GO:0005996	monosaccharide metabolic process	12	1	0.14	24	1.0000	0.1329	NA	NA
GO:0009259	ribonucleotide metabolic process	117	3	1.38	189	1.0000	0.6722	NA	NA
GO:0044267	cellular protein metabolic process	182	1	2.14	218	1.0000	0.9048	NA	NA
GO:0006351	transcription, DNA-templated	104	2	1.22	119	1.0000	0.3496	NA	NA
GO:0009117	nucleotide metabolic process	150	3	1.76	202	1.0000	0.7747	NA	NA
GO:0016070	RNA metabolic process	197	4	2.32	50	1.0000	0.1875	NA	NA
GO:0009119	ribonucleoside metabolic process	76	1	0.89	176	1.0000	0.6057	NA	NA
GO:0019219	regulation of nucleobase-containing comp...	103	2	1.21	116	1.0000	0.3451	NA	NA
GO:0032774	RNA biosynthetic process	108	2	1.27	125	1.0000	0.3675	NA	NA
GO:0016310	phosphorylation	98	1	1.15	192	1.0000	0.7027	NA	NA
GO:0019538	protein metabolic process	250	1	2.94	222	1.0000	0.9650	NA	NA
GO:1903506	regulation of nucleic acid-templated tra...	94	2	1.1	101	1.0000	0.3043	NA	NA
GO:1903507	negative regulation of nucleic acid-temp...	15	1	0.18	41	1.0000	0.1635	NA	NA
GO:1901564	organonitrogen compound metabolic proces...	517	6	6.08	221	1.0000	0.9647	NA	NA
GO:0009987	cellular process	864	12	10.16	124	1.0000	0.3670	NA	NA
