GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0006807	nitrogen compound metabolic process	719	66	74.76	404	0.5605	0.9887	NA	NA
GO:0006790	sulfur compound metabolic process	40	9	4.16	80	0.5694	0.4366	NA	NA
GO:0009252	peptidoglycan biosynthetic process	18	2	1.87	110	0.5738	0.5738	NA	NA
GO:0050794	regulation of cellular process	205	23	21.32	382	0.5798	0.9693	NA	NA
GO:0072330	monocarboxylic acid biosynthetic process	30	5	3.12	18	0.5799	0.1939	NA	NA
GO:0000910	cytokinesis	18	3	1.87	33	0.5825	0.2858	NA	NA
GO:0098662	inorganic cation transmembrane transport	22	3	2.29	64	0.5839	0.4052	NA	NA
GO:0022607	cellular component assembly	69	5	7.17	319	0.5859	0.8651	NA	NA
GO:0030001	metal ion transport	19	2	1.98	124	0.6042	0.6042	NA	NA
GO:0019438	aromatic compound biosynthetic process	308	22	32.03	409	0.6083	0.9914	NA	NA
GO:0006631	fatty acid metabolic process	19	3	1.98	37	0.6259	0.3157	NA	NA
GO:0009628	response to abiotic stimulus	20	2	2.08	133	0.6296	0.6329	NA	NA
GO:0070887	cellular response to chemical stimulus	21	2	2.18	146	0.6300	0.6600	NA	NA
GO:0071103	DNA conformation change	24	2	2.5	209	0.6311	0.7318	NA	NA
GO:0009207	purine ribonucleoside triphosphate catab...	42	4	4.37	140	0.6526	0.6526	NA	NA
GO:0009154	purine ribonucleotide catabolic process	42	4	4.37	141	0.6526	0.6526	NA	NA
GO:0044283	small molecule biosynthetic process	220	26	22.88	117	0.6550	0.5840	NA	NA
GO:0051701	interaction with host	10	1	1.04	155	0.6680	0.6680	NA	NA
GO:0019318	hexose metabolic process	10	1	1.04	156	0.6680	0.6680	NA	NA
GO:0015986	ATP synthesis coupled proton transport	10	1	1.04	157	0.6680	0.6680	NA	NA
GO:0046219	indolalkylamine biosynthetic process	10	1	1.04	158	0.6680	0.6680	NA	NA
GO:0008299	isoprenoid biosynthetic process	10	1	1.04	159	0.6680	0.6680	NA	NA
GO:0006281	DNA repair	43	4	4.47	162	0.6714	0.6714	NA	NA
GO:0006259	DNA metabolic process	84	7	8.73	261	0.6742	0.7933	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	22	2	2.29	168	0.6855	0.6855	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic ...	391	29	40.66	415	0.6862	0.9948	NA	NA
GO:0009067	aspartate family amino acid biosynthetic...	23	4	2.39	21	0.6969	0.2105	NA	NA
GO:0031328	positive regulation of cellular biosynth...	11	1	1.14	180	0.7028	0.7028	NA	NA
GO:0009266	response to temperature stimulus	11	1	1.14	181	0.7028	0.7028	NA	NA
GO:0046129	purine ribonucleoside biosynthetic proce...	11	1	1.14	182	0.7028	0.7028	NA	NA
GO:0034030	ribonucleoside bisphosphate biosynthetic...	11	1	1.14	183	0.7028	0.7028	NA	NA
GO:0034033	purine nucleoside bisphosphate biosynthe...	11	1	1.14	184	0.7028	0.7028	NA	NA
GO:0098754	detoxification	11	1	1.14	185	0.7028	0.7028	NA	NA
GO:0042255	ribosome assembly	11	1	1.14	186	0.7028	0.7028	NA	NA
GO:0006457	protein folding	11	1	1.14	187	0.7028	0.7028	NA	NA
GO:0006568	tryptophan metabolic process	11	1	1.14	188	0.7028	0.7028	NA	NA
GO:0010557	positive regulation of macromolecule bio...	11	1	1.14	189	0.7028	0.7028	NA	NA
