GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0006139	nucleobase-containing compound metabolic...	425	17	19.21	304	0.0972	0.7891	NA	NA
GO:1901565	organonitrogen compound catabolic proces...	58	4	2.62	48	0.0993	0.2642	NA	NA
GO:0006810	transport	122	6	5.52	138	0.1026	0.4805	NA	NA
GO:0034622	cellular protein-containing complex asse...	16	2	0.72	22	0.1287	0.1608	NA	NA
GO:0042398	cellular modified amino acid biosyntheti...	14	2	0.63	19	0.1290	0.1290	NA	NA
GO:0006541	glutamine metabolic process	14	2	0.63	20	0.1290	0.1290	NA	NA
GO:0008360	regulation of cell shape	16	2	0.72	23	0.1608	0.1608	NA	NA
GO:0006310	DNA recombination	31	3	1.4	25	0.1611	0.1611	NA	NA
GO:0042558	pteridine-containing compound metabolic ...	18	4	0.81	2	0.1616	0.0071	NA	NA
GO:0000270	peptidoglycan metabolic process	22	3	0.99	11	0.1653	0.0731	NA	NA
GO:0016070	RNA metabolic process	197	8	8.91	269	0.1758	0.6928	NA	NA
GO:0032774	RNA biosynthetic process	108	3	4.88	325	0.1785	0.8838	NA	NA
GO:0009252	peptidoglycan biosynthetic process	18	2	0.81	27	0.1938	0.1938	NA	NA
GO:0071555	cell wall organization	18	2	0.81	28	0.1938	0.1938	NA	NA
GO:0044260	cellular macromolecule metabolic process	435	20	19.67	162	0.2016	0.5157	NA	NA
GO:0046394	carboxylic acid biosynthetic process	129	7	5.83	69	0.2052	0.3636	NA	NA
GO:0009636	response to toxic substance	19	2	0.86	35	0.2106	0.2106	NA	NA
GO:0019438	aromatic compound biosynthetic process	308	10	13.92	340	0.2168	0.9274	NA	NA
GO:0009628	response to abiotic stimulus	20	2	0.9	41	0.2277	0.2277	NA	NA
GO:0006996	organelle organization	47	5	2.12	8	0.2332	0.0561	NA	NA
GO:0006520	cellular amino acid metabolic process	141	8	6.37	62	0.2385	0.2996	NA	NA
GO:0009116	nucleoside metabolic process	85	5	3.84	67	0.2409	0.3380	NA	NA
GO:1901068	guanosine-containing compound metabolic ...	21	2	0.95	43	0.2415	0.2448	NA	NA
GO:0098662	inorganic cation transmembrane transport	22	2	0.99	46	0.2619	0.2619	NA	NA
GO:0009057	macromolecule catabolic process	58	4	2.62	49	0.2738	0.2642	NA	NA
GO:0043414	macromolecule methylation	24	2	1.08	57	0.2762	0.2963	NA	NA
GO:0051186	cofactor metabolic process	82	4	3.71	163	0.2793	0.5162	NA	NA
GO:0022900	electron transport chain	24	2	1.08	58	0.2963	0.2963	NA	NA
GO:0006400	tRNA modification	24	2	1.08	59	0.2963	0.2963	NA	NA
GO:0006281	DNA repair	43	3	1.94	64	0.3072	0.3072	NA	NA
GO:0006790	sulfur compound metabolic process	40	3	1.81	50	0.3072	0.2691	NA	NA
GO:1901362	organic cyclic compound biosynthetic pro...	318	10	14.38	347	0.3176	0.9449	NA	NA
GO:0032269	negative regulation of cellular protein ...	10	1	0.45	73	0.3716	0.3716	NA	NA
GO:0006730	one-carbon metabolic process	10	1	0.45	74	0.3716	0.3716	NA	NA
GO:0006222	UMP biosynthetic process	10	1	0.45	75	0.3716	0.3716	NA	NA
GO:0006189	'de novo' IMP biosynthetic process	10	1	0.45	76	0.3716	0.3716	NA	NA
GO:0006259	DNA metabolic process	84	4	3.8	172	0.3739	0.5360	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	73	3	3.3	248	0.3770	0.6554	NA	NA
GO:0009067	aspartate family amino acid biosynthetic...	23	2	1.04	52	0.3974	0.2791	NA	NA
GO:0046129	purine ribonucleoside biosynthetic proce...	11	1	0.5	85	0.4003	0.4003	NA	NA
GO:0046112	nucleobase biosynthetic process	11	1	0.5	86	0.4003	0.4003	NA	NA
GO:0051641	cellular localization	11	1	0.5	87	0.4003	0.4003	NA	NA
GO:0044265	cellular macromolecule catabolic process	11	1	0.5	88	0.4003	0.4003	NA	NA
GO:0042255	ribosome assembly	11	1	0.5	89	0.4003	0.4003	NA	NA
GO:0006457	protein folding	11	1	0.5	90	0.4003	0.4003	NA	NA
GO:0009086	methionine biosynthetic process	12	1	0.54	104	0.4276	0.4276	NA	NA
GO:0000105	histidine biosynthetic process	12	1	0.54	105	0.4276	0.4276	NA	NA
GO:0051604	protein maturation	12	1	0.54	106	0.4276	0.4276	NA	NA
GO:0033692	cellular polysaccharide biosynthetic pro...	12	1	0.54	107	0.4276	0.4276	NA	NA
GO:0046677	response to antibiotic	12	1	0.54	108	0.4276	0.4276	NA	NA
GO:0023014	signal transduction by protein phosphory...	13	1	0.59	123	0.4538	0.4538	NA	NA
GO:0050790	regulation of catalytic activity	13	1	0.59	124	0.4538	0.4538	NA	NA
GO:0042180	cellular ketone metabolic process	14	1	0.63	131	0.4788	0.4788	NA	NA
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.63	132	0.4788	0.4788	NA	NA
GO:0018130	heterocycle biosynthetic process	307	10	13.88	339	0.4895	0.9255	NA	NA
GO:0007049	cell cycle	36	2	1.63	147	0.4917	0.4917	NA	NA
GO:0005975	carbohydrate metabolic process	114	5	5.15	213	0.4981	0.6011	NA	NA
GO:0006468	protein phosphorylation	32	2	1.45	113	0.5010	0.4297	NA	NA
GO:0045892	negative regulation of transcription, DN...	15	1	0.68	150	0.5027	0.5027	NA	NA
GO:0006261	DNA-dependent DNA replication	15	1	0.68	151	0.5027	0.5027	NA	NA
GO:0000154	rRNA modification	15	1	0.68	152	0.5027	0.5027	NA	NA
GO:0018106	peptidyl-histidine phosphorylation	15	1	0.68	153	0.5027	0.5027	NA	NA
GO:0046039	GTP metabolic process	15	1	0.68	154	0.5027	0.5027	NA	NA
GO:0044282	small molecule catabolic process	60	3	2.71	164	0.5030	0.5181	NA	NA
GO:0006260	DNA replication	31	2	1.4	99	0.5231	0.4136	NA	NA
GO:0015980	energy derivation by oxidation of organi...	16	1	0.72	166	0.5254	0.5254	NA	NA
GO:0001510	RNA methylation	17	1	0.77	174	0.5472	0.5472	NA	NA
GO:0000272	polysaccharide catabolic process	40	2	1.81	179	0.5495	0.5495	NA	NA
GO:0006412	translation	109	5	4.93	189	0.5563	0.5589	NA	NA
GO:0015031	protein transport	18	1	0.81	195	0.5680	0.5680	NA	NA
GO:0022607	cellular component assembly	69	3	3.12	229	0.5705	0.6162	NA	NA
GO:0009154	purine ribonucleotide catabolic process	42	2	1.9	196	0.5766	0.5766	NA	NA
GO:0009207	purine ribonucleoside triphosphate catab...	42	2	1.9	197	0.5766	0.5766	NA	NA
GO:0040007	growth	135	6	6.1	205	0.5860	0.5860	NA	NA
GO:0072330	monocarboxylic acid biosynthetic process	30	3	1.36	21	0.5949	0.1501	NA	NA
GO:0051301	cell division	44	2	1.99	214	0.6026	0.6026	NA	NA
GO:0015672	monovalent inorganic cation transport	20	1	0.9	220	0.6068	0.6068	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	20	1	0.9	221	0.6068	0.6068	NA	NA
GO:0006073	cellular glucan metabolic process	20	1	0.9	222	0.6068	0.6068	NA	NA
GO:0009987	cellular process	864	37	39.06	324	0.6232	0.8800	NA	NA
GO:0070887	cellular response to chemical stimulus	21	1	0.95	232	0.6249	0.6249	NA	NA
GO:0006464	cellular protein modification process	63	3	2.85	184	0.6412	0.5522	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	22	1	0.99	241	0.6422	0.6422	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	23	1	1.04	250	0.6587	0.6587	NA	NA
GO:0065008	regulation of biological quality	40	3	1.81	51	0.6647	0.2691	NA	NA
GO:0090305	nucleic acid phosphodiester bond hydroly...	51	2	2.31	264	0.6843	0.6843	NA	NA
GO:0055114	oxidation-reduction process	166	8	7.5	142	0.7080	0.4833	NA	NA
GO:0009108	coenzyme biosynthetic process	55	2	2.49	280	0.7247	0.7247	NA	NA
GO:0046130	purine ribonucleoside catabolic process	43	2	1.94	210	0.7405	0.5898	NA	NA
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	1.31	284	0.7432	0.7432	NA	NA
