GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0042255	ribosome assembly	11	2	0.6	110	0.1162	0.1162	NA	NA
GO:2000142	regulation of DNA-templated transcriptio...	11	2	0.6	111	0.1162	0.1162	NA	NA
GO:0009142	nucleoside triphosphate biosynthetic pro...	32	3	1.74	169	0.1532	0.2489	NA	NA
GO:0006417	regulation of translation	14	2	0.76	137	0.1735	0.1735	NA	NA
GO:0006541	glutamine metabolic process	14	2	0.76	138	0.1735	0.1735	NA	NA
GO:0010629	negative regulation of gene expression	27	3	1.46	144	0.1767	0.1767	NA	NA
GO:0008152	metabolic process	955	59	51.81	15	0.1830	0.0248	NA	NA
GO:0019438	aromatic compound biosynthetic process	308	24	16.71	120	0.1857	0.1325	NA	NA
GO:0006412	translation	109	10	5.91	62	0.1878	0.0622	NA	NA
GO:0018106	peptidyl-histidine phosphorylation	15	2	0.81	147	0.1935	0.1935	NA	NA
GO:0010605	negative regulation of macromolecule met...	32	4	1.74	88	0.1956	0.0902	NA	NA
GO:0032774	RNA biosynthetic process	108	8	5.86	164	0.1956	0.2238	NA	NA
GO:0035556	intracellular signal transduction	52	5	2.82	128	0.1958	0.1456	NA	NA
GO:0016070	RNA metabolic process	197	12	10.69	205	0.1983	0.3774	NA	NA
GO:0044275	cellular carbohydrate catabolic process	16	2	0.87	158	0.1991	0.2138	NA	NA
GO:0072528	pyrimidine-containing compound biosynthe...	28	5	1.52	7	0.2335	0.0149	NA	NA
GO:0006807	nitrogen compound metabolic process	719	43	39.01	187	0.2466	0.2929	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	238	20	12.91	127	0.2511	0.1436	NA	NA
GO:0000160	phosphorelay signal transduction system	48	4	2.6	175	0.2601	0.2601	NA	NA
GO:0006996	organelle organization	47	7	2.55	5	0.2687	0.0110	NA	NA
GO:0009165	nucleotide biosynthetic process	92	8	4.99	115	0.2746	0.1172	NA	NA
GO:0006733	oxidoreduction coenzyme metabolic proces...	27	2	1.46	229	0.2856	0.4364	NA	NA
GO:1901135	carbohydrate derivative metabolic proces...	188	16	10.2	35	0.2955	0.0355	NA	NA
GO:0046394	carboxylic acid biosynthetic process	129	5	7	357	0.2973	0.8508	NA	NA
GO:0090407	organophosphate biosynthetic process	112	11	6.08	32	0.3022	0.0328	NA	NA
GO:0051186	cofactor metabolic process	82	6	4.45	183	0.3195	0.2814	NA	NA
GO:0009108	coenzyme biosynthetic process	55	4	2.98	198	0.3248	0.3485	NA	NA
GO:0006464	cellular protein modification process	63	5	3.42	173	0.3314	0.2523	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	22	2	1.19	195	0.3374	0.3374	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	23	2	1.25	200	0.3577	0.3577	NA	NA
GO:2000113	negative regulation of cellular macromol...	24	2	1.3	206	0.3778	0.3778	NA	NA
GO:0006974	cellular response to DNA damage stimulus	52	6	2.82	57	0.3812	0.0570	NA	NA
GO:0006221	pyrimidine nucleotide biosynthetic proce...	22	4	1.19	19	0.3836	0.0275	NA	NA
GO:0071103	DNA conformation change	24	4	1.3	38	0.3842	0.0368	NA	NA
GO:0044283	small molecule biosynthetic process	220	15	11.93	307	0.4113	0.6414	NA	NA
GO:0017144	drug metabolic process	104	9	5.64	102	0.4133	0.1014	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	73	7	3.96	362	0.4137	0.9008	NA	NA
GO:0006413	translational initiation	10	1	0.54	219	0.4289	0.4289	NA	NA
GO:0046219	indolalkylamine biosynthetic process	10	1	0.54	220	0.4289	0.4289	NA	NA
GO:0008299	isoprenoid biosynthetic process	10	1	0.54	221	0.4289	0.4289	NA	NA
GO:0032984	protein-containing complex disassembly	10	1	0.54	222	0.4289	0.4289	NA	NA
GO:0006222	UMP biosynthetic process	10	1	0.54	223	0.4289	0.4289	NA	NA
GO:0006633	fatty acid biosynthetic process	10	1	0.54	224	0.4289	0.4289	NA	NA
GO:0019692	deoxyribose phosphate metabolic process	10	1	0.54	225	0.4289	0.4289	NA	NA
GO:0006790	sulfur compound metabolic process	40	2	2.17	308	0.4324	0.6513	NA	NA
GO:0033554	cellular response to stress	63	7	3.42	50	0.4409	0.0486	NA	NA
GO:0051188	cofactor biosynthetic process	66	5	3.58	185	0.4541	0.2846	NA	NA
GO:0006414	translational elongation	11	1	0.6	234	0.4601	0.4601	NA	NA
GO:0030245	cellulose catabolic process	11	1	0.6	235	0.4601	0.4601	NA	NA
GO:0009262	deoxyribonucleotide metabolic process	11	1	0.6	236	0.4601	0.4601	NA	NA
GO:0046903	secretion	11	1	0.6	237	0.4601	0.4601	NA	NA
GO:0006568	tryptophan metabolic process	11	1	0.6	238	0.4601	0.4601	NA	NA
GO:0051641	cellular localization	11	1	0.6	239	0.4601	0.4601	NA	NA
GO:0044265	cellular macromolecule catabolic process	11	1	0.6	240	0.4601	0.4601	NA	NA
GO:0009201	ribonucleoside triphosphate biosynthetic...	29	2	1.57	251	0.4739	0.4739	NA	NA
GO:0006526	arginine biosynthetic process	12	1	0.65	252	0.4897	0.4897	NA	NA
GO:0000105	histidine biosynthetic process	12	1	0.65	253	0.4897	0.4897	NA	NA
GO:0051604	protein maturation	12	1	0.65	254	0.4897	0.4897	NA	NA
GO:0006081	cellular aldehyde metabolic process	12	1	0.65	255	0.4897	0.4897	NA	NA
GO:0033692	cellular polysaccharide biosynthetic pro...	12	1	0.65	256	0.4897	0.4897	NA	NA
GO:0016310	phosphorylation	98	7	5.32	182	0.5012	0.2768	NA	NA
GO:0044036	cell wall macromolecule metabolic proces...	34	4	1.84	104	0.5062	0.1074	NA	NA
GO:0006310	DNA recombination	31	2	1.68	262	0.5099	0.5099	NA	NA
GO:0023014	signal transduction by protein phosphory...	13	1	0.71	264	0.5177	0.5177	NA	NA
GO:0006979	response to oxidative stress	13	1	0.71	265	0.5177	0.5177	NA	NA
GO:0006760	folic acid-containing compound metabolic...	14	1	0.76	278	0.5442	0.5442	NA	NA
GO:0042180	cellular ketone metabolic process	14	1	0.76	279	0.5442	0.5442	NA	NA
GO:0042398	cellular modified amino acid biosyntheti...	14	1	0.76	280	0.5442	0.5442	NA	NA
GO:0006468	protein phosphorylation	32	3	1.74	170	0.5624	0.2489	NA	NA
GO:0031668	cellular response to extracellular stimu...	15	1	0.81	283	0.5692	0.5692	NA	NA
GO:0006260	DNA replication	31	4	1.68	80	0.5788	0.0821	NA	NA
GO:0007049	cell cycle	36	2	1.95	290	0.5927	0.5927	NA	NA
