GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0071705	nitrogen compound transport	34	2	1.29	143	0.372	0.373	NA	NA
GO:0009251	glucan catabolic process	12	1	0.46	129	0.373	0.373	NA	NA
GO:0006096	glycolytic process	12	1	0.46	130	0.373	0.373	NA	NA
GO:0006526	arginine biosynthetic process	12	1	0.46	131	0.373	0.373	NA	NA
GO:0000105	histidine biosynthetic process	12	1	0.46	132	0.373	0.373	NA	NA
GO:0042592	homeostatic process	12	1	0.46	133	0.373	0.373	NA	NA
GO:0006081	cellular aldehyde metabolic process	12	1	0.46	134	0.373	0.373	NA	NA
GO:0044247	cellular polysaccharide catabolic proces...	12	1	0.46	135	0.373	0.373	NA	NA
GO:0006810	transport	122	3	4.63	338	0.390	0.862	NA	NA
GO:0044036	cell wall macromolecule metabolic proces...	34	2	1.29	144	0.396	0.373	NA	NA
GO:0006979	response to oxidative stress	13	1	0.49	152	0.397	0.397	NA	NA
GO:0051173	positive regulation of nitrogen compound...	13	1	0.49	153	0.397	0.397	NA	NA
GO:0006760	folic acid-containing compound metabolic...	14	1	0.53	160	0.420	0.420	NA	NA
GO:0042180	cellular ketone metabolic process	14	1	0.53	161	0.420	0.420	NA	NA
GO:0006417	regulation of translation	14	1	0.53	162	0.420	0.420	NA	NA
GO:0010628	positive regulation of gene expression	14	1	0.53	163	0.420	0.420	NA	NA
GO:0031668	cellular response to extracellular stimu...	15	1	0.57	176	0.443	0.443	NA	NA
GO:0045892	negative regulation of transcription, DN...	15	1	0.57	177	0.443	0.443	NA	NA
GO:0070925	organelle assembly	15	1	0.57	178	0.443	0.443	NA	NA
GO:0044282	small molecule catabolic process	60	2	2.28	268	0.449	0.678	NA	NA
GO:0009987	cellular process	864	35	32.81	86	0.475	0.267	NA	NA
GO:0071702	organic substance transport	39	2	1.48	175	0.483	0.442	NA	NA
GO:0019438	aromatic compound biosynthetic process	308	12	11.7	212	0.486	0.518	NA	NA
GO:0051260	protein homooligomerization	18	1	0.68	203	0.505	0.505	NA	NA
GO:0009252	peptidoglycan biosynthetic process	18	1	0.68	204	0.505	0.505	NA	NA
GO:0000910	cytokinesis	18	1	0.68	205	0.505	0.505	NA	NA
GO:0015031	protein transport	18	1	0.68	206	0.505	0.505	NA	NA
GO:0006631	fatty acid metabolic process	19	1	0.72	213	0.524	0.524	NA	NA
GO:0009628	response to abiotic stimulus	20	1	0.76	225	0.542	0.542	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	20	1	0.76	226	0.542	0.542	NA	NA
GO:0006073	cellular glucan metabolic process	20	1	0.76	227	0.542	0.542	NA	NA
GO:1901362	organic cyclic compound biosynthetic pro...	318	12	12.08	241	0.564	0.570	NA	NA
GO:0006508	proteolysis	77	3	2.92	242	0.571	0.571	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	238	11	9.04	91	0.573	0.280	NA	NA
GO:0043604	amide biosynthetic process	131	4	4.97	293	0.588	0.754	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	23	1	0.87	249	0.593	0.593	NA	NA
GO:0022900	electron transport chain	24	1	0.91	251	0.609	0.609	NA	NA
GO:0051128	regulation of cellular component organiz...	36	2	1.37	159	0.619	0.401	NA	NA
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	1.1	270	0.679	0.679	NA	NA
GO:0006259	DNA metabolic process	84	4	3.19	157	0.683	0.397	NA	NA
GO:0018130	heterocycle biosynthetic process	307	12	11.66	211	0.699	0.512	NA	NA
GO:0006310	DNA recombination	31	1	1.18	279	0.704	0.704	NA	NA
GO:0006464	cellular protein modification process	63	2	2.39	282	0.706	0.705	NA	NA
GO:1901607	alpha-amino acid biosynthetic process	85	7	3.23	11	0.709	0.036	NA	NA
GO:0006468	protein phosphorylation	32	1	1.22	284	0.715	0.715	NA	NA
GO:0055114	oxidation-reduction process	166	7	6.3	187	0.729	0.447	NA	NA
GO:0009108	coenzyme biosynthetic process	55	4	2.09	65	0.747	0.151	NA	NA
GO:0034220	ion transmembrane transport	35	1	1.33	290	0.748	0.748	NA	NA
GO:0040007	growth	135	4	5.13	299	0.776	0.776	NA	NA
