GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0000166	nucleotide binding	358	5	4.15	30	1.0000	0.40289	NA	NA
GO:0003676	nucleic acid binding	306	5	3.54	20	1.0000	0.26675	NA	NA
GO:0097367	carbohydrate derivative binding	318	4	3.68	45	1.0000	0.52468	NA	NA
GO:0000049	tRNA binding	21	0	0.24	64	1.0000	1.00000	NA	NA
GO:0000155	phosphorelay sensor kinase activity	17	0	0.2	65	1.0000	1.00000	NA	NA
GO:0001871	pattern binding	26	0	0.3	66	1.0000	1.00000	NA	NA
GO:0003678	DNA helicase activity	13	0	0.15	67	1.0000	1.00000	NA	NA
GO:0003735	structural constituent of ribosome	52	0	0.6	68	1.0000	1.00000	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.13	69	1.0000	1.00000	NA	NA
GO:0003924	GTPase activity	23	0	0.27	70	1.0000	1.00000	NA	NA
GO:0003954	NADH dehydrogenase activity	11	0	0.13	71	1.0000	1.00000	NA	NA
GO:0004175	endopeptidase activity	32	0	0.37	72	1.0000	1.00000	NA	NA
GO:0004222	metalloendopeptidase activity	12	0	0.14	73	1.0000	1.00000	NA	NA
GO:0004252	serine-type endopeptidase activity	15	0	0.17	74	1.0000	1.00000	NA	NA
GO:0004386	helicase activity	23	0	0.27	75	1.0000	1.00000	NA	NA
GO:0004518	nuclease activity	48	0	0.56	76	1.0000	1.00000	NA	NA
GO:0004519	endonuclease activity	28	0	0.32	77	1.0000	1.00000	NA	NA
GO:0004527	exonuclease activity	21	0	0.24	78	1.0000	1.00000	NA	NA
GO:0004536	deoxyribonuclease activity	11	0	0.13	79	1.0000	1.00000	NA	NA
GO:0004540	ribonuclease activity	10	0	0.12	80	1.0000	1.00000	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	45	0	0.52	81	1.0000	1.00000	NA	NA
GO:0004672	protein kinase activity	30	0	0.35	82	1.0000	1.00000	NA	NA
GO:0004673	protein histidine kinase activity	18	0	0.21	83	1.0000	1.00000	NA	NA
GO:0004888	transmembrane signaling receptor activit...	10	0	0.12	84	1.0000	1.00000	NA	NA
GO:0005198	structural molecule activity	58	0	0.67	85	1.0000	1.00000	NA	NA
GO:0005215	transporter activity	72	0	0.83	86	1.0000	1.00000	NA	NA
GO:0005506	iron ion binding	17	0	0.2	87	1.0000	1.00000	NA	NA
GO:0005515	protein binding	92	0	1.07	88	1.0000	1.00000	NA	NA
GO:0008080	N-acetyltransferase activity	18	0	0.21	89	1.0000	1.00000	NA	NA
GO:0008094	DNA-dependent ATPase activity	20	0	0.23	90	1.0000	1.00000	NA	NA
GO:0008135	translation factor activity, RNA binding	19	0	0.22	91	1.0000	1.00000	NA	NA
GO:0008137	NADH dehydrogenase (ubiquinone) activity	10	0	0.12	92	1.0000	1.00000	NA	NA
GO:0008168	methyltransferase activity	55	0	0.64	93	1.0000	1.00000	NA	NA
GO:0008173	RNA methyltransferase activity	15	0	0.17	94	1.0000	1.00000	NA	NA
GO:0008233	peptidase activity	60	0	0.69	95	1.0000	1.00000	NA	NA
GO:0008236	serine-type peptidase activity	23	0	0.27	96	1.0000	1.00000	NA	NA
GO:0008237	metallopeptidase activity	14	0	0.16	97	1.0000	1.00000	NA	NA
GO:0008238	exopeptidase activity	11	0	0.13	98	1.0000	1.00000	NA	NA
GO:0008270	zinc ion binding	46	0	0.53	99	1.0000	1.00000	NA	NA
GO:0008324	cation transmembrane transporter activit...	32	0	0.37	100	1.0000	1.00000	NA	NA
