GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0055114	oxidation-reduction process	166	2	1.8	60	0.5580	0.5580	NA	NA
GO:0006355	regulation of transcription, DNA-templat...	94	1	1.02	64	0.6575	0.6575	NA	NA
GO:0017144	drug metabolic process	104	1	1.13	72	0.6962	0.6962	NA	NA
GO:0009117	nucleotide metabolic process	150	1	1.63	94	0.8277	0.8277	NA	NA
GO:0008104	protein localization	19	1	0.21	22	1.0000	0.1886	NA	NA
GO:0006139	nucleobase-containing compound metabolic...	425	4	4.61	84	1.0000	0.7409	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	238	1	2.58	110	1.0000	0.9463	NA	NA
GO:0006807	nitrogen compound metabolic process	719	5	7.8	115	1.0000	0.9752	NA	NA
GO:0090304	nucleic acid metabolic process	278	4	3.02	44	1.0000	0.3551	NA	NA
GO:0006974	cellular response to DNA damage stimulus	52	1	0.56	53	1.0000	0.4406	NA	NA
GO:0043170	macromolecule metabolic process	540	7	5.86	69	1.0000	0.6823	NA	NA
GO:2001141	regulation of RNA biosynthetic process	94	1	1.02	65	1.0000	0.6575	NA	NA
GO:0044249	cellular biosynthetic process	519	2	5.63	119	1.0000	0.9944	NA	NA
GO:0051252	regulation of RNA metabolic process	97	1	1.05	68	1.0000	0.6695	NA	NA
GO:0045184	establishment of protein localization	19	1	0.21	23	1.0000	0.1886	NA	NA
GO:0042221	response to chemical	71	4	0.77	37	1.0000	0.2901	NA	NA
GO:2000112	regulation of cellular macromolecule bio...	105	1	1.14	75	1.0000	0.6998	NA	NA
GO:0098754	detoxification	11	1	0.12	11	1.0000	0.1136	NA	NA
GO:0051171	regulation of nitrogen compound metaboli...	117	1	1.27	82	1.0000	0.7405	NA	NA
GO:0007049	cell cycle	36	1	0.39	41	1.0000	0.3291	NA	NA
GO:0050896	response to stimulus	193	5	2.09	50	1.0000	0.4033	NA	NA
GO:0043412	macromolecule modification	107	1	1.16	78	1.0000	0.7070	NA	NA
GO:0010467	gene expression	276	2	2.99	99	1.0000	0.8423	NA	NA
GO:0006260	DNA replication	31	2	0.34	4	1.0000	0.0421	NA	NA
GO:0044260	cellular macromolecule metabolic process	435	5	4.72	59	1.0000	0.5432	NA	NA
GO:0010468	regulation of gene expression	113	1	1.23	81	1.0000	0.7275	NA	NA
GO:0043414	macromolecule methylation	24	1	0.26	34	1.0000	0.2325	NA	NA
GO:0044237	cellular metabolic process	769	6	8.34	112	1.0000	0.9590	NA	NA
GO:0046483	heterocycle metabolic process	475	4	5.15	97	1.0000	0.8334	NA	NA
GO:0044238	primary metabolic process	787	8	8.54	103	1.0000	0.9030	NA	NA
GO:0034654	nucleobase-containing compound biosynthe...	259	1	2.81	113	1.0000	0.9600	NA	NA
GO:0051674	localization of cell	16	1	0.17	17	1.0000	0.1612	NA	NA
GO:0051179	localization	135	1	1.46	91	1.0000	0.7921	NA	NA
GO:0006082	organic acid metabolic process	200	1	2.17	106	1.0000	0.9099	NA	NA
GO:0019752	carboxylic acid metabolic process	198	1	2.15	104	1.0000	0.9075	NA	NA
GO:0031323	regulation of cellular metabolic process	117	1	1.27	83	1.0000	0.7405	NA	NA
GO:0032774	RNA biosynthetic process	108	1	1.17	80	1.0000	0.7105	NA	NA
GO:0006928	movement of cell or subcellular componen...	22	1	0.24	28	1.0000	0.2152	NA	NA
GO:0060255	regulation of macromolecule metabolic pr...	122	1	1.32	87	1.0000	0.7559	NA	NA
GO:0031326	regulation of cellular biosynthetic proc...	106	1	1.15	76	1.0000	0.7034	NA	NA
GO:0006810	transport	122	1	1.32	88	1.0000	0.7559	NA	NA
GO:0042886	amide transport	22	1	0.24	29	1.0000	0.2152	NA	NA
GO:0010556	regulation of macromolecule biosynthetic...	106	1	1.15	77	1.0000	0.7034	NA	NA
GO:0016052	carbohydrate catabolic process	57	3	0.62	124	1.0000	1.0000	NA	NA
GO:0080090	regulation of primary metabolic process	119	1	1.29	86	1.0000	0.7467	NA	NA
GO:0006520	cellular amino acid metabolic process	141	1	1.53	92	1.0000	0.8070	NA	NA
GO:0009451	RNA modification	42	1	0.46	46	1.0000	0.3731	NA	NA
GO:1901575	organic substance catabolic process	134	4	1.45	61	1.0000	0.5657	NA	NA
GO:0009889	regulation of biosynthetic process	107	1	1.16	79	1.0000	0.7070	NA	NA
GO:1901576	organic substance biosynthetic process	528	2	5.73	121	1.0000	0.9952	NA	NA
GO:0009987	cellular process	864	9	9.37	85	1.0000	0.7432	NA	NA
GO:0019222	regulation of metabolic process	125	1	1.36	90	1.0000	0.7647	NA	NA
GO:0007154	cell communication	97	2	1.05	36	1.0000	0.2841	NA	NA
GO:0044281	small molecule metabolic process	351	2	3.81	108	1.0000	0.9337	NA	NA
GO:0009636	response to toxic substance	19	1	0.21	24	1.0000	0.1886	NA	NA
GO:0043436	oxoacid metabolic process	199	1	2.16	105	1.0000	0.9087	NA	NA
GO:0071702	organic substance transport	39	1	0.42	43	1.0000	0.3514	NA	NA
GO:0097237	cellular response to toxic substance	12	1	0.13	13	1.0000	0.1233	NA	NA
GO:0019438	aromatic compound biosynthetic process	308	1	3.34	117	1.0000	0.9806	NA	NA
GO:0071704	organic substance metabolic process	829	8	8.99	109	1.0000	0.9438	NA	NA
GO:0097659	nucleic acid-templated transcription	104	1	1.13	73	1.0000	0.6962	NA	NA
GO:0071705	nitrogen compound transport	34	1	0.37	39	1.0000	0.3138	NA	NA
GO:0015833	peptide transport	22	1	0.24	30	1.0000	0.2152	NA	NA
GO:0006753	nucleoside phosphate metabolic process	152	1	1.65	96	1.0000	0.8320	NA	NA
GO:1901605	alpha-amino acid metabolic process	101	1	1.1	70	1.0000	0.6850	NA	NA
GO:0009056	catabolic process	139	4	1.51	62	1.0000	0.5855	NA	NA
GO:0009057	macromolecule catabolic process	58	3	0.63	125	1.0000	1.0000	NA	NA
GO:0009058	biosynthetic process	536	2	5.82	122	1.0000	0.9959	NA	NA
GO:0016070	RNA metabolic process	197	2	2.14	67	1.0000	0.6594	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic ...	391	1	4.24	120	1.0000	0.9948	NA	NA
GO:0009059	macromolecule biosynthetic process	270	2	2.93	95	1.0000	0.8319	NA	NA
GO:0022402	cell cycle process	19	1	0.21	25	1.0000	0.1886	NA	NA
GO:0019219	regulation of nucleobase-containing comp...	103	1	1.12	71	1.0000	0.6925	NA	NA
GO:0071554	cell wall organization or biogenesis	38	1	0.41	42	1.0000	0.3441	NA	NA
GO:0050789	regulation of biological process	217	3	2.35	52	1.0000	0.4284	NA	NA
GO:0033036	macromolecule localization	20	1	0.22	26	1.0000	0.1976	NA	NA
