GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0032555	purine ribonucleotide binding	290	1	2.64	51	1.0000	0.9517	NA	NA
GO:0016746	transferase activity, transferring acyl ...	40	1	0.36	21	1.0000	0.3104	NA	NA
GO:0003676	nucleic acid binding	306	2	2.78	43	1.0000	0.8105	NA	NA
GO:0000166	nucleotide binding	358	1	3.26	59	1.0000	0.9794	NA	NA
GO:0017076	purine nucleotide binding	292	1	2.66	52	1.0000	0.9529	NA	NA
GO:0043167	ion binding	536	3	4.88	49	1.0000	0.9299	NA	NA
GO:0016747	transferase activity, transferring acyl ...	33	1	0.3	19	1.0000	0.2634	NA	NA
GO:0016817	hydrolase activity, acting on acid anhyd...	144	1	1.31	41	1.0000	0.7537	NA	NA
GO:0016818	hydrolase activity, acting on acid anhyd...	144	1	1.31	42	1.0000	0.7537	NA	NA
GO:0043168	anion binding	370	1	3.37	60	1.0000	0.9824	NA	NA
GO:0016798	hydrolase activity, acting on glycosyl b...	53	1	0.48	27	1.0000	0.3906	NA	NA
GO:0043169	cation binding	274	2	2.49	39	1.0000	0.7513	NA	NA
GO:0032559	adenyl ribonucleotide binding	255	1	2.32	46	1.0000	0.9270	NA	NA
GO:0000049	tRNA binding	21	0	0.19	63	1.0000	1.0000	NA	NA
GO:0000155	phosphorelay sensor kinase activity	17	0	0.15	64	1.0000	1.0000	NA	NA
GO:0000287	magnesium ion binding	60	0	0.55	65	1.0000	1.0000	NA	NA
GO:0001882	nucleoside binding	57	0	0.52	66	1.0000	1.0000	NA	NA
GO:0001883	purine nucleoside binding	55	0	0.5	67	1.0000	1.0000	NA	NA
GO:0003678	DNA helicase activity	13	0	0.12	68	1.0000	1.0000	NA	NA
GO:0003690	double-stranded DNA binding	14	0	0.13	69	1.0000	1.0000	NA	NA
GO:0003723	RNA binding	116	0	1.06	70	1.0000	1.0000	NA	NA
GO:0003735	structural constituent of ribosome	52	0	0.47	71	1.0000	1.0000	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.1	72	1.0000	1.0000	NA	NA
GO:0003924	GTPase activity	23	0	0.21	73	1.0000	1.0000	NA	NA
GO:0003954	NADH dehydrogenase activity	11	0	0.1	74	1.0000	1.0000	NA	NA
GO:0004175	endopeptidase activity	32	0	0.29	75	1.0000	1.0000	NA	NA
GO:0004222	metalloendopeptidase activity	12	0	0.11	76	1.0000	1.0000	NA	NA
GO:0004252	serine-type endopeptidase activity	15	0	0.14	77	1.0000	1.0000	NA	NA
GO:0004386	helicase activity	23	0	0.21	78	1.0000	1.0000	NA	NA
GO:0004540	ribonuclease activity	10	0	0.09	79	1.0000	1.0000	NA	NA
GO:0004672	protein kinase activity	30	0	0.27	80	1.0000	1.0000	NA	NA
GO:0004673	protein histidine kinase activity	18	0	0.16	81	1.0000	1.0000	NA	NA
GO:0004812	aminoacyl-tRNA ligase activity	25	0	0.23	82	1.0000	1.0000	NA	NA
GO:0004888	transmembrane signaling receptor activit...	10	0	0.09	83	1.0000	1.0000	NA	NA
GO:0005198	structural molecule activity	58	0	0.53	84	1.0000	1.0000	NA	NA
GO:0005506	iron ion binding	17	0	0.15	85	1.0000	1.0000	NA	NA
GO:0005515	protein binding	92	0	0.84	86	1.0000	1.0000	NA	NA
GO:0005525	GTP binding	35	0	0.32	87	1.0000	1.0000	NA	NA
GO:0008094	DNA-dependent ATPase activity	20	0	0.18	88	1.0000	1.0000	NA	NA
GO:0008135	translation factor activity, RNA binding	19	0	0.17	89	1.0000	1.0000	NA	NA
GO:0008137	NADH dehydrogenase (ubiquinone) activity	10	0	0.09	90	1.0000	1.0000	NA	NA
GO:0008233	peptidase activity	60	0	0.55	91	1.0000	1.0000	NA	NA
GO:0008236	serine-type peptidase activity	23	0	0.21	92	1.0000	1.0000	NA	NA
GO:0008237	metallopeptidase activity	14	0	0.13	93	1.0000	1.0000	NA	NA
GO:0008238	exopeptidase activity	11	0	0.1	94	1.0000	1.0000	NA	NA
GO:0008324	cation transmembrane transporter activit...	32	0	0.29	95	1.0000	1.0000	NA	NA
GO:0008483	transaminase activity	21	0	0.19	96	1.0000	1.0000	NA	NA
GO:0008649	rRNA methyltransferase activity	10	0	0.09	97	1.0000	1.0000	NA	NA
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	0	0.18	98	1.0000	1.0000	NA	NA
GO:0008810	cellulase activity	13	0	0.12	99	1.0000	1.0000	NA	NA
GO:0009055	electron transfer activity	21	0	0.19	100	1.0000	1.0000	NA	NA
