GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0009112	nucleobase metabolic process	14	1	0.48	165	0.389	0.389	NA	NA
GO:0006412	translation	109	5	3.75	125	0.389	0.317	NA	NA
GO:0046031	ADP metabolic process	15	1	0.52	173	0.410	0.410	NA	NA
GO:0045892	negative regulation of transcription, DN...	15	1	0.52	174	0.410	0.410	NA	NA
GO:0006261	DNA-dependent DNA replication	15	1	0.52	175	0.410	0.410	NA	NA
GO:0032508	DNA duplex unwinding	15	1	0.52	176	0.410	0.410	NA	NA
GO:0006260	DNA replication	31	2	1.07	110	0.426	0.289	NA	NA
GO:0015980	energy derivation by oxidation of organi...	16	1	0.55	185	0.431	0.431	NA	NA
GO:0016311	dephosphorylation	16	1	0.55	186	0.431	0.431	NA	NA
GO:0006213	pyrimidine nucleoside metabolic process	17	1	0.58	193	0.451	0.451	NA	NA
GO:0046939	nucleotide phosphorylation	17	1	0.58	194	0.451	0.451	NA	NA
GO:0022607	cellular component assembly	69	4	2.37	76	0.458	0.208	NA	NA
GO:0017144	drug metabolic process	104	4	3.57	205	0.465	0.487	NA	NA
GO:0000910	cytokinesis	18	1	0.62	198	0.470	0.470	NA	NA
GO:0071555	cell wall organization	18	1	0.62	199	0.470	0.470	NA	NA
GO:0015031	protein transport	18	1	0.62	200	0.470	0.470	NA	NA
GO:0030001	metal ion transport	19	1	0.65	209	0.488	0.488	NA	NA
GO:0016310	phosphorylation	98	5	3.37	87	0.501	0.242	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	20	1	0.69	217	0.506	0.506	NA	NA
GO:0006073	cellular glucan metabolic process	20	1	0.69	218	0.506	0.506	NA	NA
GO:0006355	regulation of transcription, DNA-templat...	94	4	3.23	170	0.510	0.407	NA	NA
GO:0009165	nucleotide biosynthetic process	92	3	3.16	261	0.511	0.627	NA	NA
GO:0090305	nucleic acid phosphodiester bond hydroly...	51	2	1.75	228	0.532	0.532	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	22	1	0.76	229	0.540	0.540	NA	NA
GO:0098660	inorganic ion transmembrane transport	23	1	0.79	238	0.556	0.556	NA	NA
GO:0006418	tRNA aminoacylation for protein translat...	23	1	0.79	239	0.556	0.556	NA	NA
GO:1901362	organic cyclic compound biosynthetic pro...	318	15	10.93	34	0.560	0.098	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic ...	391	15	13.43	154	0.567	0.352	NA	NA
GO:0009152	purine ribonucleotide biosynthetic proce...	56	2	1.92	247	0.584	0.584	NA	NA
GO:0006220	pyrimidine nucleotide metabolic process	25	1	0.86	248	0.587	0.587	NA	NA
GO:0006090	pyruvate metabolic process	25	1	0.86	249	0.587	0.587	NA	NA
GO:0055114	oxidation-reduction process	166	6	5.7	222	0.593	0.517	NA	NA
GO:0046034	ATP metabolic process	59	2	2.03	255	0.613	0.613	NA	NA
GO:0006950	response to stress	91	3	3.13	258	0.631	0.619	NA	NA
GO:0006091	generation of precursor metabolites and ...	50	2	1.72	224	0.697	0.521	NA	NA
GO:0018130	heterocycle biosynthetic process	307	13	10.55	80	0.697	0.232	NA	NA
GO:0065008	regulation of biological quality	40	1	1.37	287	0.759	0.759	NA	NA
GO:0006281	DNA repair	43	1	1.48	291	0.784	0.784	NA	NA
GO:0009168	purine ribonucleoside monophosphate bios...	44	1	1.51	293	0.792	0.792	NA	NA
GO:0055085	transmembrane transport	86	3	2.95	246	0.832	0.579	NA	NA
GO:1901566	organonitrogen compound biosynthetic pro...	325	10	11.17	278	0.845	0.722	NA	NA
GO:0009108	coenzyme biosynthetic process	55	1	1.89	304	0.861	0.861	NA	NA
GO:0007154	cell communication	97	2	3.33	305	0.862	0.862	NA	NA
GO:0006396	RNA processing	64	1	2.2	312	0.900	0.900	NA	NA
GO:1901607	alpha-amino acid biosynthetic process	85	2	2.92	296	0.926	0.806	NA	NA
GO:0023052	signaling	82	1	2.82	318	0.949	0.949	NA	NA
GO:0050794	regulation of cellular process	205	7	7.04	245	0.952	0.575	NA	NA
GO:0051716	cellular response to stimulus	154	3	5.29	314	0.965	0.918	NA	NA
GO:0006547	histidine metabolic process	12	1	0.41	149	1.000	0.344	NA	NA
GO:0051276	chromosome organization	26	1	0.89	253	1.000	0.601	NA	NA
GO:0072521	purine-containing compound metabolic pro...	114	5	3.92	155	1.000	0.353	NA	NA
