GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0016746	transferase activity, transferring acyl ...	40	2	1.99	59	0.3032	0.6012	NA	NA
GO:0016741	transferase activity, transferring one-c...	64	7	3.18	4	0.3513	0.0347	NA	NA
GO:0003700	DNA-binding transcription factor activit...	44	3	2.18	22	0.3748	0.3748	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	45	3	2.23	23	0.3887	0.3887	NA	NA
GO:0016987	sigma factor activity	10	1	0.5	25	0.4001	0.4001	NA	NA
GO:0020037	heme binding	10	1	0.5	26	0.4001	0.4001	NA	NA
GO:0004888	transmembrane signaling receptor activit...	10	1	0.5	27	0.4001	0.4001	NA	NA
GO:0016627	oxidoreductase activity, acting on the C...	10	1	0.5	28	0.4001	0.4001	NA	NA
GO:0016462	pyrophosphatase activity	144	5	7.15	99	0.4157	0.8632	NA	NA
GO:0003824	catalytic activity	943	49	46.8	24	0.4168	0.3959	NA	NA
GO:0016814	hydrolase activity, acting on carbon-nit...	11	1	0.55	31	0.4301	0.4301	NA	NA
GO:0046933	proton-transporting ATP synthase activit...	11	1	0.55	32	0.4301	0.4301	NA	NA
GO:0008238	exopeptidase activity	11	1	0.55	33	0.4301	0.4301	NA	NA
GO:0004672	protein kinase activity	30	2	1.49	35	0.4445	0.4445	NA	NA
GO:0016791	phosphatase activity	12	1	0.6	36	0.4586	0.4586	NA	NA
GO:0004222	metalloendopeptidase activity	12	1	0.6	37	0.4586	0.4586	NA	NA
GO:0016884	carbon-nitrogen ligase activity, with gl...	13	1	0.65	43	0.4858	0.4858	NA	NA
GO:0043021	ribonucleoprotein complex binding	13	1	0.65	44	0.4858	0.4858	NA	NA
GO:0016782	transferase activity, transferring sulfu...	13	1	0.65	45	0.4858	0.4858	NA	NA
GO:0008233	peptidase activity	60	5	2.98	12	0.5009	0.1719	NA	NA
GO:0016887	ATPase activity	98	4	4.86	83	0.5068	0.7338	NA	NA
GO:0004252	serine-type endopeptidase activity	15	1	0.74	48	0.5361	0.5361	NA	NA
GO:0016811	hydrolase activity, acting on carbon-nit...	15	1	0.74	49	0.5361	0.5361	NA	NA
GO:0016758	transferase activity, transferring hexos...	15	1	0.74	50	0.5361	0.5361	NA	NA
GO:0050661	NADP binding	15	1	0.74	51	0.5361	0.5361	NA	NA
GO:0042802	identical protein binding	16	1	0.79	53	0.5594	0.5594	NA	NA
GO:0019843	rRNA binding	40	2	1.99	60	0.6012	0.6012	NA	NA
GO:0016866	intramolecular transferase activity	18	1	0.89	62	0.6026	0.6026	NA	NA
GO:0051287	NAD binding	20	1	0.99	69	0.6417	0.6417	NA	NA
GO:0009055	electron transfer activity	21	1	1.04	70	0.6598	0.6598	NA	NA
GO:0016836	hydro-lyase activity	21	1	1.04	71	0.6598	0.6598	NA	NA
GO:0000049	tRNA binding	21	1	1.04	72	0.6598	0.6598	NA	NA
GO:0016407	acetyltransferase activity	22	1	1.09	75	0.6769	0.6769	NA	NA
GO:0008270	zinc ion binding	46	2	2.28	76	0.6784	0.6784	NA	NA
GO:0030248	cellulose binding	23	1	1.14	78	0.6933	0.6933	NA	NA
GO:0016779	nucleotidyltransferase activity	49	2	2.43	80	0.7124	0.7124	NA	NA
GO:0016765	transferase activity, transferring alkyl...	25	1	1.24	82	0.7235	0.7235	NA	NA
GO:0140096	catalytic activity, acting on a protein	116	8	5.76	15	0.7341	0.2101	NA	NA
GO:0005515	protein binding	92	4	4.57	77	0.7411	0.6854	NA	NA
GO:0003735	structural constituent of ribosome	52	2	2.58	86	0.7433	0.7433	NA	NA
GO:0046872	metal ion binding	269	10	13.35	103	0.7453	0.8930	NA	NA
GO:0016301	kinase activity	83	4	4.12	61	0.7487	0.6023	NA	NA
GO:0140097	catalytic activity, acting on DNA	56	2	2.78	88	0.7802	0.7802	NA	NA
GO:0051539	4 iron, 4 sulfur cluster binding	31	1	1.54	91	0.7978	0.7978	NA	NA
GO:0000287	magnesium ion binding	60	2	2.98	92	0.8125	0.8125	NA	NA
GO:0051536	iron-sulfur cluster binding	64	2	3.18	95	0.8209	0.8405	NA	NA
GO:0003723	RNA binding	116	5	5.76	79	0.8249	0.7003	NA	NA
GO:0005525	GTP binding	35	1	1.74	94	0.8360	0.8360	NA	NA
GO:0016853	isomerase activity	56	2	2.78	89	0.8594	0.7802	NA	NA
GO:0005524	ATP binding	254	9	12.61	108	0.9135	0.9135	NA	NA
GO:0004518	nuclease activity	48	1	2.38	112	0.9174	0.9174	NA	NA
GO:0008144	drug binding	304	10	15.09	123	0.9403	0.9609	NA	NA
GO:0016740	transferase activity	352	17	17.47	65	0.9527	0.6045	NA	NA
GO:0003677	DNA binding	177	3	8.78	133	0.9959	0.9959	NA	NA
GO:0003674	molecular_function	1209	60	60	139	1.0000	1.0000	NA	NA
GO:0019001	guanyl nucleotide binding	45	1	2.23	104	1.0000	0.9031	NA	NA
GO:0003676	nucleic acid binding	306	8	15.19	132	1.0000	0.9935	NA	NA
GO:0008173	RNA methyltransferase activity	15	2	0.74	11	1.0000	0.1683	NA	NA
GO:0043492	ATPase activity, coupled to movement of ...	38	2	1.89	55	1.0000	0.5726	NA	NA
GO:0140102	catalytic activity, acting on a rRNA	13	2	0.65	9	1.0000	0.1330	NA	NA
GO:0016772	transferase activity, transferring phosp...	134	6	6.65	74	1.0000	0.6719	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	49	2	2.43	81	1.0000	0.7124	NA	NA
GO:0044877	protein-containing complex binding	15	1	0.74	52	1.0000	0.5361	NA	NA
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	41	2	2.03	66	1.0000	0.6150	NA	NA
GO:0032549	ribonucleoside binding	57	1	2.83	119	1.0000	0.9488	NA	NA
GO:0000166	nucleotide binding	358	11	17.77	128	1.0000	0.9857	NA	NA
GO:0015399	primary active transmembrane transporter...	43	2	2.13	68	1.0000	0.6414	NA	NA
GO:0060089	molecular transducer activity	18	1	0.89	63	1.0000	0.6026	NA	NA
GO:0046906	tetrapyrrole binding	12	1	0.6	38	1.0000	0.4586	NA	NA
GO:0022853	active ion transmembrane transporter act...	19	2	0.94	20	1.0000	0.2423	NA	NA
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	2	0.99	21	1.0000	0.2612	NA	NA
GO:0017111	nucleoside-triphosphatase activity	134	4	6.65	111	1.0000	0.9166	NA	NA
GO:0032561	guanyl ribonucleotide binding	45	1	2.23	105	1.0000	0.9031	NA	NA
GO:0015318	inorganic molecular entity transmembrane...	38	2	1.89	56	1.0000	0.5726	NA	NA
GO:0030554	adenyl nucleotide binding	257	9	12.75	114	1.0000	0.9206	NA	NA
GO:0016798	hydrolase activity, acting on glycosyl b...	53	3	2.63	46	1.0000	0.4965	NA	NA
GO:0140098	catalytic activity, acting on RNA	80	2	3.97	113	1.0000	0.9190	NA	NA
GO:0016874	ligase activity	81	1	4.02	130	1.0000	0.9860	NA	NA
GO:0004175	endopeptidase activity	32	2	1.59	41	1.0000	0.4785	NA	NA
GO:0038023	signaling receptor activity	10	1	0.5	29	1.0000	0.4001	NA	NA
GO:0005198	structural molecule activity	58	2	2.88	90	1.0000	0.7969	NA	NA
GO:0015075	ion transmembrane transporter activity	39	2	1.94	58	1.0000	0.5871	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	38	1	1.89	98	1.0000	0.8599	NA	NA
GO:0015077	monovalent inorganic cation transmembran...	19	1	0.94	67	1.0000	0.6227	NA	NA
GO:0030247	polysaccharide binding	26	1	1.29	84	1.0000	0.7375	NA	NA
GO:0140110	transcription regulator activity	48	3	2.38	30	1.0000	0.4299	NA	NA
GO:0015078	proton transmembrane transporter activit...	16	1	0.79	54	1.0000	0.5594	NA	NA
