GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:2000142	regulation of DNA-templated transcriptio...	11	1	0.55	95	0.43090	0.43090	NA	NA
GO:0033554	cellular response to stress	63	3	3.13	185	0.43465	0.61908	NA	NA
GO:0044272	sulfur compound biosynthetic process	30	2	1.49	104	0.44575	0.44575	NA	NA
GO:0042592	homeostatic process	12	1	0.6	106	0.45949	0.45949	NA	NA
GO:0006096	glycolytic process	12	1	0.6	107	0.45949	0.45949	NA	NA
GO:0005996	monosaccharide metabolic process	12	1	0.6	108	0.45949	0.45949	NA	NA
GO:0006526	arginine biosynthetic process	12	1	0.6	109	0.45949	0.45949	NA	NA
GO:0046677	response to antibiotic	12	1	0.6	110	0.45949	0.45949	NA	NA
GO:0051604	protein maturation	12	1	0.6	111	0.45949	0.45949	NA	NA
GO:0006259	DNA metabolic process	84	3	4.18	295	0.46254	0.80537	NA	NA
GO:1901576	organic substance biosynthetic process	528	23	26.26	306	0.47263	0.85097	NA	NA
GO:0050790	regulation of catalytic activity	13	1	0.65	120	0.48666	0.48666	NA	NA
GO:0030243	cellulose metabolic process	13	1	0.65	121	0.48666	0.48666	NA	NA
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.7	133	0.51249	0.51249	NA	NA
GO:0042398	cellular modified amino acid biosyntheti...	14	1	0.7	134	0.51249	0.51249	NA	NA
GO:0006760	folic acid-containing compound metabolic...	14	1	0.7	135	0.51249	0.51249	NA	NA
GO:0006541	glutamine metabolic process	14	1	0.7	136	0.51249	0.51249	NA	NA
GO:0044036	cell wall macromolecule metabolic proces...	34	2	1.69	139	0.51259	0.51259	NA	NA
GO:0009073	aromatic amino acid family biosynthetic ...	35	2	1.74	140	0.52849	0.52849	NA	NA
GO:0009069	serine family amino acid metabolic proce...	15	1	0.75	145	0.53705	0.53705	NA	NA
GO:0048522	positive regulation of cellular process	15	1	0.75	146	0.53705	0.53705	NA	NA
GO:0031668	cellular response to extracellular stimu...	15	1	0.75	147	0.53705	0.53705	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	238	11	11.84	333	0.54664	0.93119	NA	NA
GO:0044248	cellular catabolic process	106	7	5.27	56	0.54929	0.26914	NA	NA
GO:0044275	cellular carbohydrate catabolic process	16	1	0.8	159	0.56039	0.56039	NA	NA
GO:0016311	dephosphorylation	16	1	0.8	160	0.56039	0.56039	NA	NA
GO:0051253	negative regulation of RNA metabolic pro...	16	1	0.8	161	0.56039	0.56039	NA	NA
GO:0009057	macromolecule catabolic process	58	5	2.88	33	0.58924	0.15584	NA	NA
GO:0090407	organophosphate biosynthetic process	112	6	5.57	126	0.60148	0.49028	NA	NA
GO:0051260	protein homooligomerization	18	1	0.9	176	0.60365	0.60365	NA	NA
GO:0045184	establishment of protein localization	19	1	0.94	188	0.62369	0.62369	NA	NA
GO:0043650	dicarboxylic acid biosynthetic process	20	1	0.99	199	0.64273	0.64273	NA	NA
GO:0009628	response to abiotic stimulus	20	1	0.99	200	0.64273	0.64273	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic ...	391	17	19.44	293	0.65029	0.80177	NA	NA
GO:1901362	organic cyclic compound biosynthetic pro...	318	16	15.81	142	0.65993	0.53037	NA	NA
GO:0042364	water-soluble vitamin biosynthetic proce...	22	1	1.09	220	0.67801	0.67801	NA	NA
GO:0022607	cellular component assembly	69	3	3.43	224	0.68056	0.68186	NA	NA
GO:0043604	amide biosynthetic process	131	4	6.51	324	0.69620	0.90937	NA	NA
GO:0071103	DNA conformation change	24	1	1.19	238	0.70987	0.70987	NA	NA
GO:0022900	electron transport chain	24	1	1.19	239	0.70987	0.70987	NA	NA
GO:0006400	tRNA modification	24	1	1.19	240	0.70987	0.70987	NA	NA
