GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0016491	oxidoreductase activity	152	2	1.38	63	0.666	0.412	NA	NA
GO:0046872	metal ion binding	269	2	2.45	77	0.747	0.741	NA	NA
GO:0003677	DNA binding	177	1	1.61	80	0.826	0.826	NA	NA
GO:0008144	drug binding	304	6	2.77	2	1.000	0.035	NA	NA
GO:0008236	serine-type peptidase activity	23	1	0.21	40	1.000	0.191	NA	NA
GO:0022857	transmembrane transporter activity	68	2	0.62	24	1.000	0.124	NA	NA
GO:0050662	coenzyme binding	95	2	0.86	45	1.000	0.212	NA	NA
GO:0022804	active transmembrane transporter activit...	45	2	0.41	8	1.000	0.060	NA	NA
GO:0017111	nucleoside-triphosphatase activity	134	3	1.22	21	1.000	0.113	NA	NA
GO:0070011	peptidase activity, acting on L-amino ac...	46	1	0.42	57	1.000	0.349	NA	NA
GO:0140096	catalytic activity, acting on a protein	116	1	1.06	75	1.000	0.672	NA	NA
GO:1901363	heterocyclic compound binding	616	8	5.6	25	1.000	0.125	NA	NA
GO:0140098	catalytic activity, acting on RNA	80	2	0.73	35	1.000	0.161	NA	NA
GO:0004175	endopeptidase activity	32	1	0.29	50	1.000	0.256	NA	NA
GO:0019842	vitamin binding	42	1	0.38	56	1.000	0.323	NA	NA
GO:0016817	hydrolase activity, acting on acid anhyd...	144	3	1.31	29	1.000	0.134	NA	NA
GO:0043167	ion binding	536	7	4.88	34	1.000	0.161	NA	NA
GO:0016818	hydrolase activity, acting on acid anhyd...	144	3	1.31	30	1.000	0.134	NA	NA
GO:0043169	cation binding	274	2	2.49	78	1.000	0.751	NA	NA
GO:0046914	transition metal ion binding	79	1	0.72	70	1.000	0.526	NA	NA
GO:0070279	vitamin B6 binding	29	1	0.26	47	1.000	0.235	NA	NA
GO:0015399	primary active transmembrane transporter...	43	2	0.39	6	1.000	0.055	NA	NA
GO:0048037	cofactor binding	165	2	1.5	67	1.000	0.455	NA	NA
GO:0097159	organic cyclic compound binding	616	8	5.6	26	1.000	0.125	NA	NA
GO:1901265	nucleoside phosphate binding	358	6	3.26	12	1.000	0.073	NA	NA
GO:0000166	nucleotide binding	358	6	3.26	13	1.000	0.073	NA	NA
GO:0032553	ribonucleotide binding	309	5	2.81	23	1.000	0.123	NA	NA
GO:0003824	catalytic activity	943	10	8.58	51	1.000	0.265	NA	NA
GO:0032555	purine ribonucleotide binding	290	5	2.64	19	1.000	0.098	NA	NA
GO:0004527	exonuclease activity	21	1	0.19	39	1.000	0.176	NA	NA
GO:0032559	adenyl ribonucleotide binding	255	5	2.32	9	1.000	0.061	NA	NA
GO:0035639	purine ribonucleoside triphosphate bindi...	284	5	2.58	16	1.000	0.091	NA	NA
GO:0097367	carbohydrate derivative binding	318	5	2.89	32	1.000	0.136	NA	NA
GO:0005488	binding	841	8	7.65	72	1.000	0.557	NA	NA
GO:0016740	transferase activity	352	3	3.2	74	1.000	0.665	NA	NA
GO:0017171	serine hydrolase activity	23	1	0.21	41	1.000	0.191	NA	NA
GO:0016741	transferase activity, transferring one-c...	64	1	0.58	66	1.000	0.452	NA	NA
GO:0043492	ATPase activity, coupled to movement of ...	38	1	0.35	53	1.000	0.297	NA	NA
GO:0003723	RNA binding	116	1	1.06	76	1.000	0.672	NA	NA
GO:0042623	ATPase activity, coupled	65	2	0.59	22	1.000	0.114	NA	NA
GO:0036094	small molecule binding	407	7	3.7	3	1.000	0.040	NA	NA
GO:0016874	ligase activity	81	2	0.74	36	1.000	0.165	NA	NA
GO:0016614	oxidoreductase activity, acting on CH-OH...	30	1	0.27	49	1.000	0.242	NA	NA
GO:0016875	ligase activity, forming carbon-oxygen b...	25	1	0.23	44	1.000	0.206	NA	NA
GO:0016787	hydrolase activity	399	4	3.63	68	1.000	0.518	NA	NA
GO:0003674	molecular_function	1209	11	11	81	1.000	1.000	NA	NA
GO:0004518	nuclease activity	48	1	0.44	59	1.000	0.361	NA	NA
GO:0016788	hydrolase activity, acting on ester bond...	78	1	0.71	69	1.000	0.521	NA	NA
GO:0005215	transporter activity	72	2	0.66	33	1.000	0.136	NA	NA
GO:0016879	ligase activity, forming carbon-nitrogen...	38	1	0.35	54	1.000	0.297	NA	NA
GO:0003676	nucleic acid binding	306	2	2.78	79	1.000	0.811	NA	NA
GO:0017076	purine nucleotide binding	292	5	2.66	20	1.000	0.100	NA	NA
GO:0030554	adenyl nucleotide binding	257	5	2.34	10	1.000	0.063	NA	NA
GO:0016772	transferase activity, transferring phosp...	134	2	1.22	58	1.000	0.349	NA	NA
GO:0016462	pyrophosphatase activity	144	3	1.31	31	1.000	0.134	NA	NA
GO:0008233	peptidase activity	60	1	0.55	65	1.000	0.430	NA	NA
GO:0000155	phosphorelay sensor kinase activity	17	0	0.15	82	1.000	1.000	NA	NA
GO:0001871	pattern binding	26	0	0.24	83	1.000	1.000	NA	NA
GO:0001882	nucleoside binding	57	0	0.52	84	1.000	1.000	NA	NA
GO:0001883	purine nucleoside binding	55	0	0.5	85	1.000	1.000	NA	NA
GO:0003678	DNA helicase activity	13	0	0.12	86	1.000	1.000	NA	NA
GO:0003690	double-stranded DNA binding	14	0	0.13	87	1.000	1.000	NA	NA
GO:0003700	DNA-binding transcription factor activit...	44	0	0.4	88	1.000	1.000	NA	NA
GO:0003735	structural constituent of ribosome	52	0	0.47	89	1.000	1.000	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.1	90	1.000	1.000	NA	NA
GO:0003924	GTPase activity	23	0	0.21	91	1.000	1.000	NA	NA
GO:0003954	NADH dehydrogenase activity	11	0	0.1	92	1.000	1.000	NA	NA
GO:0004222	metalloendopeptidase activity	12	0	0.11	93	1.000	1.000	NA	NA
GO:0004386	helicase activity	23	0	0.21	94	1.000	1.000	NA	NA
GO:0004519	endonuclease activity	28	0	0.25	95	1.000	1.000	NA	NA
GO:0004536	deoxyribonuclease activity	11	0	0.1	96	1.000	1.000	NA	NA
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	45	0	0.41	97	1.000	1.000	NA	NA
GO:0004672	protein kinase activity	30	0	0.27	98	1.000	1.000	NA	NA
GO:0004673	protein histidine kinase activity	18	0	0.16	99	1.000	1.000	NA	NA
GO:0004888	transmembrane signaling receptor activit...	10	0	0.09	100	1.000	1.000	NA	NA
