GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0140097	catalytic activity, acting on DNA	56	4	2.45	44	0.846	0.227	NA	NA
GO:0003700	DNA-binding transcription factor activit...	44	1	1.93	129	0.866	0.866	NA	NA
GO:0016491	oxidoreductase activity	152	7	6.66	76	0.870	0.508	NA	NA
GO:0016829	lyase activity	91	2	3.99	135	0.948	0.921	NA	NA
GO:0003723	RNA binding	116	3	5.09	133	0.970	0.900	NA	NA
GO:0003674	molecular_function	1209	53	53	136	1.000	1.000	NA	NA
GO:0019001	guanyl nucleotide binding	45	1	1.97	130	1.000	0.872	NA	NA
GO:0043492	ATPase activity, coupled to movement of ...	38	2	1.67	74	1.000	0.504	NA	NA
GO:0016772	transferase activity, transferring phosp...	134	5	5.87	119	1.000	0.719	NA	NA
GO:0016775	phosphotransferase activity, nitrogenous...	21	1	0.92	99	1.000	0.613	NA	NA
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	41	2	1.8	83	1.000	0.546	NA	NA
GO:0032549	ribonucleoside binding	57	2	2.5	122	1.000	0.727	NA	NA
GO:0000166	nucleotide binding	358	18	15.69	47	1.000	0.285	NA	NA
GO:0015399	primary active transmembrane transporter...	43	2	1.89	89	1.000	0.572	NA	NA
GO:0016887	ATPase activity	98	5	4.3	67	1.000	0.432	NA	NA
GO:0022853	active ion transmembrane transporter act...	19	1	0.83	91	1.000	0.576	NA	NA
GO:0017111	nucleoside-triphosphatase activity	134	8	5.87	43	1.000	0.226	NA	NA
GO:0032561	guanyl ribonucleotide binding	45	1	1.97	131	1.000	0.872	NA	NA
GO:0022857	transmembrane transporter activity	68	3	2.98	92	1.000	0.584	NA	NA
GO:0015318	inorganic molecular entity transmembrane...	38	2	1.67	75	1.000	0.504	NA	NA
GO:0030554	adenyl nucleotide binding	257	15	11.27	23	1.000	0.134	NA	NA
GO:0016798	hydrolase activity, acting on glycosyl b...	53	4	2.32	39	1.000	0.199	NA	NA
GO:0140098	catalytic activity, acting on RNA	80	3	3.51	115	1.000	0.696	NA	NA
GO:0016875	ligase activity, forming carbon-oxygen b...	25	1	1.1	110	1.000	0.678	NA	NA
GO:0004175	endopeptidase activity	32	3	1.4	30	1.000	0.162	NA	NA
GO:0004672	protein kinase activity	30	1	1.32	125	1.000	0.744	NA	NA
GO:0004673	protein histidine kinase activity	18	1	0.79	85	1.000	0.556	NA	NA
GO:0005198	structural molecule activity	58	3	2.54	70	1.000	0.473	NA	NA
GO:0015075	ion transmembrane transporter activity	39	2	1.71	79	1.000	0.518	NA	NA
