GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0006412	translation	109	2	2.76	155	0.8959	0.7815	NA	NA
GO:0006399	tRNA metabolic process	59	2	1.49	78	1.0000	0.4465	NA	NA
GO:0008150	biological_process	1106	28	28	229	1.0000	1.0000	NA	NA
GO:0006555	methionine metabolic process	14	1	0.35	39	1.0000	0.3031	NA	NA
GO:0051234	establishment of localization	123	2	3.11	169	1.0000	0.8377	NA	NA
GO:0008152	metabolic process	955	23	24.18	189	1.0000	0.8820	NA	NA
GO:0046131	pyrimidine ribonucleoside metabolic proc...	16	1	0.41	51	1.0000	0.3384	NA	NA
GO:0006810	transport	122	2	3.09	167	1.0000	0.8341	NA	NA
GO:0006811	ion transport	50	1	1.27	147	1.0000	0.7307	NA	NA
GO:0006812	cation transport	41	1	1.04	133	1.0000	0.6574	NA	NA
GO:0009185	ribonucleoside diphosphate metabolic pro...	18	1	0.46	60	1.0000	0.3720	NA	NA
GO:0046134	pyrimidine nucleoside biosynthetic proce...	14	1	0.35	40	1.0000	0.3031	NA	NA
GO:0071554	cell wall organization or biogenesis	38	2	0.96	19	1.0000	0.2496	NA	NA
GO:0010467	gene expression	276	10	6.99	4	1.0000	0.1343	NA	NA
GO:0034660	ncRNA metabolic process	81	4	2.05	5	1.0000	0.1428	NA	NA
GO:0010468	regulation of gene expression	113	3	2.86	108	1.0000	0.5582	NA	NA
GO:0001510	RNA methylation	17	1	0.43	54	1.0000	0.3554	NA	NA
GO:0008033	tRNA processing	32	1	0.81	110	1.0000	0.5650	NA	NA
GO:0006790	sulfur compound metabolic process	40	1	1.01	129	1.0000	0.6481	NA	NA
GO:0048522	positive regulation of cellular process	15	1	0.38	47	1.0000	0.3210	NA	NA
GO:0009605	response to external stimulus	54	2	1.37	65	1.0000	0.4014	NA	NA
GO:0006793	phosphorus metabolic process	242	4	6.13	195	1.0000	0.8932	NA	NA
GO:0006796	phosphate-containing compound metabolic ...	238	4	6.03	192	1.0000	0.8848	NA	NA
GO:0009179	purine ribonucleoside diphosphate metabo...	17	1	0.43	55	1.0000	0.3554	NA	NA
GO:0016052	carbohydrate catabolic process	57	1	1.44	153	1.0000	0.7770	NA	NA
GO:0071840	cellular component organization or bioge...	164	4	4.15	120	1.0000	0.6157	NA	NA
GO:0016053	organic acid biosynthetic process	130	4	3.29	212	1.0000	0.9443	NA	NA
GO:0051716	cellular response to stimulus	154	2	3.9	205	1.0000	0.9196	NA	NA
GO:0034654	nucleobase-containing compound biosynthe...	259	5	6.56	164	1.0000	0.8225	NA	NA
GO:0034404	nucleobase-containing small molecule bio...	87	1	2.2	199	1.0000	0.9021	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	73	1	1.85	173	1.0000	0.8558	NA	NA
GO:0090304	nucleic acid metabolic process	278	8	7.04	69	1.0000	0.4063	NA	NA
GO:0034656	nucleobase-containing small molecule cat...	45	1	1.14	137	1.0000	0.6920	NA	NA
GO:0042254	ribosome biogenesis	40	2	1.01	27	1.0000	0.2688	NA	NA
GO:0019222	regulation of metabolic process	125	3	3.16	123	1.0000	0.6305	NA	NA
GO:0009123	nucleoside monophosphate metabolic proce...	97	1	2.46	207	1.0000	0.9260	NA	NA
GO:0071704	organic substance metabolic process	829	20	20.99	172	1.0000	0.8440	NA	NA
GO:0009126	purine nucleoside monophosphate metaboli...	76	1	1.92	183	1.0000	0.8672	NA	NA
GO:0048518	positive regulation of biological proces...	20	1	0.51	66	1.0000	0.4039	NA	NA
GO:0019752	carboxylic acid metabolic process	198	7	5.01	124	1.0000	0.6378	NA	NA
GO:0097659	nucleic acid-templated transcription	104	4	2.63	21	1.0000	0.2655	NA	NA
GO:0032787	monocarboxylic acid metabolic process	57	2	1.44	71	1.0000	0.4287	NA	NA
GO:0006520	cellular amino acid metabolic process	141	5	3.57	162	1.0000	0.8148	NA	NA
GO:0034220	ion transmembrane transport	35	1	0.89	117	1.0000	0.5982	NA	NA
GO:2001141	regulation of RNA biosynthetic process	94	3	2.38	73	1.0000	0.4304	NA	NA
