GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0016758	transferase activity, transferring hexos...	15	1	0.86	90	0.5880	0.5880	NA	NA
GO:0016811	hydrolase activity, acting on carbon-nit...	15	1	0.86	91	0.5880	0.5880	NA	NA
GO:0008173	RNA methyltransferase activity	15	1	0.86	92	0.5880	0.5880	NA	NA
GO:0046914	transition metal ion binding	79	5	4.51	79	0.6096	0.4753	NA	NA
GO:0016763	transferase activity, transferring pento...	16	1	0.91	96	0.6118	0.6118	NA	NA
GO:0016874	ligase activity	81	9	4.62	14	0.6292	0.0357	NA	NA
GO:0010181	FMN binding	17	1	0.97	97	0.6343	0.6343	NA	NA
GO:0005506	iron ion binding	17	1	0.97	98	0.6343	0.6343	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	49	5	2.8	29	0.6624	0.1421	NA	NA
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	1.14	106	0.6942	0.6942	NA	NA
GO:0051287	NAD binding	20	1	1.14	107	0.6942	0.6942	NA	NA
GO:0003723	RNA binding	116	10	6.62	24	0.6971	0.1158	NA	NA
GO:0048037	cofactor binding	165	8	9.42	115	0.7024	0.7489	NA	NA
GO:0009055	electron transfer activity	21	1	1.2	108	0.7120	0.7120	NA	NA
GO:0004527	exonuclease activity	21	1	1.2	109	0.7120	0.7120	NA	NA
GO:0016836	hydro-lyase activity	21	1	1.2	110	0.7120	0.7120	NA	NA
GO:0140101	catalytic activity, acting on a tRNA	47	3	2.68	84	0.7257	0.5101	NA	NA
GO:0003700	DNA-binding transcription factor activit...	44	2	2.51	112	0.7296	0.7296	NA	NA
GO:0008236	serine-type peptidase activity	23	1	1.31	113	0.7445	0.7445	NA	NA
GO:0140096	catalytic activity, acting on a protein	116	6	6.62	101	0.7997	0.6664	NA	NA
GO:0003824	catalytic activity	943	56	53.82	70	0.8037	0.4099	NA	NA
GO:0016853	isomerase activity	56	2	3.2	123	0.8432	0.8432	NA	NA
GO:0004175	endopeptidase activity	32	1	1.83	124	0.8513	0.8513	NA	NA
GO:0016779	nucleotidyltransferase activity	49	4	2.8	60	0.8879	0.3046	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	38	1	2.17	126	0.8966	0.8966	NA	NA
GO:0008144	drug binding	304	24	17.35	129	0.9208	0.9208	NA	NA
GO:0005515	protein binding	92	4	5.25	119	0.9377	0.7878	NA	NA
GO:0043168	anion binding	370	28	21.12	105	0.9436	0.6775	NA	NA
GO:0016491	oxidoreductase activity	152	5	8.67	135	0.9775	0.9498	NA	NA
GO:0016740	transferase activity	352	20	20.09	89	0.9898	0.5573	NA	NA
GO:0043167	ion binding	536	38	30.59	66	1.0000	0.3738	NA	NA
GO:0016757	transferase activity, transferring glyco...	39	2	2.23	100	1.0000	0.6650	NA	NA
GO:0043169	cation binding	274	18	15.64	55	1.0000	0.2851	NA	NA
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	41	1	2.34	128	1.0000	0.9138	NA	NA
GO:0016875	ligase activity, forming carbon-oxygen b...	25	2	1.43	72	1.0000	0.4230	NA	NA
GO:1901363	heterocyclic compound binding	616	43	35.16	47	1.0000	0.2582	NA	NA
GO:0032549	ribonucleoside binding	57	5	3.25	40	1.0000	0.2212	NA	NA
GO:0016787	hydrolase activity	399	23	22.77	118	1.0000	0.7864	NA	NA
GO:0016788	hydrolase activity, acting on ester bond...	78	6	4.45	54	1.0000	0.2824	NA	NA
GO:0008233	peptidase activity	60	1	3.42	136	1.0000	0.9732	NA	NA
GO:0042623	ATPase activity, coupled	65	6	3.71	130	1.0000	0.9210	NA	NA
GO:0022857	transmembrane transporter activity	68	1	3.88	137	1.0000	0.9837	NA	NA
GO:0043021	ribonucleoprotein complex binding	13	1	0.74	87	1.0000	0.5360	NA	NA
GO:0016772	transferase activity, transferring phosp...	134	11	7.65	26	1.0000	0.1315	NA	NA
GO:0017111	nucleoside-triphosphatase activity	134	11	7.65	94	1.0000	0.5897	NA	NA
GO:0022804	active transmembrane transporter activit...	45	1	2.57	133	1.0000	0.9325	NA	NA
GO:0016775	phosphotransferase activity, nitrogenous...	21	2	1.2	63	1.0000	0.3393	NA	NA
GO:0042578	phosphoric ester hydrolase activity	18	1	1.03	99	1.0000	0.6554	NA	NA
GO:0000166	nucleotide binding	358	29	20.43	67	1.0000	0.3851	NA	NA
GO:0016810	hydrolase activity, acting on carbon-nit...	36	1	2.05	125	1.0000	0.8833	NA	NA
