GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0022607	cellular component assembly	69	3	1.37	29	0.279	0.153	NA	NA
GO:0009179	purine ribonucleoside diphosphate metabo...	17	1	0.34	84	0.291	0.291	NA	NA
GO:0001510	RNA methylation	17	1	0.34	85	0.291	0.291	NA	NA
GO:0022603	regulation of anatomical structure morph...	18	1	0.36	90	0.305	0.305	NA	NA
GO:0006073	cellular glucan metabolic process	20	1	0.4	98	0.333	0.333	NA	NA
GO:1901068	guanosine-containing compound metabolic ...	21	1	0.42	106	0.347	0.347	NA	NA
GO:0016310	phosphorylation	98	4	1.95	24	0.351	0.123	NA	NA
GO:0034645	cellular macromolecule biosynthetic proc...	265	7	5.27	61	0.353	0.259	NA	NA
GO:0044283	small molecule biosynthetic process	220	3	4.38	256	0.363	0.845	NA	NA
GO:0006400	tRNA modification	24	1	0.48	118	0.386	0.386	NA	NA
GO:0051301	cell division	44	3	0.88	11	0.386	0.053	NA	NA
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	0.58	134	0.446	0.446	NA	NA
GO:0006355	regulation of transcription, DNA-templat...	94	3	1.87	80	0.457	0.286	NA	NA
GO:0032259	methylation	55	2	1.09	88	0.460	0.300	NA	NA
GO:0006260	DNA replication	31	1	0.62	146	0.468	0.468	NA	NA
GO:0006935	chemotaxis	31	1	0.62	147	0.468	0.468	NA	NA
GO:0071702	organic substance transport	39	1	0.78	164	0.550	0.550	NA	NA
GO:0009154	purine ribonucleotide catabolic process	42	1	0.84	168	0.577	0.577	NA	NA
GO:0009207	purine ribonucleoside triphosphate catab...	42	1	0.84	169	0.577	0.577	NA	NA
GO:0005975	carbohydrate metabolic process	114	3	2.27	124	0.584	0.400	NA	NA
GO:0046130	purine ribonucleoside catabolic process	43	1	0.86	174	0.586	0.586	NA	NA
GO:0090305	nucleic acid phosphodiester bond hydroly...	51	1	1.01	190	0.650	0.650	NA	NA
GO:0040007	growth	135	2	2.69	223	0.771	0.771	NA	NA
GO:0006508	proteolysis	77	1	1.53	241	0.799	0.799	NA	NA
GO:1901607	alpha-amino acid biosynthetic process	85	1	1.69	251	0.831	0.831	NA	NA
GO:0006950	response to stress	91	1	1.81	259	0.852	0.852	NA	NA
GO:0019438	aromatic compound biosynthetic process	308	5	6.13	226	1.000	0.778	NA	NA
GO:0015672	monovalent inorganic cation transport	20	1	0.4	99	1.000	0.333	NA	NA
GO:0044042	glucan metabolic process	21	1	0.42	107	1.000	0.347	NA	NA
GO:0019439	aromatic compound catabolic process	75	1	1.49	235	1.000	0.790	NA	NA
GO:0046128	purine ribonucleoside metabolic process	57	2	1.13	93	1.000	0.315	NA	NA
GO:0050793	regulation of developmental process	19	1	0.38	94	1.000	0.319	NA	NA
GO:0019219	regulation of nucleobase-containing comp...	103	3	2.05	102	1.000	0.337	NA	NA
GO:0050794	regulation of cellular process	205	7	4.08	20	1.000	0.095	NA	NA
GO:0043412	macromolecule modification	107	3	2.13	109	1.000	0.360	NA	NA
GO:0008652	cellular amino acid biosynthetic process	98	1	1.95	264	1.000	0.873	NA	NA
GO:0043414	macromolecule methylation	24	1	0.48	119	1.000	0.386	NA	NA
GO:0044260	cellular macromolecule metabolic process	435	10	8.65	108	1.000	0.350	NA	NA
GO:0044262	cellular carbohydrate metabolic process	32	1	0.64	152	1.000	0.479	NA	NA
GO:0044264	cellular polysaccharide metabolic proces...	27	1	0.54	128	1.000	0.422	NA	NA
GO:0034654	nucleobase-containing compound biosynthe...	259	5	5.15	186	1.000	0.614	NA	NA
GO:0006351	transcription, DNA-templated	104	3	2.07	103	1.000	0.343	NA	NA
GO:0034655	nucleobase-containing compound catabolic...	73	1	1.45	228	1.000	0.781	NA	NA
GO:0034656	nucleobase-containing small molecule cat...	45	1	0.9	182	1.000	0.603	NA	NA
GO:0006807	nitrogen compound metabolic process	719	13	14.3	237	1.000	0.794	NA	NA
GO:0051246	regulation of protein metabolic process	17	1	0.34	86	1.000	0.291	NA	NA
GO:0006464	cellular protein modification process	63	2	1.25	110	1.000	0.360	NA	NA
GO:0072521	purine-containing compound metabolic pro...	114	2	2.27	202	1.000	0.681	NA	NA
GO:0009451	RNA modification	42	1	0.84	170	1.000	0.577	NA	NA
GO:0051716	cellular response to stimulus	154	4	3.06	115	1.000	0.367	NA	NA
GO:0055114	oxidation-reduction process	166	2	3.3	262	1.000	0.866	NA	NA
GO:0072522	purine-containing compound biosynthetic ...	59	1	1.17	210	1.000	0.704	NA	NA
GO:0006790	sulfur compound metabolic process	40	1	0.8	165	1.000	0.559	NA	NA
GO:0072523	purine-containing compound catabolic pro...	45	1	0.9	183	1.000	0.603	NA	NA
GO:0009161	ribonucleoside monophosphate metabolic p...	89	1	1.77	255	1.000	0.845	NA	NA
GO:0031323	regulation of cellular metabolic process	117	4	2.33	36	1.000	0.196	NA	NA
GO:0050896	response to stimulus	193	6	3.84	31	1.000	0.170	NA	NA
GO:0031324	negative regulation of cellular metaboli...	29	1	0.58	135	1.000	0.446	NA	NA
GO:0009163	nucleoside biosynthetic process	31	1	0.62	148	1.000	0.468	NA	NA
GO:0006793	phosphorus metabolic process	242	6	4.81	105	1.000	0.345	NA	NA
GO:0009164	nucleoside catabolic process	45	1	0.9	184	1.000	0.603	NA	NA
GO:0046434	organophosphate catabolic process	62	1	1.23	217	1.000	0.722	NA	NA
GO:0031326	regulation of cellular biosynthetic proc...	106	4	2.11	27	1.000	0.152	NA	NA
GO:0010556	regulation of macromolecule biosynthetic...	106	4	2.11	28	1.000	0.152	NA	NA
GO:0034248	regulation of cellular amide metabolic p...	14	1	0.28	57	1.000	0.246	NA	NA
GO:0009165	nucleotide biosynthetic process	92	1	1.83	260	1.000	0.855	NA	NA
GO:0031327	negative regulation of cellular biosynth...	24	1	0.48	120	1.000	0.386	NA	NA
GO:0009166	nucleotide catabolic process	59	1	1.17	211	1.000	0.704	NA	NA
GO:0010558	negative regulation of macromolecule bio...	24	1	0.48	121	1.000	0.386	NA	NA
